timestamp,measurement_mm,line,product
2025-04-20 11:00:00,9.7632,LINE_07,PN-4411
2025-04-20 12:00:00,9.8892,LINE_07,PN-4411
2025-04-20 13:00:00,9.9283,LINE_07,PN-4411
2025-04-20 14:00:00,10.3488,LINE_07,PN-4411
2025-04-20 15:00:00,9.8847,LINE_07,PN-4411
2025-04-20 16:00:00,10.0015,LINE_07,PN-4411
2025-04-20 17:00:00,9.9858,LINE_07,PN-4411
2025-04-20 18:00:00,10.0281,LINE_07,PN-4411
2025-04-20 19:00:00,9.6765,LINE_07,PN-4411
2025-04-20 20:00:00,10.2965,LINE_07,PN-4411
2025-04-20 21:00:00,9.8692,LINE_07,PN-4411
2025-04-20 22:00:00,9.9291,LINE_07,PN-4411
2025-04-20 23:00:00,9.6003,LINE_07,PN-4411
2025-04-21 00:00:00,9.8821,LINE_07,PN-4411
2025-04-21 01:00:00,10.2785,LINE_07,PN-4411
2025-04-21 02:00:00,9.4918,LINE_07,PN-4411
2025-04-21 03:00:00,9.9044,LINE_07,PN-4411
2025-04-21 04:00:00,10.0484,LINE_07,PN-4411
2025-04-21 05:00:00,10.1979,LINE_07,PN-4411
2025-04-21 06:00:00,10.3146,LINE_07,PN-4411
2025-04-21 07:00:00,9.9957,LINE_07,PN-4411
2025-04-21 08:00:00,10.2106,LINE_07,PN-4411
2025-04-21 09:00:00,10.0957,LINE_07,PN-4411
2025-04-21 10:00:00,10.1299,LINE_07,PN-4411
2025-04-21 11:00:00,9.625,LINE_07,PN-4411
2025-04-21 12:00:00,9.7423,LINE_07,PN-4411
2025-04-21 13:00:00,9.7855,LINE_07,PN-4411
2025-04-21 14:00:00,9.8376,LINE_07,PN-4411
2025-04-21 15:00:00,9.9369,LINE_07,PN-4411
2025-04-21 16:00:00,10.0092,LINE_07,PN-4411
2025-04-21 17:00:00,9.9311,LINE_07,PN-4411
2025-04-21 18:00:00,9.5558,LINE_07,PN-4411
2025-04-21 19:00:00,9.9531,LINE_07,PN-4411
2025-04-21 20:00:00,9.7441,LINE_07,PN-4411
2025-04-21 21:00:00,10.4853,LINE_07,PN-4411
2025-04-21 22:00:00,10.0804,LINE_07,PN-4411
2025-04-21 23:00:00,10.1982,LINE_07,PN-4411
2025-04-22 00:00:00,10.4369,LINE_07,PN-4411
2025-04-22 01:00:00,9.9422,LINE_07,PN-4411
2025-04-22 02:00:00,10.4147,LINE_07,PN-4411
2025-04-22 03:00:00,10.0633,LINE_07,PN-4411
2025-04-22 04:00:00,10.1305,LINE_07,PN-4411
2025-04-22 05:00:00,10.75,LINE_07,PN-4411
2025-04-22 06:00:00,10.8686,LINE_07,PN-4411
2025-04-22 07:00:00,10.2876,LINE_07,PN-4411
2025-04-22 08:00:00,10.274,LINE_07,PN-4411
2025-04-22 09:00:00,10.3132,LINE_07,PN-4411
2025-04-22 10:00:00,10.2266,LINE_07,PN-4411
2025-04-22 11:00:00,10.2318,LINE_07,PN-4411
2025-04-22 12:00:00,10.4021,LINE_07,PN-4411
2025-04-22 13:00:00,10.4339,LINE_07,PN-4411
2025-04-22 14:00:00,10.1824,LINE_07,PN-4411
2025-04-22 15:00:00,10.2719,LINE_07,PN-4411
2025-04-22 16:00:00,9.8308,LINE_07,PN-4411
2025-04-22 17:00:00,9.8683,LINE_07,PN-4411
2025-04-22 18:00:00,10.2698,LINE_07,PN-4411
2025-04-22 19:00:00,10.1436,LINE_07,PN-4411
2025-04-22 20:00:00,9.8007,LINE_07,PN-4411
2025-04-22 21:00:00,10.0361,LINE_07,PN-4411
2025-04-22 22:00:00,10.072,LINE_07,PN-4411
2025-04-22 23:00:00,10.1663,LINE_07,PN-4411
2025-04-23 00:00:00,10.0884,LINE_07,PN-4411
2025-04-23 01:00:00,10.2212,LINE_07,PN-4411
2025-04-23 02:00:00,9.8781,LINE_07,PN-4411
2025-04-23 03:00:00,10.1256,LINE_07,PN-4411
2025-04-23 04:00:00,9.9435,LINE_07,PN-4411
2025-04-23 05:00:00,10.2309,LINE_07,PN-4411
2025-04-23 06:00:00,10.227,LINE_07,PN-4411
2025-04-23 07:00:00,10.1225,LINE_07,PN-4411
2025-04-23 08:00:00,9.8372,LINE_07,PN-4411
2025-04-23 09:00:00,9.9879,LINE_07,PN-4411
2025-04-23 10:00:00,10.113,LINE_07,PN-4411
2025-04-23 11:00:00,9.9871,LINE_07,PN-4411
2025-04-23 12:00:00,10.0104,LINE_07,PN-4411
2025-04-23 13:00:00,10.0796,LINE_07,PN-4411
2025-04-23 14:00:00,9.9362,LINE_07,PN-4411
2025-04-23 15:00:00,10.145,LINE_07,PN-4411
2025-04-23 16:00:00,9.841,LINE_07,PN-4411
2025-04-23 17:00:00,9.9382,LINE_07,PN-4411
2025-04-23 18:00:00,10.0684,LINE_07,PN-4411
2025-04-23 19:00:00,10.2521,LINE_07,PN-4411
2025-04-23 20:00:00,10.0417,LINE_07,PN-4411
2025-04-23 21:00:00,10.1695,LINE_07,PN-4411
2025-04-23 22:00:00,9.9989,LINE_07,PN-4411
2025-04-23 23:00:00,10.3123,LINE_07,PN-4411
2025-04-24 00:00:00,10.1552,LINE_07,PN-4411
2025-04-24 01:00:00,10.1007,LINE_07,PN-4411
2025-04-24 02:00:00,10.1538,LINE_07,PN-4411
2025-04-24 03:00:00,10.3761,LINE_07,PN-4411
2025-04-24 04:00:00,10.5117,LINE_07,PN-4411
2025-04-24 05:00:00,9.9526,LINE_07,PN-4411
2025-04-24 06:00:00,10.3175,LINE_07,PN-4411
2025-04-24 07:00:00,9.8613,LINE_07,PN-4411
2025-04-24 08:00:00,9.9288,LINE_07,PN-4411
2025-04-24 09:00:00,9.7731,LINE_07,PN-4411
2025-04-24 10:00:00,9.8297,LINE_07,PN-4411
2025-04-24 11:00:00,9.8458,LINE_07,PN-4411
2025-04-24 12:00:00,9.9266,LINE_07,PN-4411
2025-04-24 13:00:00,9.943,LINE_07,PN-4411
2025-04-24 14:00:00,10.0982,LINE_07,PN-4411
2025-04-24 15:00:00,9.9517,LINE_07,PN-4411
2025-04-24 16:00:00,10.3742,LINE_07,PN-4411
2025-04-24 17:00:00,10.2187,LINE_07,PN-4411
2025-04-24 18:00:00,9.7884,LINE_07,PN-4411
2025-04-24 19:00:00,10.067,LINE_07,PN-4411
2025-04-24 20:00:00,9.9075,LINE_07,PN-4411
2025-04-24 21:00:00,10.1061,LINE_07,PN-4411
2025-04-24 22:00:00,10.0111,LINE_07,PN-4411
2025-04-24 23:00:00,9.9458,LINE_07,PN-4411
2025-04-25 00:00:00,10.223,LINE_07,PN-4411
2025-04-25 01:00:00,9.6236,LINE_07,PN-4411
2025-04-25 02:00:00,9.9981,LINE_07,PN-4411
2025-04-25 03:00:00,9.6837,LINE_07,PN-4411
2025-04-25 04:00:00,10.216,LINE_07,PN-4411
2025-04-25 05:00:00,10.021,LINE_07,PN-4411
2025-04-25 06:00:00,9.9312,LINE_07,PN-4411
2025-04-25 07:00:00,9.8299,LINE_07,PN-4411
2025-04-25 08:00:00,9.7696,LINE_07,PN-4411
2025-04-25 09:00:00,9.6599,LINE_07,PN-4411
2025-04-25 10:00:00,10.045,LINE_07,PN-4411
2025-04-25 11:00:00,9.9558,LINE_07,PN-4411
2025-04-25 12:00:00,9.6649,LINE_07,PN-4411
2025-04-25 13:00:00,10.2238,LINE_07,PN-4411
2025-04-25 14:00:00,9.7741,LINE_07,PN-4411
2025-04-25 15:00:00,10.3595,LINE_07,PN-4411
2025-04-25 16:00:00,10.169,LINE_07,PN-4411
2025-04-25 17:00:00,9.9904,LINE_07,PN-4411
2025-04-25 18:00:00,9.8417,LINE_07,PN-4411
2025-04-25 19:00:00,10.1703,LINE_07,PN-4411
2025-04-25 20:00:00,9.9443,LINE_07,PN-4411
2025-04-25 21:00:00,9.8894,LINE_07,PN-4411
2025-04-25 22:00:00,10.2775,LINE_07,PN-4411
2025-04-25 23:00:00,10.1579,LINE_07,PN-4411
2025-04-26 00:00:00,10.3326,LINE_07,PN-4411
2025-04-26 01:00:00,10.1425,LINE_07,PN-4411
2025-04-26 02:00:00,9.7579,LINE_07,PN-4411
2025-04-26 03:00:00,10.3967,LINE_07,PN-4411
2025-04-26 04:00:00,9.9453,LINE_07,PN-4411
2025-04-26 05:00:00,9.9898,LINE_07,PN-4411
2025-04-26 06:00:00,10.1786,LINE_07,PN-4411
2025-04-26 07:00:00,10.0011,LINE_07,PN-4411
2025-04-26 08:00:00,10.2482,LINE_07,PN-4411
2025-04-26 09:00:00,10.0644,LINE_07,PN-4411
2025-04-26 10:00:00,9.8877,LINE_07,PN-4411
2025-04-26 11:00:00,10.1699,LINE_07,PN-4411
2025-04-26 12:00:00,10.3875,LINE_07,PN-4411
2025-04-26 13:00:00,10.4531,LINE_07,PN-4411
2025-04-26 14:00:00,10.3216,LINE_07,PN-4411
2025-04-26 15:00:00,10.4719,LINE_07,PN-4411
2025-04-26 16:00:00,10.4582,LINE_07,PN-4411
2025-04-26 17:00:00,9.8253,LINE_07,PN-4411
2025-04-26 18:00:00,10.4436,LINE_07,PN-4411
2025-04-26 19:00:00,10.5184,LINE_07,PN-4411
2025-04-26 20:00:00,10.1987,LINE_07,PN-4411
2025-04-26 21:00:00,10.3694,LINE_07,PN-4411
2025-04-26 22:00:00,10.2595,LINE_07,PN-4411
2025-04-26 23:00:00,10.4752,LINE_07,PN-4411
2025-04-27 00:00:00,10.6024,LINE_07,PN-4411
2025-04-27 01:00:00,10.4879,LINE_07,PN-4411
2025-04-27 02:00:00,10.1017,LINE_07,PN-4411
2025-04-27 03:00:00,10.5184,LINE_07,PN-4411
2025-04-27 04:00:00,10.4244,LINE_07,PN-4411
2025-04-27 05:00:00,10.2531,LINE_07,PN-4411
2025-04-27 06:00:00,10.7768,LINE_07,PN-4411
2025-04-27 07:00:00,10.4326,LINE_07,PN-4411
2025-04-27 08:00:00,10.2806,LINE_07,PN-4411
2025-04-27 09:00:00,10.2612,LINE_07,PN-4411
2025-04-27 10:00:00,10.2562,LINE_07,PN-4411
2025-04-27 11:00:00,10.515,LINE_07,PN-4411
2025-04-27 12:00:00,10.8937,LINE_07,PN-4411
2025-04-27 13:00:00,10.5948,LINE_07,PN-4411
2025-04-27 14:00:00,10.7457,LINE_07,PN-4411
2025-04-27 15:00:00,10.5541,LINE_07,PN-4411
2025-04-27 16:00:00,10.4904,LINE_07,PN-4411
2025-04-27 17:00:00,10.2654,LINE_07,PN-4411
2025-04-27 18:00:00,10.4655,LINE_07,PN-4411
2025-04-27 19:00:00,10.5304,LINE_07,PN-4411
2025-04-27 20:00:00,10.4602,LINE_07,PN-4411
2025-04-27 21:00:00,10.4069,LINE_07,PN-4411
2025-04-27 22:00:00,10.7888,LINE_07,PN-4411
2025-04-27 23:00:00,10.2479,LINE_07,PN-4411
2025-04-28 00:00:00,10.6055,LINE_07,PN-4411
2025-04-28 01:00:00,10.7289,LINE_07,PN-4411
2025-04-28 02:00:00,9.8529,LINE_07,PN-4411
2025-04-28 03:00:00,10.2674,LINE_07,PN-4411
2025-04-28 04:00:00,9.7443,LINE_07,PN-4411
2025-04-28 05:00:00,10.0894,LINE_07,PN-4411
2025-04-28 06:00:00,9.9578,LINE_07,PN-4411
2025-04-28 07:00:00,10.0498,LINE_07,PN-4411
2025-04-28 08:00:00,9.6966,LINE_07,PN-4411
2025-04-28 09:00:00,9.7726,LINE_07,PN-4411
2025-04-28 10:00:00,10.0798,LINE_07,PN-4411
2025-04-28 11:00:00,10.0623,LINE_07,PN-4411
2025-04-28 12:00:00,9.9238,LINE_07,PN-4411
2025-04-28 13:00:00,9.7684,LINE_07,PN-4411
2025-04-28 14:00:00,10.3357,LINE_07,PN-4411
2025-04-28 15:00:00,9.6075,LINE_07,PN-4411
2025-04-28 16:00:00,10.0299,LINE_07,PN-4411
2025-04-28 17:00:00,9.9148,LINE_07,PN-4411
2025-04-28 18:00:00,10.0689,LINE_07,PN-4411
2025-04-28 19:00:00,9.9879,LINE_07,PN-4411
2025-04-28 20:00:00,9.7132,LINE_07,PN-4411
2025-04-28 21:00:00,9.8904,LINE_07,PN-4411
2025-04-28 22:00:00,10.0769,LINE_07,PN-4411
2025-04-28 23:00:00,10.2335,LINE_07,PN-4411
2025-04-29 00:00:00,9.9545,LINE_07,PN-4411
2025-04-29 01:00:00,9.9319,LINE_07,PN-4411
2025-04-29 02:00:00,10.0588,LINE_07,PN-4411
2025-04-29 03:00:00,10.0793,LINE_07,PN-4411
2025-04-29 04:00:00,10.1576,LINE_07,PN-4411
2025-04-29 05:00:00,9.5925,LINE_07,PN-4411
2025-04-29 06:00:00,10.3166,LINE_07,PN-4411
2025-04-29 07:00:00,10.2764,LINE_07,PN-4411
2025-04-29 08:00:00,10.0364,LINE_07,PN-4411
2025-04-29 09:00:00,10.0709,LINE_07,PN-4411
2025-04-29 10:00:00,9.9005,LINE_07,PN-4411
2025-04-29 11:00:00,9.8071,LINE_07,PN-4411
2025-04-29 12:00:00,10.0933,LINE_07,PN-4411
2025-04-29 13:00:00,10.2734,LINE_07,PN-4411
2025-04-29 14:00:00,10.3903,LINE_07,PN-4411
2025-04-29 15:00:00,9.5742,LINE_07,PN-4411
2025-04-29 16:00:00,9.6204,LINE_07,PN-4411
2025-04-29 17:00:00,10.1345,LINE_07,PN-4411
2025-04-29 18:00:00,9.8083,LINE_07,PN-4411
2025-04-29 19:00:00,9.676,LINE_07,PN-4411
2025-04-29 20:00:00,9.9833,LINE_07,PN-4411
2025-04-29 21:00:00,10.1437,LINE_07,PN-4411
2025-04-29 22:00:00,10.0681,LINE_07,PN-4411
2025-04-29 23:00:00,9.8024,LINE_07,PN-4411
2025-04-30 00:00:00,10.0211,LINE_07,PN-4411
2025-04-30 01:00:00,10.0257,LINE_07,PN-4411
2025-04-30 02:00:00,10.3954,LINE_07,PN-4411
2025-04-30 03:00:00,10.0177,LINE_07,PN-4411
2025-04-30 04:00:00,9.8793,LINE_07,PN-4411
2025-04-30 05:00:00,9.9305,LINE_07,PN-4411
2025-04-30 06:00:00,9.9211,LINE_07,PN-4411
2025-04-30 07:00:00,10.2639,LINE_07,PN-4411
2025-04-30 08:00:00,9.7709,LINE_07,PN-4411
2025-04-30 09:00:00,9.8501,LINE_07,PN-4411
2025-04-30 10:00:00,9.9426,LINE_07,PN-4411
2025-04-30 11:00:00,9.8577,LINE_07,PN-4411
2025-04-30 12:00:00,9.5791,LINE_07,PN-4411
2025-04-30 13:00:00,10.3304,LINE_07,PN-4411
2025-04-30 14:00:00,9.8258,LINE_07,PN-4411
2025-04-30 15:00:00,9.9106,LINE_07,PN-4411
2025-04-30 16:00:00,9.6883,LINE_07,PN-4411
2025-04-30 17:00:00,9.9593,LINE_07,PN-4411
2025-04-30 18:00:00,9.8417,LINE_07,PN-4411
2025-04-30 19:00:00,9.7584,LINE_07,PN-4411
2025-04-30 20:00:00,9.9823,LINE_07,PN-4411
2025-04-30 21:00:00,9.6417,LINE_07,PN-4411
2025-04-30 22:00:00,9.9915,LINE_07,PN-4411
2025-04-30 23:00:00,9.8975,LINE_07,PN-4411
