timestamp,line,measurement_mm,day
2026-05-09 10:00:00,L3,9.821,8
2026-05-09 11:00:00,L3,9.909,8
2026-05-09 12:00:00,L3,10.112,8
2026-05-09 13:00:00,L3,9.968,8
2026-05-09 14:00:00,L3,10.096,8
2026-05-09 15:00:00,L3,9.692,8
2026-05-09 16:00:00,L3,9.872,8
2026-05-09 17:00:00,L3,9.822,8
2026-05-09 18:00:00,L3,9.939,8
2026-05-09 19:00:00,L3,9.9,8
2026-05-09 20:00:00,L3,9.793,8
2026-05-09 21:00:00,L3,10.152,8
2026-05-09 22:00:00,L3,10.004,8
2026-05-09 23:00:00,L3,10.241,8
2026-05-10 00:00:00,L1,10.134,9
2026-05-10 01:00:00,L1,10.099,9
2026-05-10 02:00:00,L1,10.083,9
2026-05-10 03:00:00,L1,9.895,9
2026-05-10 04:00:00,L1,9.958,9
2026-05-10 05:00:00,L1,10.057,9
2026-05-10 06:00:00,L1,9.978,9
2026-05-10 07:00:00,L1,9.957,9
2026-05-10 08:00:00,L1,9.89,9
2026-05-10 09:00:00,L1,10.079,9
2026-05-10 10:00:00,L1,10.071,9
2026-05-10 11:00:00,L1,10.022,9
2026-05-10 12:00:00,L1,10.006,9
2026-05-10 13:00:00,L1,9.949,9
2026-05-10 14:00:00,L1,9.975,9
2026-05-10 15:00:00,L1,9.954,9
2026-05-10 16:00:00,L1,10.086,9
2026-05-10 17:00:00,L1,10.16,9
2026-05-10 18:00:00,L1,9.979,9
2026-05-10 19:00:00,L1,9.899,9
2026-05-10 20:00:00,L1,10.021,9
2026-05-10 21:00:00,L1,9.927,9
2026-05-10 22:00:00,L1,9.991,9
2026-05-10 23:00:00,L1,9.88,9
2026-05-10 00:00:00,L2,9.997,9
2026-05-10 01:00:00,L2,10.161,9
2026-05-10 02:00:00,L2,10.294,9
2026-05-10 03:00:00,L2,10.023,9
2026-05-10 04:00:00,L2,10.05,9
2026-05-10 05:00:00,L2,9.954,9
2026-05-10 06:00:00,L2,10.033,9
2026-05-10 07:00:00,L2,9.952,9
2026-05-10 08:00:00,L2,10.006,9
2026-05-10 09:00:00,L2,10.158,9
2026-05-10 10:00:00,L2,10.184,9
2026-05-10 11:00:00,L2,9.754,9
2026-05-10 12:00:00,L2,10.18,9
2026-05-10 13:00:00,L2,9.98,9
2026-05-10 14:00:00,L2,9.889,9
2026-05-10 15:00:00,L2,10.269,9
2026-05-10 16:00:00,L2,10.191,9
2026-05-10 17:00:00,L2,10.03,9
2026-05-10 18:00:00,L2,9.847,9
2026-05-10 19:00:00,L2,9.85,9
2026-05-10 20:00:00,L2,9.846,9
2026-05-10 21:00:00,L2,9.953,9
2026-05-10 22:00:00,L2,10.121,9
2026-05-10 23:00:00,L2,9.895,9
2026-05-10 00:00:00,L3,9.971,9
2026-05-10 01:00:00,L3,9.937,9
2026-05-10 02:00:00,L3,10.227,9
2026-05-10 03:00:00,L3,10.084,9
2026-05-10 04:00:00,L3,10.147,9
2026-05-10 05:00:00,L3,9.985,9
2026-05-10 06:00:00,L3,10.005,9
2026-05-10 07:00:00,L3,9.836,9
2026-05-10 08:00:00,L3,9.78,9
2026-05-10 09:00:00,L3,10.149,9
2026-05-10 10:00:00,L3,9.864,9
2026-05-10 11:00:00,L3,9.984,9
2026-05-10 12:00:00,L3,10.089,9
2026-05-10 13:00:00,L3,9.956,9
2026-05-10 14:00:00,L3,10.101,9
2026-05-10 15:00:00,L3,9.812,9
2026-05-10 16:00:00,L3,10.253,9
2026-05-10 17:00:00,L3,9.738,9
2026-05-10 18:00:00,L3,9.997,9
2026-05-10 19:00:00,L3,10.186,9
2026-05-10 20:00:00,L3,9.997,9
2026-05-10 21:00:00,L3,10.041,9
2026-05-10 22:00:00,L3,9.711,9
2026-05-10 23:00:00,L3,9.903,9
2026-05-11 00:00:00,L1,9.965,10
2026-05-11 01:00:00,L1,10.092,10
2026-05-11 02:00:00,L1,10.026,10
2026-05-11 03:00:00,L1,9.904,10
2026-05-11 04:00:00,L1,9.978,10
2026-05-11 05:00:00,L1,9.966,10
2026-05-11 06:00:00,L1,10.143,10
2026-05-11 07:00:00,L1,9.928,10
2026-05-11 08:00:00,L1,9.929,10
2026-05-11 09:00:00,L1,10.133,10
2026-05-11 10:00:00,L1,9.987,10
2026-05-11 11:00:00,L1,9.771,10
2026-05-11 12:00:00,L1,10.005,10
2026-05-11 13:00:00,L1,9.957,10
2026-05-11 14:00:00,L1,10.025,10
2026-05-11 15:00:00,L1,9.923,10
2026-05-11 16:00:00,L1,10.0,10
2026-05-11 17:00:00,L1,10.106,10
2026-05-11 18:00:00,L1,9.955,10
2026-05-11 19:00:00,L1,10.036,10
2026-05-11 20:00:00,L1,10.131,10
2026-05-11 21:00:00,L1,10.036,10
2026-05-11 22:00:00,L1,9.999,10
2026-05-11 23:00:00,L1,10.116,10
2026-05-11 00:00:00,L2,9.916,10
2026-05-11 01:00:00,L2,10.112,10
2026-05-11 02:00:00,L2,9.825,10
2026-05-11 03:00:00,L2,10.014,10
2026-05-11 04:00:00,L2,10.002,10
2026-05-11 05:00:00,L2,9.937,10
2026-05-11 06:00:00,L2,10.366,10
2026-05-11 07:00:00,L2,10.069,10
2026-05-11 08:00:00,L2,9.947,10
2026-05-11 09:00:00,L2,9.932,10
2026-05-11 10:00:00,L2,10.138,10
2026-05-11 11:00:00,L2,10.1,10
2026-05-11 12:00:00,L2,10.12,10
2026-05-11 13:00:00,L2,9.767,10
2026-05-11 14:00:00,L2,10.043,10
2026-05-11 15:00:00,L2,9.972,10
2026-05-11 16:00:00,L2,9.842,10
2026-05-11 17:00:00,L2,9.959,10
2026-05-11 18:00:00,L2,10.064,10
2026-05-11 19:00:00,L2,10.099,10
2026-05-11 20:00:00,L2,9.986,10
2026-05-11 21:00:00,L2,10.017,10
2026-05-11 22:00:00,L2,10.158,10
2026-05-11 23:00:00,L2,10.127,10
2026-05-11 00:00:00,L3,9.806,10
2026-05-11 01:00:00,L3,9.97,10
2026-05-11 02:00:00,L3,9.794,10
2026-05-11 03:00:00,L3,9.8,10
2026-05-11 04:00:00,L3,9.99,10
2026-05-11 05:00:00,L3,9.926,10
2026-05-11 06:00:00,L3,10.024,10
2026-05-11 07:00:00,L3,10.018,10
2026-05-11 08:00:00,L3,9.675,10
2026-05-11 09:00:00,L3,10.205,10
2026-05-11 10:00:00,L3,9.787,10
2026-05-11 11:00:00,L3,10.19,10
2026-05-11 12:00:00,L3,9.921,10
2026-05-11 13:00:00,L3,10.021,10
2026-05-11 14:00:00,L3,10.221,10
2026-05-11 15:00:00,L3,10.315,10
2026-05-11 16:00:00,L3,9.803,10
2026-05-11 17:00:00,L3,10.066,10
2026-05-11 18:00:00,L3,10.06,10
2026-05-11 19:00:00,L3,10.094,10
2026-05-11 20:00:00,L3,9.566,10
2026-05-11 21:00:00,L3,9.89,10
2026-05-11 22:00:00,L3,9.861,10
2026-05-11 23:00:00,L3,9.915,10
2026-05-12 00:00:00,L1,10.254,11
2026-05-12 01:00:00,L1,10.12,11
2026-05-12 02:00:00,L1,9.991,11
2026-05-12 03:00:00,L1,10.068,11
2026-05-12 04:00:00,L1,10.033,11
2026-05-12 05:00:00,L1,9.96,11
2026-05-12 06:00:00,L1,9.873,11
2026-05-12 07:00:00,L1,9.922,11
2026-05-12 08:00:00,L1,10.051,11
2026-05-12 09:00:00,L1,10.122,11
2026-05-12 10:00:00,L1,9.895,11
2026-05-12 11:00:00,L1,10.103,11
2026-05-12 12:00:00,L1,9.779,11
2026-05-12 13:00:00,L1,10.006,11
2026-05-12 14:00:00,L1,9.984,11
2026-05-12 15:00:00,L1,9.952,11
2026-05-12 16:00:00,L1,10.031,11
2026-05-12 17:00:00,L1,9.996,11
2026-05-12 18:00:00,L1,9.88,11
2026-05-12 19:00:00,L1,10.043,11
2026-05-12 20:00:00,L1,10.038,11
2026-05-12 21:00:00,L1,10.205,11
2026-05-12 22:00:00,L1,9.805,11
2026-05-12 23:00:00,L1,10.016,11
2026-05-12 00:00:00,L2,10.014,11
2026-05-12 01:00:00,L2,10.009,11
2026-05-12 02:00:00,L2,10.056,11
2026-05-12 03:00:00,L2,9.914,11
2026-05-12 04:00:00,L2,10.074,11
2026-05-12 05:00:00,L2,9.971,11
2026-05-12 06:00:00,L2,10.05,11
2026-05-12 07:00:00,L2,9.879,11
2026-05-12 08:00:00,L2,9.683,11
2026-05-12 09:00:00,L2,10.021,11
2026-05-12 10:00:00,L2,9.922,11
2026-05-12 11:00:00,L2,10.027,11
2026-05-12 12:00:00,L2,10.033,11
2026-05-12 13:00:00,L2,10.053,11
2026-05-12 14:00:00,L2,10.168,11
2026-05-12 15:00:00,L2,10.294,11
2026-05-12 16:00:00,L2,9.92,11
2026-05-12 17:00:00,L2,9.98,11
2026-05-12 18:00:00,L2,10.287,11
2026-05-12 19:00:00,L2,10.041,11
2026-05-12 20:00:00,L2,10.12,11
2026-05-12 21:00:00,L2,9.838,11
2026-05-12 22:00:00,L2,9.862,11
2026-05-12 23:00:00,L2,10.091,11
2026-05-12 00:00:00,L3,10.221,11
2026-05-12 01:00:00,L3,10.027,11
2026-05-12 02:00:00,L3,9.814,11
2026-05-12 03:00:00,L3,9.83,11
2026-05-12 04:00:00,L3,10.054,11
2026-05-12 05:00:00,L3,9.774,11
2026-05-12 06:00:00,L3,9.879,11
2026-05-12 07:00:00,L3,10.121,11
2026-05-12 08:00:00,L3,10.368,11
2026-05-12 09:00:00,L3,9.792,11
2026-05-12 10:00:00,L3,9.612,11
2026-05-12 11:00:00,L3,10.241,11
2026-05-12 12:00:00,L3,9.837,11
2026-05-12 13:00:00,L3,10.105,11
2026-05-12 14:00:00,L3,9.696,11
2026-05-12 15:00:00,L3,10.058,11
2026-05-12 16:00:00,L3,9.751,11
2026-05-12 17:00:00,L3,10.003,11
2026-05-12 18:00:00,L3,9.982,11
2026-05-12 19:00:00,L3,10.182,11
2026-05-12 20:00:00,L3,10.04,11
2026-05-12 21:00:00,L3,9.83,11
2026-05-12 22:00:00,L3,9.76,11
2026-05-12 23:00:00,L3,9.96,11
2026-05-13 00:00:00,L1,10.002,12
2026-05-13 01:00:00,L1,9.949,12
2026-05-13 02:00:00,L1,10.033,12
2026-05-13 03:00:00,L1,10.076,12
2026-05-13 04:00:00,L1,9.94,12
2026-05-13 05:00:00,L1,10.082,12
2026-05-13 06:00:00,L1,9.99,12
2026-05-13 07:00:00,L1,9.995,12
2026-05-13 08:00:00,L1,10.045,12
2026-05-13 09:00:00,L1,10.066,12
2026-05-13 10:00:00,L1,10.001,12
2026-05-13 11:00:00,L1,10.024,12
2026-05-13 12:00:00,L1,10.113,12
2026-05-13 13:00:00,L1,9.967,12
2026-05-13 14:00:00,L1,9.887,12
2026-05-13 15:00:00,L1,10.024,12
2026-05-13 16:00:00,L1,9.901,12
2026-05-13 17:00:00,L1,10.051,12
2026-05-13 18:00:00,L1,9.789,12
2026-05-13 19:00:00,L1,10.028,12
2026-05-13 20:00:00,L1,10.012,12
2026-05-13 21:00:00,L1,9.974,12
2026-05-13 22:00:00,L1,10.104,12
2026-05-13 23:00:00,L1,10.193,12
2026-05-13 00:00:00,L2,9.972,12
2026-05-13 01:00:00,L2,9.991,12
2026-05-13 02:00:00,L2,9.91,12
2026-05-13 03:00:00,L2,10.122,12
2026-05-13 04:00:00,L2,9.952,12
2026-05-13 05:00:00,L2,10.015,12
2026-05-13 06:00:00,L2,9.95,12
2026-05-13 07:00:00,L2,9.795,12
2026-05-13 08:00:00,L2,9.821,12
2026-05-13 09:00:00,L2,9.931,12
2026-05-13 10:00:00,L2,9.881,12
2026-05-13 11:00:00,L2,10.044,12
2026-05-13 12:00:00,L2,9.992,12
2026-05-13 13:00:00,L2,10.022,12
2026-05-13 14:00:00,L2,9.846,12
2026-05-13 15:00:00,L2,10.161,12
2026-05-13 16:00:00,L2,10.031,12
2026-05-13 17:00:00,L2,10.014,12
2026-05-13 18:00:00,L2,10.065,12
2026-05-13 19:00:00,L2,10.108,12
2026-05-13 20:00:00,L2,9.932,12
2026-05-13 21:00:00,L2,9.936,12
2026-05-13 22:00:00,L2,10.065,12
2026-05-13 23:00:00,L2,9.969,12
2026-05-13 00:00:00,L3,10.026,12
2026-05-13 01:00:00,L3,9.99,12
2026-05-13 02:00:00,L3,9.793,12
2026-05-13 03:00:00,L3,9.944,12
2026-05-13 04:00:00,L3,9.858,12
2026-05-13 05:00:00,L3,10.068,12
2026-05-13 06:00:00,L3,10.06,12
2026-05-13 07:00:00,L3,9.826,12
2026-05-13 08:00:00,L3,10.181,12
2026-05-13 09:00:00,L3,10.248,12
2026-05-13 10:00:00,L3,10.197,12
2026-05-13 11:00:00,L3,10.326,12
2026-05-13 12:00:00,L3,10.069,12
2026-05-13 13:00:00,L3,10.083,12
2026-05-13 14:00:00,L3,9.752,12
2026-05-13 15:00:00,L3,10.012,12
2026-05-13 16:00:00,L3,10.101,12
2026-05-13 17:00:00,L3,9.942,12
2026-05-13 18:00:00,L3,9.907,12
2026-05-13 19:00:00,L3,10.448,12
2026-05-13 20:00:00,L3,9.852,12
2026-05-13 21:00:00,L3,9.956,12
2026-05-13 22:00:00,L3,10.008,12
2026-05-13 23:00:00,L3,10.046,12
2026-05-14 00:00:00,L1,9.848,13
2026-05-14 01:00:00,L1,9.985,13
2026-05-14 02:00:00,L1,10.06,13
2026-05-14 03:00:00,L1,10.032,13
2026-05-14 04:00:00,L1,9.978,13
2026-05-14 05:00:00,L1,10.094,13
2026-05-14 06:00:00,L1,10.086,13
2026-05-14 07:00:00,L1,9.989,13
2026-05-14 08:00:00,L1,10.108,13
2026-05-14 09:00:00,L1,9.944,13
2026-05-14 10:00:00,L1,9.932,13
2026-05-14 11:00:00,L1,10.021,13
2026-05-14 12:00:00,L1,10.054,13
2026-05-14 13:00:00,L1,9.982,13
2026-05-14 14:00:00,L1,10.15,13
2026-05-14 15:00:00,L1,10.13,13
2026-05-14 16:00:00,L1,9.994,13
2026-05-14 17:00:00,L1,9.971,13
2026-05-14 18:00:00,L1,9.962,13
2026-05-14 19:00:00,L1,9.912,13
2026-05-14 20:00:00,L1,10.003,13
2026-05-14 21:00:00,L1,9.996,13
2026-05-14 22:00:00,L1,10.031,13
2026-05-14 23:00:00,L1,9.915,13
2026-05-14 00:00:00,L2,10.118,13
2026-05-14 01:00:00,L2,10.078,13
2026-05-14 02:00:00,L2,9.934,13
2026-05-14 03:00:00,L2,9.843,13
2026-05-14 04:00:00,L2,10.025,13
2026-05-14 05:00:00,L2,10.047,13
2026-05-14 06:00:00,L2,10.049,13
2026-05-14 07:00:00,L2,10.058,13
2026-05-14 08:00:00,L2,9.846,13
2026-05-14 09:00:00,L2,9.864,13
2026-05-14 10:00:00,L2,10.145,13
2026-05-14 11:00:00,L2,9.912,13
2026-05-14 12:00:00,L2,9.945,13
2026-05-14 13:00:00,L2,10.039,13
2026-05-14 14:00:00,L2,9.945,13
2026-05-14 15:00:00,L2,9.854,13
2026-05-14 16:00:00,L2,10.031,13
2026-05-14 17:00:00,L2,9.897,13
2026-05-14 18:00:00,L2,10.012,13
2026-05-14 19:00:00,L2,10.214,13
2026-05-14 20:00:00,L2,9.986,13
2026-05-14 21:00:00,L2,9.813,13
2026-05-14 22:00:00,L2,10.172,13
2026-05-14 23:00:00,L2,9.844,13
2026-05-14 00:00:00,L3,9.845,13
2026-05-14 01:00:00,L3,10.282,13
2026-05-14 02:00:00,L3,9.817,13
2026-05-14 03:00:00,L3,9.91,13
2026-05-14 04:00:00,L3,9.96,13
2026-05-14 05:00:00,L3,10.076,13
2026-05-14 06:00:00,L3,9.717,13
2026-05-14 07:00:00,L3,10.004,13
2026-05-14 08:00:00,L3,10.037,13
2026-05-14 09:00:00,L3,10.089,13
2026-05-14 10:00:00,L3,9.935,13
2026-05-14 11:00:00,L3,10.05,13
2026-05-14 12:00:00,L3,9.931,13
2026-05-14 13:00:00,L3,10.035,13
2026-05-14 14:00:00,L3,10.324,13
2026-05-14 15:00:00,L3,10.131,13
2026-05-14 16:00:00,L3,10.101,13
2026-05-14 17:00:00,L3,10.01,13
2026-05-14 18:00:00,L3,10.066,13
2026-05-14 19:00:00,L3,10.197,13
2026-05-14 20:00:00,L3,10.196,13
2026-05-14 21:00:00,L3,9.954,13
2026-05-14 22:00:00,L3,10.111,13
2026-05-14 23:00:00,L3,10.092,13
2026-05-15 00:00:00,L1,10.099,14
2026-05-15 01:00:00,L1,10.201,14
2026-05-15 02:00:00,L1,9.978,14
2026-05-15 03:00:00,L1,9.999,14
2026-05-15 04:00:00,L1,9.975,14
2026-05-15 05:00:00,L1,10.175,14
2026-05-15 06:00:00,L1,10.075,14
2026-05-15 07:00:00,L1,9.927,14
2026-05-15 08:00:00,L1,9.905,14
2026-05-15 09:00:00,L1,9.955,14
2026-05-15 10:00:00,L1,10.054,14
2026-05-15 11:00:00,L1,10.132,14
2026-05-15 12:00:00,L1,9.875,14
2026-05-15 13:00:00,L1,9.966,14
2026-05-15 14:00:00,L1,9.989,14
2026-05-15 15:00:00,L1,10.082,14
2026-05-15 16:00:00,L1,10.041,14
2026-05-15 17:00:00,L1,9.993,14
2026-05-15 18:00:00,L1,9.767,14
2026-05-15 19:00:00,L1,9.978,14
2026-05-15 20:00:00,L1,9.933,14
2026-05-15 21:00:00,L1,10.11,14
2026-05-15 22:00:00,L1,9.982,14
2026-05-15 23:00:00,L1,10.132,14
2026-05-15 00:00:00,L2,10.215,14
2026-05-15 01:00:00,L2,9.683,14
2026-05-15 02:00:00,L2,9.895,14
2026-05-15 03:00:00,L2,9.742,14
2026-05-15 04:00:00,L2,9.966,14
2026-05-15 05:00:00,L2,9.858,14
2026-05-15 06:00:00,L2,10.132,14
2026-05-15 07:00:00,L2,10.178,14
2026-05-15 08:00:00,L2,10.076,14
2026-05-15 09:00:00,L2,10.149,14
2026-05-15 10:00:00,L2,10.021,14
2026-05-15 11:00:00,L2,9.942,14
2026-05-15 12:00:00,L2,9.821,14
2026-05-15 13:00:00,L2,10.139,14
2026-05-15 14:00:00,L2,9.852,14
2026-05-15 15:00:00,L2,9.916,14
2026-05-15 16:00:00,L2,9.737,14
2026-05-15 17:00:00,L2,9.987,14
2026-05-15 18:00:00,L2,9.691,14
2026-05-15 19:00:00,L2,10.113,14
2026-05-15 20:00:00,L2,10.113,14
2026-05-15 21:00:00,L2,9.78,14
2026-05-15 22:00:00,L2,10.043,14
2026-05-15 23:00:00,L2,10.132,14
2026-05-15 00:00:00,L3,9.988,14
2026-05-15 01:00:00,L3,10.413,14
2026-05-15 02:00:00,L3,10.032,14
2026-05-15 03:00:00,L3,10.19,14
2026-05-15 04:00:00,L3,10.089,14
2026-05-15 05:00:00,L3,9.878,14
2026-05-15 06:00:00,L3,10.283,14
2026-05-15 07:00:00,L3,10.132,14
2026-05-15 08:00:00,L3,9.964,14
2026-05-15 09:00:00,L3,10.07,14
2026-05-15 10:00:00,L3,10.122,14
2026-05-15 11:00:00,L3,10.06,14
2026-05-15 12:00:00,L3,10.114,14
2026-05-15 13:00:00,L3,10.156,14
2026-05-15 14:00:00,L3,10.033,14
2026-05-15 15:00:00,L3,10.184,14
2026-05-15 16:00:00,L3,9.991,14
2026-05-15 17:00:00,L3,10.025,14
2026-05-15 18:00:00,L3,9.775,14
2026-05-15 19:00:00,L3,10.023,14
2026-05-15 20:00:00,L3,9.848,14
2026-05-15 21:00:00,L3,9.883,14
2026-05-15 22:00:00,L3,9.75,14
2026-05-15 23:00:00,L3,9.69,14
2026-05-16 00:00:00,L1,10.222,15
2026-05-16 01:00:00,L1,9.9,15
2026-05-16 02:00:00,L1,10.013,15
2026-05-16 03:00:00,L1,10.057,15
2026-05-16 04:00:00,L1,10.107,15
2026-05-16 05:00:00,L1,10.154,15
2026-05-16 06:00:00,L1,10.225,15
2026-05-16 07:00:00,L1,9.928,15
2026-05-16 08:00:00,L1,9.934,15
2026-05-16 09:00:00,L1,10.005,15
2026-05-16 10:00:00,L1,9.887,15
2026-05-16 11:00:00,L1,10.013,15
2026-05-16 12:00:00,L1,10.005,15
2026-05-16 13:00:00,L1,10.052,15
2026-05-16 14:00:00,L1,10.049,15
2026-05-16 15:00:00,L1,9.84,15
2026-05-16 16:00:00,L1,9.911,15
2026-05-16 17:00:00,L1,10.015,15
2026-05-16 18:00:00,L1,10.168,15
2026-05-16 19:00:00,L1,10.033,15
2026-05-16 20:00:00,L1,9.989,15
2026-05-16 21:00:00,L1,9.897,15
2026-05-16 22:00:00,L1,10.082,15
2026-05-16 23:00:00,L1,10.074,15
2026-05-16 00:00:00,L2,10.062,15
2026-05-16 01:00:00,L2,10.131,15
2026-05-16 02:00:00,L2,9.87,15
2026-05-16 03:00:00,L2,9.857,15
2026-05-16 04:00:00,L2,10.023,15
2026-05-16 05:00:00,L2,9.875,15
2026-05-16 06:00:00,L2,9.762,15
2026-05-16 07:00:00,L2,9.949,15
2026-05-16 08:00:00,L2,10.216,15
2026-05-16 09:00:00,L2,10.237,15
2026-05-16 10:00:00,L2,10.329,15
2026-05-16 11:00:00,L2,10.211,15
2026-05-16 12:00:00,L2,9.933,15
2026-05-16 13:00:00,L2,10.282,15
2026-05-16 14:00:00,L2,9.96,15
2026-05-16 15:00:00,L2,10.184,15
2026-05-16 16:00:00,L2,10.239,15
2026-05-16 17:00:00,L2,9.987,15
2026-05-16 18:00:00,L2,10.001,15
2026-05-16 19:00:00,L2,10.2,15
2026-05-16 20:00:00,L2,9.839,15
2026-05-16 21:00:00,L2,9.916,15
2026-05-16 22:00:00,L2,10.375,15
2026-05-16 23:00:00,L2,10.119,15
2026-05-16 00:00:00,L3,10.93,15
2026-05-16 01:00:00,L3,10.978,15
2026-05-16 02:00:00,L3,11.115,15
2026-05-16 03:00:00,L3,10.988,15
2026-05-16 04:00:00,L3,10.932,15
2026-05-16 05:00:00,L3,10.879,15
2026-05-16 06:00:00,L3,11.149,15
2026-05-16 07:00:00,L3,11.16,15
2026-05-16 08:00:00,L3,11.056,15
2026-05-16 09:00:00,L3,11.032,15
2026-05-16 10:00:00,L3,11.11,15
2026-05-16 11:00:00,L3,10.883,15
2026-05-16 12:00:00,L3,11.416,15
2026-05-16 13:00:00,L3,11.331,15
2026-05-16 14:00:00,L3,11.337,15
2026-05-16 15:00:00,L3,11.172,15
2026-05-16 16:00:00,L3,10.653,15
2026-05-16 17:00:00,L3,10.978,15
2026-05-16 18:00:00,L3,11.317,15
2026-05-16 19:00:00,L3,11.0,15
2026-05-16 20:00:00,L3,11.343,15
2026-05-16 21:00:00,L3,11.0,15
2026-05-16 22:00:00,L3,11.069,15
2026-05-16 23:00:00,L3,10.906,15
2026-05-17 00:00:00,L1,9.93,16
2026-05-17 01:00:00,L1,10.167,16
2026-05-17 02:00:00,L1,9.89,16
2026-05-17 03:00:00,L1,9.85,16
2026-05-17 04:00:00,L1,9.841,16
2026-05-17 05:00:00,L1,9.971,16
2026-05-17 06:00:00,L1,9.879,16
2026-05-17 07:00:00,L1,10.128,16
2026-05-17 08:00:00,L1,9.958,16
2026-05-17 09:00:00,L1,10.063,16
2026-05-17 10:00:00,L1,9.923,16
2026-05-17 11:00:00,L1,9.976,16
2026-05-17 12:00:00,L1,9.983,16
2026-05-17 13:00:00,L1,9.956,16
2026-05-17 14:00:00,L1,9.926,16
2026-05-17 15:00:00,L1,9.996,16
2026-05-17 16:00:00,L1,9.947,16
2026-05-17 17:00:00,L1,9.928,16
2026-05-17 18:00:00,L1,10.142,16
2026-05-17 19:00:00,L1,10.111,16
2026-05-17 20:00:00,L1,9.922,16
2026-05-17 21:00:00,L1,9.84,16
2026-05-17 22:00:00,L1,10.012,16
2026-05-17 23:00:00,L1,10.015,16
2026-05-17 00:00:00,L2,9.973,16
2026-05-17 01:00:00,L2,9.921,16
2026-05-17 02:00:00,L2,10.291,16
2026-05-17 03:00:00,L2,9.951,16
2026-05-17 04:00:00,L2,10.002,16
2026-05-17 05:00:00,L2,9.858,16
2026-05-17 06:00:00,L2,10.112,16
2026-05-17 07:00:00,L2,9.98,16
2026-05-17 08:00:00,L2,10.142,16
2026-05-17 09:00:00,L2,10.109,16
2026-05-17 10:00:00,L2,10.146,16
2026-05-17 11:00:00,L2,10.289,16
2026-05-17 12:00:00,L2,9.896,16
2026-05-17 13:00:00,L2,9.965,16
2026-05-17 14:00:00,L2,10.179,16
2026-05-17 15:00:00,L2,10.222,16
2026-05-17 16:00:00,L2,10.072,16
2026-05-17 17:00:00,L2,9.729,16
2026-05-17 18:00:00,L2,9.946,16
2026-05-17 19:00:00,L2,9.969,16
2026-05-17 20:00:00,L2,9.96,16
2026-05-17 21:00:00,L2,9.696,16
2026-05-17 22:00:00,L2,10.038,16
2026-05-17 23:00:00,L2,9.873,16
2026-05-17 00:00:00,L3,10.947,16
2026-05-17 01:00:00,L3,10.896,16
2026-05-17 02:00:00,L3,11.099,16
2026-05-17 03:00:00,L3,11.11,16
2026-05-17 04:00:00,L3,10.822,16
2026-05-17 05:00:00,L3,10.864,16
2026-05-17 06:00:00,L3,10.831,16
2026-05-17 07:00:00,L3,10.997,16
2026-05-17 08:00:00,L3,10.951,16
2026-05-17 09:00:00,L3,11.004,16
2026-05-17 10:00:00,L3,10.777,16
2026-05-17 11:00:00,L3,10.832,16
2026-05-17 12:00:00,L3,11.135,16
2026-05-17 13:00:00,L3,11.229,16
2026-05-17 14:00:00,L3,11.098,16
2026-05-17 15:00:00,L3,10.866,16
2026-05-17 16:00:00,L3,10.767,16
2026-05-17 17:00:00,L3,11.419,16
2026-05-17 18:00:00,L3,11.087,16
2026-05-17 19:00:00,L3,11.208,16
2026-05-17 20:00:00,L3,11.124,16
2026-05-17 21:00:00,L3,11.019,16
2026-05-17 22:00:00,L3,10.984,16
2026-05-17 23:00:00,L3,11.09,16
2026-05-18 00:00:00,L1,10.1,17
2026-05-18 01:00:00,L1,9.931,17
2026-05-18 02:00:00,L1,9.994,17
2026-05-18 03:00:00,L1,9.959,17
2026-05-18 04:00:00,L1,10.014,17
2026-05-18 05:00:00,L1,9.822,17
2026-05-18 06:00:00,L1,10.008,17
2026-05-18 07:00:00,L1,10.027,17
2026-05-18 08:00:00,L1,9.966,17
2026-05-18 09:00:00,L1,9.988,17
2026-05-18 10:00:00,L1,9.981,17
2026-05-18 11:00:00,L1,10.002,17
2026-05-18 12:00:00,L1,10.066,17
2026-05-18 13:00:00,L1,10.136,17
2026-05-18 14:00:00,L1,10.066,17
2026-05-18 15:00:00,L1,10.0,17
2026-05-18 16:00:00,L1,9.808,17
2026-05-18 17:00:00,L1,10.002,17
2026-05-18 18:00:00,L1,9.961,17
2026-05-18 19:00:00,L1,10.034,17
2026-05-18 20:00:00,L1,10.128,17
2026-05-18 21:00:00,L1,9.901,17
2026-05-18 22:00:00,L1,9.912,17
2026-05-18 23:00:00,L1,10.002,17
2026-05-18 00:00:00,L2,9.869,17
2026-05-18 01:00:00,L2,9.766,17
2026-05-18 02:00:00,L2,9.853,17
2026-05-18 03:00:00,L2,10.003,17
2026-05-18 04:00:00,L2,9.935,17
2026-05-18 05:00:00,L2,10.175,17
2026-05-18 06:00:00,L2,9.854,17
2026-05-18 07:00:00,L2,9.923,17
2026-05-18 08:00:00,L2,9.841,17
2026-05-18 09:00:00,L2,9.87,17
2026-05-18 10:00:00,L2,9.912,17
2026-05-18 11:00:00,L2,10.177,17
2026-05-18 12:00:00,L2,9.926,17
2026-05-18 13:00:00,L2,10.125,17
2026-05-18 14:00:00,L2,10.044,17
2026-05-18 15:00:00,L2,10.12,17
2026-05-18 16:00:00,L2,9.869,17
2026-05-18 17:00:00,L2,9.839,17
2026-05-18 18:00:00,L2,10.193,17
2026-05-18 19:00:00,L2,9.906,17
2026-05-18 20:00:00,L2,9.903,17
