order_id,order_date,region,product_line,sales_amount
596,2025-04-27,West,Premium,3159.2187659218066
597,2025-04-27,North,Premium,3203.148950438458
598,2025-04-27,North,Budget,2726.6230926097164
599,2025-04-27,West,Budget,2796.7360155594047
600,2025-04-27,North,Premium,3982.2066046715663
601,2025-05-27,South,Budget,3482.636485052425
602,2025-05-27,North,Budget,2871.1418625708325
603,2025-05-27,West,Budget,2573.0824586328426
604,2025-05-27,South,Premium,4052.375529084154
605,2025-05-27,North,Premium,3992.5150841156637
606,2025-05-27,North,Premium,3563.124616935622
607,2025-05-27,North,Budget,2743.252050680985
608,2025-05-27,North,Budget,3225.8326637769283
609,2025-05-27,North,Premium,4039.448980216293
610,2025-05-27,West,Budget,2951.035758587787
611,2025-05-27,North,Budget,2905.4436024108586
612,2025-05-27,South,Premium,4245.740570345377
613,2025-05-27,North,Budget,2884.7879882244306
614,2025-05-27,South,Budget,3154.9334912255094
615,2025-05-27,North,Premium,3798.0139370021207
616,2025-05-27,North,Budget,3005.321764816555
617,2025-05-27,North,Premium,3526.2937810047724
618,2025-05-27,North,Budget,2654.1397227186267
619,2025-05-27,North,Budget,2956.2256259235373
620,2025-05-27,South,Budget,3317.8570714543052
621,2025-05-27,North,Budget,2729.8397763011253
622,2025-05-27,South,Budget,3399.0259917229605
623,2025-05-27,North,Budget,2961.0093972052077
624,2025-05-27,South,Budget,3351.530331829874
625,2025-05-27,North,Budget,3093.8010550241074
626,2025-05-27,North,Budget,2605.2844330041175
627,2025-05-27,North,Budget,2544.667516964363
628,2025-05-27,North,Premium,3883.354350661593
629,2025-05-27,West,Premium,2714.438989051334
630,2025-05-27,North,Budget,3073.6550309104396
631,2025-05-27,South,Premium,4006.416505253542
632,2025-05-27,West,Budget,3042.4819525593366
633,2025-05-27,South,Premium,4474.944826158588
634,2025-05-27,North,Budget,3085.7196137259734
635,2025-05-27,North,Premium,3373.8691933890536
636,2025-05-27,North,Premium,4064.387143986809
637,2025-05-27,South,Premium,4022.3688438943623
638,2025-05-27,North,Premium,3590.7816525228436
639,2025-05-27,West,Budget,3075.0932016232505
640,2025-05-27,South,Premium,4177.234283669409
641,2025-05-27,South,Premium,3981.0252337239317
642,2025-05-27,North,Budget,2873.3293809494294
643,2025-05-27,North,Budget,2769.2365997964
644,2025-05-27,South,Budget,2745.3912590864256
645,2025-05-27,West,Premium,3178.927327076519
646,2025-05-27,West,Premium,2883.3607088067965
647,2025-05-27,North,Premium,3993.3492854672413
648,2025-05-27,West,Budget,3369.195016237821
649,2025-05-27,South,Budget,3007.316429126972
650,2025-05-27,North,Budget,2720.7030127532275
651,2025-06-26,North,Premium,3965.0949999417817
652,2025-06-26,North,Premium,3486.029274760198
653,2025-06-26,South,Premium,3804.582053768614
654,2025-06-26,West,Budget,2933.943346272617
655,2025-06-26,South,Premium,3982.8878053921317
656,2025-06-26,North,Premium,3835.3596654882253
657,2025-06-26,West,Budget,2771.62453688824
658,2025-06-26,North,Budget,2544.779794122561
659,2025-06-26,West,Budget,3150.365820190639
660,2025-06-26,South,Premium,4065.2894479926163
661,2025-06-26,South,Premium,4016.124233214348
662,2025-06-26,West,Premium,2983.0728504170806
663,2025-06-26,West,Premium,2714.3490733988274
664,2025-06-26,South,Premium,4301.265554335848
665,2025-06-26,West,Budget,3330.75056935743
666,2025-06-26,South,Budget,3160.481107597508
667,2025-06-26,South,Premium,3325.3555911601534
668,2025-06-26,South,Budget,3539.3821707323095
669,2025-06-26,North,Premium,3706.348119469955
670,2025-06-26,South,Budget,3129.458144835982
671,2025-06-26,North,Budget,2724.714209344407
672,2025-06-26,South,Budget,3246.4821210736272
673,2025-06-26,North,Premium,3953.6832063728575
674,2025-06-26,West,Budget,3173.3170175422447
675,2025-06-26,South,Budget,2895.895048175935
676,2025-06-26,South,Budget,3370.397426225145
677,2025-06-26,North,Budget,3411.1759437374103
678,2025-06-26,North,Premium,3787.883942676293
679,2025-06-26,North,Budget,3102.5117951762127
680,2025-06-26,West,Budget,2762.9695195221116
681,2025-06-26,North,Premium,4188.374917810324
682,2025-06-26,South,Premium,3944.6622534024095
683,2025-06-26,North,Premium,4021.9673847478953
684,2025-06-26,North,Premium,4018.974542678922
685,2025-06-26,North,Premium,4106.031871770209
686,2025-06-26,North,Budget,3124.35884237298
687,2025-06-26,West,Budget,2932.590281356417
688,2025-06-26,North,Premium,3855.366920992383
689,2025-06-26,West,Budget,3094.3894374161273
690,2025-06-26,South,Premium,3949.3568333566714
691,2025-06-26,South,Premium,3618.5135782394873
692,2025-06-26,North,Premium,3710.4608842809143
693,2025-06-26,South,Premium,3568.3704387029366
694,2025-06-26,South,Premium,3760.8862876615613
695,2025-06-26,North,Budget,3355.135952683405
696,2025-06-26,North,Budget,2659.2266393448126
697,2025-06-26,North,Budget,2825.571853478616
698,2025-06-26,North,Premium,3940.486528911783
699,2025-06-26,North,Premium,3952.3306017091636
700,2025-06-26,North,Budget,3462.733185843146
701,2025-07-26,West,Premium,3157.673708680727
702,2025-07-26,North,Premium,4056.01055769824
703,2025-07-26,South,Budget,3635.9364335906594
704,2025-07-26,West,Budget,3381.6899442605654
705,2025-07-26,North,Budget,2895.8227174147746
706,2025-07-26,West,Budget,2972.475498516635
707,2025-07-26,North,Budget,3139.41192895166
708,2025-07-26,North,Premium,3928.177287589409
709,2025-07-26,North,Premium,4215.972017033407
710,2025-07-26,North,Budget,2955.6788113243365
711,2025-07-26,South,Budget,3418.1159867103647
712,2025-07-26,North,Budget,2962.477553249224
713,2025-07-26,North,Premium,4040.7490029505097
714,2025-07-26,West,Premium,2933.0542359964265
715,2025-07-26,North,Premium,4246.412635316316
716,2025-07-26,North,Budget,2775.920476360695
717,2025-07-26,West,Budget,2764.4325510570484
718,2025-07-26,West,Budget,2996.780803036077
719,2025-07-26,North,Budget,3165.511653922559
720,2025-07-26,South,Budget,3121.368669255416
721,2025-07-26,North,Premium,3990.426840704799
722,2025-07-26,North,Premium,4223.948357254981
723,2025-07-26,North,Budget,2821.066599314537
724,2025-07-26,North,Premium,4016.688456054669
725,2025-07-26,North,Premium,4165.019638014727
726,2025-07-26,North,Budget,2828.667661072447
727,2025-07-26,North,Budget,3087.0391744184144
728,2025-07-26,North,Budget,2809.0161946458343
729,2025-07-26,North,Budget,2983.0776320035793
730,2025-07-26,West,Budget,3009.2059298014983
731,2025-07-26,South,Premium,4242.248320628867
732,2025-07-26,West,Premium,3109.5127875335197
733,2025-07-26,West,Premium,3093.8085408440675
734,2025-07-26,North,Premium,4009.730915116567
735,2025-07-26,North,Budget,2847.9558015748653
736,2025-07-26,North,Budget,2912.5315179277213
737,2025-07-26,North,Budget,2845.923363882716
738,2025-07-26,West,Premium,2657.0437985707604
739,2025-07-26,North,Premium,4135.993465782887
740,2025-07-26,South,Premium,3736.891428138493
741,2025-07-26,West,Budget,3120.0028333055698
742,2025-07-26,South,Budget,3308.0439795748052
743,2025-07-26,North,Budget,2830.8387267862927
744,2025-07-26,North,Budget,2603.266785394429
745,2025-07-26,North,Budget,2644.4092690812804
746,2025-07-26,South,Premium,3891.3072745849913
747,2025-07-26,West,Budget,3466.215503257826
748,2025-07-26,North,Premium,3779.8045008864356
749,2025-07-26,South,Premium,3598.983454220532
750,2025-07-26,North,Budget,3100.644930607097
751,2025-08-25,North,Budget,2631.0530855726984
752,2025-08-25,West,Budget,3266.541170733283
753,2025-08-25,South,Budget,3440.994595518341
754,2025-08-25,North,Premium,4393.074830757647
755,2025-08-25,South,Budget,3013.3040453532985
756,2025-08-25,North,Budget,3070.9724412305322
757,2025-08-25,North,Premium,4450.375963030467
758,2025-08-25,North,Premium,3994.698637064785
759,2025-08-25,South,Premium,3783.8978059336555
760,2025-08-25,South,Budget,3063.638588966377
761,2025-08-25,West,Premium,3145.030213335384
762,2025-08-25,North,Premium,4316.785047457324
763,2025-08-25,West,Premium,3239.101237733651
764,2025-08-25,North,Premium,4315.968674902088
765,2025-08-25,North,Premium,4344.451612383886
766,2025-08-25,North,Budget,2946.339813099644
767,2025-08-25,North,Premium,4202.312014195557
768,2025-08-25,North,Budget,2653.3427137065464
769,2025-08-25,North,Premium,4524.364120026631
770,2025-08-25,North,Premium,4352.305058941162
771,2025-08-25,West,Budget,2921.7174937230084
772,2025-08-25,North,Premium,4067.9803346981894
773,2025-08-25,North,Premium,4348.71247298038
774,2025-08-25,North,Budget,3196.989324531981
775,2025-08-25,North,Premium,4296.561288112153
776,2025-08-25,South,Budget,3382.320638121103
777,2025-08-25,West,Premium,3133.7862794558127
778,2025-08-25,North,Premium,4324.695791610108
779,2025-08-25,North,Premium,4129.073884537994
780,2025-08-25,West,Budget,3222.4203547378784
781,2025-08-25,North,Budget,3289.9021001079627
782,2025-08-25,North,Premium,4423.835920212789
783,2025-08-25,South,Budget,3059.215207513844
784,2025-08-25,North,Premium,4074.0355958299865
785,2025-08-25,North,Budget,3081.5779757160853
786,2025-08-25,South,Budget,3444.8375326452574
787,2025-08-25,West,Budget,2783.064546738477
788,2025-08-25,South,Budget,3405.8653470893196
789,2025-08-25,North,Premium,4281.308149632047
790,2025-08-25,North,Premium,4176.511772101554
791,2025-08-25,South,Premium,3826.601272598233
792,2025-08-25,West,Premium,3189.7786015439096
793,2025-08-25,South,Premium,3944.834452636308
794,2025-08-25,West,Budget,2910.6541745261675
795,2025-08-25,North,Budget,2651.70021228089
796,2025-08-25,North,Budget,2956.354193138444
797,2025-08-25,West,Budget,3049.752066067737
798,2025-08-25,North,Premium,4452.404974007521
799,2025-08-25,North,Budget,3362.4558696413374
800,2025-08-25,North,Premium,3951.9971716249497
801,2025-09-24,North,Premium,4525.944046105415
802,2025-09-24,North,Premium,4273.4166430493015
803,2025-09-24,South,Premium,3867.0316113515505
804,2025-09-24,North,Premium,4106.596540682733
805,2025-09-24,North,Premium,4193.505954017849
806,2025-09-24,South,Premium,3643.9130122810684
807,2025-09-24,South,Premium,3745.2146783683
808,2025-09-24,South,Budget,3387.3420927481357
809,2025-09-24,North,Premium,4365.623919851077
810,2025-09-24,South,Premium,3878.7070408548648
811,2025-09-24,North,Budget,3009.0640019283064
812,2025-09-24,South,Budget,3804.426828368715
813,2025-09-24,South,Budget,3440.8024331774404
814,2025-09-24,North,Budget,3160.457406942711
815,2025-09-24,North,Budget,2811.4797779743476
816,2025-09-24,South,Premium,3551.1424429330887
817,2025-09-24,South,Budget,3047.448127102256
818,2025-09-24,North,Premium,4283.271256158081
819,2025-09-24,South,Budget,3499.407931572589
820,2025-09-24,South,Premium,3587.8856914650632
821,2025-09-24,West,Premium,3088.7749012028844
822,2025-09-24,North,Budget,3523.446028020502
823,2025-09-24,North,Premium,4656.336336788136
824,2025-09-24,North,Premium,4397.421507135111
825,2025-09-24,South,Premium,3626.748582046262
826,2025-09-24,North,Premium,4174.506872380515
827,2025-09-24,South,Budget,3374.354105564856
828,2025-09-24,South,Budget,3099.7738938146567
829,2025-09-24,North,Premium,4624.3844531155355
830,2025-09-24,North,Budget,3290.397920982091
831,2025-09-24,North,Premium,4261.087148440298
832,2025-09-24,North,Budget,3299.7048725467153
833,2025-09-24,North,Premium,4501.754472946444
834,2025-09-24,North,Premium,4499.256850627994
835,2025-09-24,North,Budget,3073.7392466858696
836,2025-09-24,North,Budget,2894.117131717808
837,2025-09-24,South,Budget,3142.6760510377417
838,2025-09-24,West,Budget,3137.449617627565
839,2025-09-24,South,Budget,3051.2181360549557
840,2025-09-24,West,Budget,2826.039524899086
841,2025-09-24,West,Premium,3202.3760388320597
842,2025-09-24,South,Premium,3647.9106466279295
843,2025-09-24,South,Premium,3930.8529745507776
844,2025-09-24,North,Budget,3157.5816585824505
845,2025-09-24,North,Premium,4468.382910647293
846,2025-09-24,South,Premium,3379.0095132853385
847,2025-09-24,West,Budget,2900.4138801594236
848,2025-09-24,North,Premium,4234.383357946656
849,2025-09-24,North,Budget,3011.8492257172106
850,2025-09-24,West,Premium,3193.0679196399783
851,2025-10-24,North,Budget,2742.939841489683
852,2025-10-24,North,Budget,3073.5102678907433
853,2025-10-24,South,Premium,3846.41704151035
854,2025-10-24,West,Premium,3180.3580021209314
855,2025-10-24,North,Budget,2998.861192112761
856,2025-10-24,North,Premium,4600.5358252100705
857,2025-10-24,North,Premium,4463.173831939547
858,2025-10-24,North,Budget,2896.6211824993493
859,2025-10-24,West,Budget,2849.6940885539616
860,2025-10-24,North,Budget,3024.8154836994527
861,2025-10-24,North,Budget,2798.672940770315
862,2025-10-24,South,Budget,3085.2269043041806
863,2025-10-24,South,Budget,3481.7143742097855
864,2025-10-24,North,Premium,4610.770989250833
865,2025-10-24,West,Premium,3379.2059984111256
866,2025-10-24,South,Budget,3506.8278368194124
867,2025-10-24,North,Premium,4691.434187535361
868,2025-10-24,North,Premium,4750.839795883625
869,2025-10-24,North,Budget,3094.947898785499
870,2025-10-24,South,Premium,3451.366954661679
871,2025-10-24,North,Budget,3336.198401052186
872,2025-10-24,West,Budget,3320.459848998962
873,2025-10-24,North,Budget,2764.6848184480864
874,2025-10-24,South,Budget,3231.9795428649527
875,2025-10-24,West,Budget,3276.8185875335685
876,2025-10-24,West,Premium,3205.2684001489915
877,2025-10-24,North,Premium,4479.0606063852765
878,2025-10-24,North,Premium,4466.118832126106
879,2025-10-24,South,Budget,3503.529263352639
880,2025-10-24,North,Budget,3168.041896356167
881,2025-10-24,North,Budget,3124.372768548319
882,2025-10-24,West,Premium,2709.188448607704
883,2025-10-24,North,Premium,4403.913072939862
884,2025-10-24,North,Budget,2955.9683695631106
885,2025-10-24,South,Premium,3555.2618160076277
886,2025-10-24,North,Budget,2963.5453266558075
887,2025-10-24,North,Premium,4853.4786896311425
888,2025-10-24,North,Premium,4286.06407284616
889,2025-10-24,North,Premium,4476.949721640384
890,2025-10-24,North,Budget,3300.943506344642
891,2025-10-24,North,Premium,4640.321967471582
892,2025-10-24,North,Budget,2913.919719121952
893,2025-10-24,West,Budget,3066.255075894359
894,2025-10-24,South,Budget,3638.865531648968
895,2025-10-24,South,Premium,3513.6409929697215
896,2025-10-24,North,Premium,4658.3902207121655
897,2025-10-24,North,Budget,3376.151251601317
898,2025-10-24,North,Budget,3070.970499786088
899,2025-10-24,North,Premium,4269.699718216953
900,2025-10-24,West,Premium,2990.797288442556
901,2025-11-23,North,Premium,4579.272218818563
902,2025-11-23,South,Budget,3255.8314305352783
903,2025-11-23,North,Budget,3337.3936178628587
904,2025-11-23,South,Premium,3738.8326024991748
905,2025-11-23,North,Premium,4357.9303560938015
906,2025-11-23,North,Premium,4612.66211819383
907,2025-11-23,West,Budget,2958.9771963908374
908,2025-11-23,North,Budget,2824.504991984369
909,2025-11-23,West,Premium,3124.9436695250347
910,2025-11-23,West,Premium,2957.1794328605047
911,2025-11-23,North,Premium,4961.86928861428
912,2025-11-23,West,Budget,3291.578346598115
913,2025-11-23,West,Premium,2879.403739699512
914,2025-11-23,West,Premium,2838.888613203073
915,2025-11-23,South,Premium,3127.8449472777697
916,2025-11-23,South,Premium,3709.086104867092
917,2025-11-23,North,Budget,3298.2660394727905
918,2025-11-23,North,Budget,3266.5263211135234
919,2025-11-23,North,Premium,4480.618440143739
920,2025-11-23,West,Budget,2742.5573095811533
921,2025-11-23,South,Premium,3317.054886506882
922,2025-11-23,West,Premium,3061.2319283691695
923,2025-11-23,South,Premium,3971.9694415622635
924,2025-11-23,West,Premium,2786.0426029429223
925,2025-11-23,North,Budget,2862.142953701295
926,2025-11-23,North,Budget,3007.9400478347698
927,2025-11-23,West,Premium,2985.3004253863546
928,2025-11-23,North,Premium,5157.448005252799
929,2025-11-23,North,Budget,3122.4684301433576
930,2025-11-23,South,Budget,3441.731788361514
931,2025-11-23,South,Premium,3654.8862133564025
932,2025-11-23,West,Premium,2976.489169312404
933,2025-11-23,North,Premium,4375.508600645207
934,2025-11-23,South,Premium,3814.3407635821222
935,2025-11-23,West,Budget,2747.5645711426405
936,2025-11-23,West,Premium,2548.836027120592
937,2025-11-23,North,Premium,4366.293184987548
938,2025-11-23,North,Premium,4522.601058924464
939,2025-11-23,North,Budget,3083.0866993244067
940,2025-11-23,West,Budget,3121.942704893283
941,2025-11-23,South,Premium,3534.64524112503
942,2025-11-23,South,Premium,3595.7349238136276
943,2025-11-23,South,Premium,3502.014533552009
944,2025-11-23,North,Budget,3125.509376655604
945,2025-11-23,West,Budget,3150.1136413111744
946,2025-11-23,North,Premium,4721.034009337026
947,2025-11-23,North,Premium,4978.857062356254
948,2025-11-23,North,Premium,4729.83221577737
949,2025-11-23,North,Budget,3041.2506093220604
950,2025-11-23,North,Premium,4462.942130833358
951,2025-12-23,North,Premium,4886.16470899704
952,2025-12-23,North,Premium,4906.283425355337
953,2025-12-23,South,Budget,3380.0541731724347
954,2025-12-23,North,Budget,3005.9398318035137
955,2025-12-23,West,Premium,2592.4142339850296
956,2025-12-23,South,Premium,3581.238128441099
957,2025-12-23,West,Premium,3304.4714134804326
958,2025-12-23,North,Budget,3319.4710077291234
959,2025-12-23,North,Budget,2540.8547253155784
960,2025-12-23,South,Premium,3773.747606313525
961,2025-12-23,North,Budget,3468.9708381069076
962,2025-12-23,North,Premium,4880.045356012445
963,2025-12-23,North,Budget,3294.1949688805585
964,2025-12-23,West,Budget,3420.4214670937736
965,2025-12-23,North,Premium,4779.1562497949835
966,2025-12-23,South,Premium,3340.1597275181534
967,2025-12-23,North,Premium,4924.9938759432835
968,2025-12-23,North,Premium,4783.759943360822
969,2025-12-23,North,Premium,4586.85830652237
970,2025-12-23,West,Premium,2861.345450737409
971,2025-12-23,South,Premium,3120.6962578613225
972,2025-12-23,North,Budget,2831.3684428534625
973,2025-12-23,North,Premium,4863.212913705023
974,2025-12-23,North,Budget,3004.0435428440264
975,2025-12-23,North,Budget,3175.04145316252
976,2025-12-23,North,Budget,3356.5516290948717
977,2025-12-23,North,Premium,4958.309919068949
978,2025-12-23,North,Premium,4940.202275566398
979,2025-12-23,South,Premium,3284.135083324014
980,2025-12-23,South,Premium,3345.583212880586
981,2025-12-23,West,Premium,2992.7428477441736
982,2025-12-23,North,Budget,3417.5849904571046
983,2025-12-23,North,Premium,4695.821142941766
984,2025-12-23,North,Budget,3180.04031611556
985,2025-12-23,North,Premium,5034.27987123498
986,2025-12-23,North,Budget,3210.238220327981
987,2025-12-23,North,Budget,3091.106777864002
988,2025-12-23,North,Budget,3216.072399222392
989,2025-12-23,South,Budget,3484.322726461493
990,2025-12-23,South,Premium,3732.7711550415406
991,2025-12-23,South,Premium,3561.633641117841
992,2025-12-23,West,Premium,2714.302118200492
993,2025-12-23,West,Budget,3217.6003474575136
994,2025-12-23,North,Premium,4853.596173683214
995,2025-12-23,South,Premium,3615.417592102207
996,2025-12-23,North,Budget,2995.568631457131
997,2025-12-23,North,Premium,4982.2554938646235
998,2025-12-23,North,Budget,3332.9292623234433
999,2025-12-23,South,Budget,3330.177381785539
1000,2025-12-23,North,Budget,3200.694972253069
1001,2026-01-22,South,Budget,3559.7011065473125
1002,2026-01-22,South,Premium,3027.3425132696148
1003,2026-01-22,South,Premium,3047.0560793139666
1004,2026-01-22,North,Budget,2937.0753672969213
1005,2026-01-22,North,Budget,3430.8961903900204
1006,2026-01-22,South,Budget,3496.360862075209
1007,2026-01-22,West,Premium,3028.704087090074
1008,2026-01-22,North,Premium,4965.103462505874
1009,2026-01-22,North,Budget,3084.477016602412
1010,2026-01-22,North,Premium,5045.577064532192
1011,2026-01-22,South,Budget,3332.0767544784317
1012,2026-01-22,West,Premium,3252.811040700107
1013,2026-01-22,North,Budget,3094.280111988034
1014,2026-01-22,North,Budget,2728.9852914680737
1015,2026-01-22,South,Premium,3311.6412335413634
1016,2026-01-22,North,Budget,3075.739419107167
1017,2026-01-22,North,Budget,3155.5186808056205
1018,2026-01-22,West,Budget,3213.242688745438
1019,2026-01-22,North,Premium,5065.215322308041
1020,2026-01-22,North,Budget,3330.9052302814634
1021,2026-01-22,North,Premium,5253.7883926094855
1022,2026-01-22,North,Premium,5018.3403785122455
1023,2026-01-22,North,Budget,3222.3320333991173
1024,2026-01-22,North,Budget,2910.687563953738
1025,2026-01-22,North,Premium,5156.25427680278
1026,2026-01-22,North,Premium,4877.486923913376
1027,2026-01-22,West,Budget,3058.709564887729
1028,2026-01-22,North,Budget,2928.0306054728876
1029,2026-01-22,North,Premium,5195.3968023611405
1030,2026-01-22,North,Premium,4954.196111556929
1031,2026-01-22,South,Budget,3144.783041529573
1032,2026-01-22,South,Premium,3605.628176731923
1033,2026-01-22,North,Premium,5072.794109811368
1034,2026-01-22,North,Budget,2856.187222721997
1035,2026-01-22,North,Budget,3195.4780521942052
1036,2026-01-22,North,Premium,5052.10046122798
1037,2026-01-22,North,Budget,3092.9085637698577
1038,2026-01-22,West,Premium,2945.017005031978
1039,2026-01-22,North,Budget,3248.1042583387957
1040,2026-01-22,South,Budget,3514.828449562414
1041,2026-01-22,North,Budget,3276.830955817
1042,2026-01-22,North,Premium,4661.00216049453
1043,2026-01-22,West,Budget,3231.45702291942
1044,2026-01-22,North,Premium,4959.558007256439
1045,2026-01-22,West,Premium,2730.6702911984503
1046,2026-01-22,West,Premium,2885.963068987956
1047,2026-01-22,West,Budget,3229.923708605684
1048,2026-01-22,North,Budget,2907.915604406512
1049,2026-01-22,North,Budget,2693.249281601131
1050,2026-01-22,North,Premium,4815.22276034456
1051,2026-02-21,North,Budget,3186.206948510204
1052,2026-02-21,West,Premium,2591.543725798727
1053,2026-02-21,North,Premium,5417.402249803547
1054,2026-02-21,North,Budget,3154.360566280308
1055,2026-02-21,North,Premium,5221.420053737325
1056,2026-02-21,North,Budget,3069.9478812418747
1057,2026-02-21,North,Budget,2765.690870080218
1058,2026-02-21,South,Premium,3391.4201875874483
1059,2026-02-21,North,Premium,4703.6365909292745
1060,2026-02-21,North,Premium,5378.17712736508
1061,2026-02-21,West,Premium,3200.3345902346555
1062,2026-02-21,North,Budget,3310.1776086603377
1063,2026-02-21,North,Premium,5359.2836555227805
1064,2026-02-21,West,Premium,2885.414179682112
1065,2026-02-21,North,Premium,5291.729593432448
1066,2026-02-21,North,Budget,3219.3780023072554
1067,2026-02-21,North,Budget,3366.335866227013
1068,2026-02-21,North,Budget,3454.014003746669
1069,2026-02-21,North,Budget,3074.6273007251384
1070,2026-02-21,South,Budget,3366.0009571480437
1071,2026-02-21,North,Budget,3213.1608249402016
1072,2026-02-21,North,Premium,5123.2589186437835
1073,2026-02-21,South,Budget,3443.545512935272
1074,2026-02-21,South,Budget,3476.6078417725735
1075,2026-02-21,North,Premium,5412.068818271484
1076,2026-02-21,North,Budget,2666.370915890791
1077,2026-02-21,West,Premium,2853.6654206804124
1078,2026-02-21,West,Budget,3185.8822839148006
1079,2026-02-21,West,Premium,2844.41205784296
1080,2026-02-21,North,Budget,2873.0608738317824
1081,2026-02-21,South,Budget,3418.017168201568
1082,2026-02-21,North,Premium,4863.479482056917
1083,2026-02-21,South,Budget,3334.916366859222
1084,2026-02-21,South,Budget,3291.267462082081
1085,2026-02-21,West,Premium,2981.3655494023683
1086,2026-02-21,North,Premium,5150.0909862923745
1087,2026-02-21,South,Budget,3647.9168115885336
1088,2026-02-21,North,Budget,3109.9877072931627
1089,2026-02-21,West,Premium,2918.374597094675
1090,2026-02-21,West,Premium,3237.380230633935
1091,2026-02-21,North,Premium,5018.577153667988
1092,2026-02-21,North,Premium,5154.301790067741
1093,2026-02-21,North,Budget,2945.9910480771646
1094,2026-02-21,North,Premium,5121.781365394801
1095,2026-02-21,North,Premium,4875.811594855371
1096,2026-02-21,West,Budget,3047.21483666838
1097,2026-02-21,West,Budget,2850.3259062559723
1098,2026-02-21,West,Premium,3058.804464685649
1099,2026-02-21,North,Budget,3127.4451492798153
1100,2026-02-21,South,Budget,3622.4360856837407
1101,2026-03-23,North,Premium,5445.511214060774
1102,2026-03-23,South,Budget,4129.727369390047
1103,2026-03-23,North,Budget,3360.6846659236353
1104,2026-03-23,North,Premium,5388.175813416489
1105,2026-03-23,North,Premium,5350.700781848518
1106,2026-03-23,North,Budget,2842.4294518838187
1107,2026-03-23,North,Premium,5148.443225868922
1108,2026-03-23,North,Budget,3186.397402561412
1109,2026-03-23,North,Premium,5021.11263802661
1110,2026-03-23,North,Budget,3482.0170501791063
1111,2026-03-23,North,Budget,2870.459013726401
1112,2026-03-23,North,Premium,5149.592994326279
1113,2026-03-23,West,Budget,2963.1358826142855
1114,2026-03-23,North,Budget,3252.90652749426
1115,2026-03-23,North,Budget,3546.0295150337015
1116,2026-03-23,North,Budget,3102.210317230131
1117,2026-03-23,West,Budget,2847.667430183576
1118,2026-03-23,North,Budget,3178.470133436617
1119,2026-03-23,North,Budget,3533.6526430809945
1120,2026-03-23,North,Budget,2981.1885624575966
1121,2026-03-23,North,Premium,5720.258441244739
1122,2026-03-23,South,Budget,3345.8004298064525
1123,2026-03-23,South,Budget,3353.192188772181
1124,2026-03-23,North,Budget,3295.7637189238435
1125,2026-03-23,North,Premium,5288.641912258244
1126,2026-03-23,North,Budget,3013.0375340486185
1127,2026-03-23,North,Budget,3376.0857743304896
1128,2026-03-23,North,Premium,5466.626127555774
1129,2026-03-23,South,Budget,3751.7515123530575
1130,2026-03-23,North,Premium,5599.789305223551
1131,2026-03-23,North,Premium,5338.542785214894
1132,2026-03-23,South,Premium,3192.36836176373
1133,2026-03-23,North,Budget,3290.6276692348983
1134,2026-03-23,North,Budget,3195.734787919869
1135,2026-03-23,North,Budget,3115.984682041056
1136,2026-03-23,North,Budget,2501.7618489965457
1137,2026-03-23,North,Budget,3271.9665256481335
1138,2026-03-23,North,Premium,5169.006856575087
1139,2026-03-23,South,Premium,3059.425750297346
1140,2026-03-23,North,Premium,5462.846566428655
1141,2026-03-23,North,Budget,3187.027356825473
1142,2026-03-23,North,Budget,2770.554213370641
1143,2026-03-23,North,Premium,5274.260991499159
1144,2026-03-23,South,Premium,3240.481792557294
1145,2026-03-23,North,Budget,3475.326142444096
1146,2026-03-23,North,Budget,3088.20184766651
1147,2026-03-23,North,Premium,5444.622092605344
1148,2026-03-23,North,Budget,2883.4669439659365
1149,2026-03-23,North,Budget,3463.636017291362
1150,2026-03-23,West,Budget,2853.519141805698
1151,2026-04-22,North,Budget,3257.5328691705286
1152,2026-04-22,North,Premium,5247.972187260826
1153,2026-04-22,North,Premium,5736.942690365226
1154,2026-04-22,North,Budget,2993.0655431737505
1155,2026-04-22,North,Premium,5680.888170704096
1156,2026-04-22,North,Premium,5448.153840159714
1157,2026-04-22,North,Budget,3240.8256005724775
1158,2026-04-22,South,Premium,3044.8918195759584
1159,2026-04-22,North,Budget,3488.362272554644
1160,2026-04-22,North,Premium,5389.465573211123
1161,2026-04-22,West,Premium,2856.433027449947
1162,2026-04-22,North,Premium,5363.486494078227
1163,2026-04-22,North,Premium,5625.148693545757
1164,2026-04-22,North,Budget,3074.744948765369
1165,2026-04-22,West,Premium,2686.6361779218455
1166,2026-04-22,North,Premium,5841.96905631159
1167,2026-04-22,North,Premium,5259.942997056069
1168,2026-04-22,North,Premium,5411.669947196464
1169,2026-04-22,North,Budget,3449.9377134744445
1170,2026-04-22,North,Budget,3460.0492947270695
1171,2026-04-22,North,Budget,3395.3648136587935
1172,2026-04-22,North,Budget,3164.7949131098976
1173,2026-04-22,West,Premium,2671.0392346548347
1174,2026-04-22,West,Premium,2706.070056626568
1175,2026-04-22,North,Budget,2967.1786073891994
1176,2026-04-22,North,Budget,3268.7618255897987
1177,2026-04-22,South,Budget,3557.869193752546
1178,2026-04-22,North,Premium,5139.090018857963
1179,2026-04-22,North,Budget,3145.3791140709
1180,2026-04-22,North,Budget,3138.910022338181
1181,2026-04-22,North,Budget,2911.8199839587687
1182,2026-04-22,North,Premium,5395.018803239322
1183,2026-04-22,West,Premium,3036.6309178942806
