wafer_id,station,param_name,value,timestamp
W024,deposition,temp_c,401.0511,2026-06-01 08:52:07.332150642
W051,implant,dose_e14,4.9182,2026-06-01 09:30:58.203075567
W085,implant,energy_kev,51.1467,2026-06-01 09:31:01.268634490
W020,etch,time_sec,60.6614,2026-06-01 08:06:04.391778085
W291,deposition,temp_c,399.3239,2026-06-01 09:11:06.663848824
W123,litho,focus_um,-0.0097,2026-06-01 08:00:00.000000000
W251,deposition,thickness_nm,99.6993,2026-06-01 08:38:57.834119269
W167,etch,pressure_torr,4.9726,2026-06-01 08:08:34.917416360
W032,litho,cd_nm,90.9894,2026-06-01 08:00:00.000000000
W140,etch,rate_nm_min,48.8349,2026-06-01 08:08:55.882876809
W256,etch,pressure_torr,4.9678,2026-06-01 08:07:07.761864437
W238,deposition,uniformity_pct,94.109,2026-06-01 08:37:54.589442445
W116,litho,focus_um,0.0984,2026-06-01 08:00:00.000000000
W164,final_test,leakage_na,1.2035,2026-06-01 10:01:07.946684161
W070,final_test,pct,71.5753,2026-06-01 10:24:52.199110572
W002,final_test,speed_mhz,757.1326,2026-06-01 10:40:27.363781089
W072,deposition,temp_c,401.0744,2026-06-01 08:50:12.720541948
W186,litho,focus_um,0.0706,2026-06-01 08:00:00.000000000
W209,deposition,thickness_nm,98.2898,2026-06-01 08:55:55.160050670
W201,litho,focus_um,-0.1194,2026-06-01 08:00:00.000000000
W059,deposition,uniformity_pct,97.9182,2026-06-01 08:50:20.130413610
W085,etch,time_sec,60.2789,2026-06-01 08:11:50.957203410
W012,final_test,pct,96.964,2026-06-01 10:01:43.880039974
W169,deposition,temp_c,398.6256,2026-06-01 09:08:16.228924890
W059,implant,tilt_deg,6.8624,2026-06-01 09:13:54.178302629
W177,deposition,uniformity_pct,97.5925,2026-06-01 08:52:13.141603223
W132,final_test,leakage_na,1.3795,2026-06-01 10:28:13.283088415
W294,etch,rate_nm_min,48.8754,2026-06-01 08:13:34.795113197
W263,deposition,temp_c,401.7697,2026-06-01 08:59:36.656121167
W157,deposition,thickness_nm,100.7441,2026-06-01 09:24:41.755339160
W275,implant,dose_e14,5.1269,2026-06-01 08:58:43.935707529
W273,litho,focus_um,-0.1237,2026-06-01 08:00:00.000000000
W005,final_test,leakage_na,0.7041,2026-06-01 09:53:12.082290329
W030,implant,energy_kev,50.749,2026-06-01 09:25:08.313377852
W143,etch,pressure_torr,5.1462,2026-06-01 08:10:54.970414985
W082,litho,focus_um,-0.0329,2026-06-01 08:00:00.000000000
W200,implant,tilt_deg,7.1826,2026-06-01 09:31:46.457160841
W144,litho,focus_um,-0.0313,2026-06-01 08:00:00.000000000
W003,litho,cd_nm,81.8268,2026-06-01 08:00:00.000000000
W244,deposition,uniformity_pct,95.4209,2026-06-01 08:38:08.151403985
W117,litho,focus_um,-0.1374,2026-06-01 08:00:00.000000000
W215,implant,tilt_deg,6.928,2026-06-01 09:43:08.273238320
W076,etch,time_sec,58.2939,2026-06-01 08:06:28.719150741
W004,deposition,uniformity_pct,94.1931,2026-06-01 08:26:45.529250236
W027,final_test,pct,69.6479,2026-06-01 10:35:12.426685338
W092,implant,dose_e14,5.0379,2026-06-01 10:05:36.599525692
W137,etch,pressure_torr,4.9303,2026-06-01 08:14:50.169844049
W030,litho,focus_um,0.0322,2026-06-01 08:00:00.000000000
W111,litho,dose_mj,28.529,2026-06-01 08:00:00.000000000
W266,deposition,uniformity_pct,94.8181,2026-06-01 09:06:11.516513956
W061,final_test,pct,92.6151,2026-06-01 09:57:25.639959929
W234,litho,cd_nm,79.7391,2026-06-01 08:00:00.000000000
W269,etch,rate_nm_min,50.5854,2026-06-01 08:14:13.642194507
W226,deposition,uniformity_pct,98.9967,2026-06-01 08:53:01.316066431
W178,deposition,temp_c,401.1238,2026-06-01 08:40:45.382606163
W061,etch,rate_nm_min,45.313,2026-06-01 08:05:55.533477374
W194,final_test,pct,93.5629,2026-06-01 10:25:31.580544380
W106,final_test,speed_mhz,757.2087,2026-06-01 09:54:47.891977802
W175,etch,time_sec,60.5916,2026-06-01 08:08:59.890413484
W013,etch,rate_nm_min,54.5465,2026-06-01 08:06:06.198421130
W228,implant,energy_kev,49.5617,2026-06-01 09:24:32.288824422
W022,deposition,thickness_nm,98.0535,2026-06-01 08:47:58.573652347
W124,etch,time_sec,58.7435,2026-06-01 08:09:02.622947329
W261,final_test,pct,97.0816,2026-06-01 11:03:42.809031532
W292,deposition,temp_c,401.8586,2026-06-01 08:49:03.073400603
W261,litho,focus_um,-0.0437,2026-06-01 08:00:00.000000000
W148,etch,rate_nm_min,52.5832,2026-06-01 08:13:41.586421519
W003,final_test,speed_mhz,765.9823,2026-06-01 11:14:55.094883955
W071,litho,dose_mj,30.2283,2026-06-01 08:00:00.000000000
W084,deposition,temp_c,399.568,2026-06-01 09:14:52.967550771
W116,final_test,leakage_na,1.2763,2026-06-01 10:23:09.948664054
W281,litho,focus_um,0.0894,2026-06-01 08:00:00.000000000
W054,deposition,thickness_nm,100.5824,2026-06-01 09:20:38.402625325
W258,etch,rate_nm_min,50.9872,2026-06-01 08:05:05.250314236
W166,deposition,temp_c,400.7308,2026-06-01 09:17:10.186197860
W119,deposition,uniformity_pct,96.8477,2026-06-01 08:31:08.899150108
W018,litho,focus_um,-0.0686,2026-06-01 08:00:00.000000000
W282,implant,energy_kev,51.4219,2026-06-01 09:48:38.521178339
W277,deposition,temp_c,401.9415,2026-06-01 09:04:28.418440336
W044,litho,dose_mj,29.776,2026-06-01 08:00:00.000000000
W158,implant,dose_e14,5.1043,2026-06-01 10:10:00.495035721
W079,implant,tilt_deg,6.9236,2026-06-01 09:53:39.350544764
W193,litho,cd_nm,80.3645,2026-06-01 08:00:00.000000000
W214,final_test,speed_mhz,755.7848,2026-06-01 10:19:48.319005934
W090,etch,pressure_torr,5.1127,2026-06-01 08:08:54.174150467
W133,implant,tilt_deg,6.8142,2026-06-01 09:43:40.803057604
W082,deposition,thickness_nm,99.5173,2026-06-01 08:47:23.975949374
W122,deposition,uniformity_pct,94.845,2026-06-01 08:30:16.252734011
W199,final_test,speed_mhz,812.3693,2026-06-01 11:13:20.810016468
W018,deposition,temp_c,398.0984,2026-06-01 08:55:14.414320800
W086,final_test,leakage_na,1.4911,2026-06-01 10:37:31.771132412
W004,implant,tilt_deg,6.8735,2026-06-01 09:18:33.413001053
W264,implant,energy_kev,49.4722,2026-06-01 09:41:44.625203447
W090,etch,rate_nm_min,46.2821,2026-06-01 08:08:54.174150467
W097,deposition,temp_c,399.6686,2026-06-01 09:08:20.022183248
W081,litho,cd_nm,78.1094,2026-06-01 08:00:00.000000000
W102,litho,cd_nm,77.3531,2026-06-01 08:00:00.000000000
W116,etch,pressure_torr,4.8297,2026-06-01 08:06:04.060240001
W046,deposition,uniformity_pct,97.9205,2026-06-01 09:17:56.436833068
W111,litho,cd_nm,89.3971,2026-06-01 08:00:00.000000000
W231,deposition,temp_c,401.2214,2026-06-01 09:08:28.257943536
W155,implant,tilt_deg,7.0038,2026-06-01 10:09:37.618740727
W020,litho,focus_um,-0.0724,2026-06-01 08:00:00.000000000
W255,etch,time_sec,59.4193,2026-06-01 08:07:10.854337369
W169,deposition,thickness_nm,100.8867,2026-06-01 09:08:16.228924890
W086,final_test,speed_mhz,818.1162,2026-06-01 10:37:31.771132412
W080,etch,time_sec,61.9945,2026-06-01 08:07:37.109169274
W263,litho,dose_mj,28.3007,2026-06-01 08:00:00.000000000
W096,implant,dose_e14,5.1542,2026-06-01 09:26:24.365095870
W050,litho,focus_um,-0.0003,2026-06-01 08:00:00.000000000
W268,etch,time_sec,60.198,2026-06-01 08:05:07.963623933
W245,etch,pressure_torr,5.0947,2026-06-01 08:11:18.405117179
W125,deposition,uniformity_pct,95.3055,2026-06-01 08:39:38.583251863
W245,final_test,leakage_na,0.516,2026-06-01 10:25:29.069603116
W256,etch,time_sec,59.4457,2026-06-01 08:07:07.761864437
W072,deposition,thickness_nm,101.6053,2026-06-01 08:50:12.720541948
W289,etch,rate_nm_min,54.5727,2026-06-01 08:05:11.998093673
W189,final_test,speed_mhz,803.2173,2026-06-01 09:53:46.847848456
W190,final_test,leakage_na,0.589,2026-06-01 11:20:40.861355815
W282,etch,pressure_torr,4.9123,2026-06-01 08:07:39.420499411
W108,final_test,leakage_na,1.3313,2026-06-01 10:01:45.654651942
W213,litho,cd_nm,92.0221,2026-06-01 08:00:00.000000000
W283,etch,time_sec,60.2448,2026-06-01 08:10:35.534523513
W034,etch,rate_nm_min,53.7387,2026-06-01 08:13:44.607343073
W249,litho,cd_nm,87.8344,2026-06-01 08:00:00.000000000
W240,etch,rate_nm_min,54.1932,2026-06-01 08:10:22.968127816
W140,etch,pressure_torr,5.1165,2026-06-01 08:08:55.882876809
W210,etch,time_sec,58.0205,2026-06-01 08:12:28.068509539
W234,etch,pressure_torr,5.0669,2026-06-01 08:13:28.235564087
W260,deposition,thickness_nm,98.6931,2026-06-01 08:51:35.622680765
W069,litho,dose_mj,28.4541,2026-06-01 08:00:00.000000000
W149,etch,rate_nm_min,50.9548,2026-06-01 08:08:12.075382192
W294,etch,pressure_torr,5.1896,2026-06-01 08:13:34.795113197
W144,implant,energy_kev,51.1549,2026-06-01 09:15:45.571311013
W099,final_test,leakage_na,0.9557,2026-06-01 10:15:31.446144015
W045,etch,pressure_torr,5.1169,2026-06-01 08:05:30.936878461
W213,etch,pressure_torr,4.8564,2026-06-01 08:05:16.031360447
W256,deposition,thickness_nm,100.2316,2026-06-01 08:33:01.681212552
W068,final_test,pct,92.1393,2026-06-01 11:24:29.636714272
W140,litho,cd_nm,91.1305,2026-06-01 08:00:00.000000000
W149,deposition,thickness_nm,101.8579,2026-06-01 09:01:59.226960100
W161,deposition,uniformity_pct,97.2092,2026-06-01 08:40:56.967868857
W101,etch,time_sec,58.0317,2026-06-01 08:11:48.351465400
W100,litho,dose_mj,29.1581,2026-06-01 08:00:00.000000000
W017,etch,pressure_torr,5.0978,2026-06-01 08:12:10.228761596
W018,implant,tilt_deg,7.0619,2026-06-01 09:57:51.898127961
W075,etch,time_sec,58.104,2026-06-01 08:13:33.362619336
W005,etch,rate_nm_min,52.0746,2026-06-01 08:08:58.051833354
W106,implant,tilt_deg,6.9892,2026-06-01 09:23:54.475942802
W104,implant,dose_e14,5.0405,2026-06-01 09:51:54.092905763
W151,litho,dose_mj,28.1695,2026-06-01 08:00:00.000000000
W183,implant,energy_kev,51.3363,2026-06-01 09:48:58.292743832
W162,etch,pressure_torr,5.0465,2026-06-01 08:06:40.494833229
W153,final_test,pct,97.4335,2026-06-01 10:12:50.172128778
W178,litho,focus_um,0.0361,2026-06-01 08:00:00.000000000
W095,litho,focus_um,-0.0631,2026-06-01 08:00:00.000000000
W106,etch,rate_nm_min,51.115,2026-06-01 08:05:44.869680568
W007,final_test,leakage_na,1.0615,2026-06-01 10:22:20.941216990
W144,final_test,pct,94.3604,2026-06-01 09:54:29.447972002
W100,litho,cd_nm,89.6599,2026-06-01 08:00:00.000000000
W034,final_test,leakage_na,1.171,2026-06-01 09:47:59.675617272
W110,deposition,temp_c,398.8387,2026-06-01 08:57:08.084536091
W296,final_test,pct,68.0718,2026-06-01 09:32:21.351725431
W245,final_test,speed_mhz,807.9255,2026-06-01 10:25:29.069603116
W058,implant,energy_kev,50.577,2026-06-01 08:59:30.135134910
W258,etch,time_sec,59.4154,2026-06-01 08:05:05.250314236
W061,deposition,temp_c,400.7081,2026-06-01 08:30:24.434827343
W156,final_test,speed_mhz,761.4446,2026-06-01 10:01:15.813074737
W056,implant,energy_kev,48.6837,2026-06-01 10:03:00.944658605
W024,final_test,leakage_na,1.1085,2026-06-01 09:56:26.269775155
W235,litho,focus_um,0.0451,2026-06-01 08:00:00.000000000
W020,final_test,speed_mhz,811.9902,2026-06-01 10:06:07.681507305
W067,final_test,leakage_na,1.1489,2026-06-01 10:58:44.470406186
W109,deposition,uniformity_pct,98.8556,2026-06-01 09:10:03.229665030
W125,implant,tilt_deg,7.048,2026-06-01 09:06:05.744574862
W292,implant,tilt_deg,7.0011,2026-06-01 09:17:51.242264634
W051,implant,tilt_deg,6.8292,2026-06-01 09:30:58.203075567
W130,litho,focus_um,-0.0655,2026-06-01 08:00:00.000000000
W217,deposition,thickness_nm,101.1416,2026-06-01 08:51:52.587804358
W116,etch,time_sec,61.0124,2026-06-01 08:06:04.060240001
W091,implant,energy_kev,50.5727,2026-06-01 08:57:46.325443102
W203,deposition,temp_c,401.5595,2026-06-01 08:31:33.023705736
W212,deposition,temp_c,398.1678,2026-06-01 09:19:03.713218988
W253,implant,dose_e14,4.9879,2026-06-01 09:33:02.116869199
W117,deposition,thickness_nm,100.8809,2026-06-01 08:56:01.729705283
W162,implant,energy_kev,50.6823,2026-06-01 09:38:15.973494827
W141,litho,focus_um,-0.0582,2026-06-01 08:00:00.000000000
W206,implant,energy_kev,48.1129,2026-06-01 09:11:17.831891637
W008,etch,rate_nm_min,54.0963,2026-06-01 08:06:41.594463746
W218,etch,time_sec,58.1893,2026-06-01 08:05:13.610597062
W085,final_test,pct,71.0407,2026-06-01 10:11:53.640726401
W004,final_test,leakage_na,1.1124,2026-06-01 10:23:20.413466827
W006,litho,focus_um,0.0776,2026-06-01 08:00:00.000000000
W250,etch,time_sec,58.3231,2026-06-01 08:13:24.614855422
W025,deposition,temp_c,400.4313,2026-06-01 09:05:35.222450214
W254,deposition,thickness_nm,99.0214,2026-06-01 09:05:48.821264187
W053,etch,pressure_torr,5.1175,2026-06-01 08:14:40.727478036
W267,deposition,uniformity_pct,94.2302,2026-06-01 08:32:59.449666440
W089,final_test,speed_mhz,754.5545,2026-06-01 10:11:13.556469865
W172,implant,tilt_deg,6.9419,2026-06-01 09:43:38.848685952
W098,final_test,leakage_na,1.3412,2026-06-01 10:54:05.099956390
W258,litho,focus_um,0.0915,2026-06-01 08:00:00.000000000
W226,final_test,speed_mhz,809.8718,2026-06-01 10:26:01.826101551
W149,deposition,uniformity_pct,96.3941,2026-06-01 09:01:59.226960100
W294,final_test,speed_mhz,811.0689,2026-06-01 10:26:28.647569797
W123,etch,pressure_torr,5.0774,2026-06-01 08:14:10.679544304
W278,litho,focus_um,-0.0604,2026-06-01 08:00:00.000000000
W061,implant,energy_kev,48.2303,2026-06-01 09:08:28.172712232
W009,etch,time_sec,58.7011,2026-06-01 08:13:34.908942923
W251,implant,energy_kev,49.9672,2026-06-01 09:47:01.270365828
W187,etch,time_sec,59.9938,2026-06-01 08:12:47.560064825
W189,implant,dose_e14,4.9586,2026-06-01 09:33:07.492233708
W079,deposition,temp_c,398.7957,2026-06-01 08:53:47.056258093
W255,implant,dose_e14,4.8795,2026-06-01 09:18:54.305045332
W299,final_test,leakage_na,1.2932,2026-06-01 10:15:53.026869912
W030,deposition,uniformity_pct,97.6573,2026-06-01 08:58:46.171758049
W166,final_test,leakage_na,1.4269,2026-06-01 10:54:32.191689060
W256,deposition,temp_c,401.2499,2026-06-01 08:33:01.681212552
W188,implant,energy_kev,49.5069,2026-06-01 09:19:39.624462343
W116,etch,rate_nm_min,50.0867,2026-06-01 08:06:04.060240001
W103,etch,time_sec,59.8017,2026-06-01 08:11:59.328021138
W022,implant,dose_e14,5.1976,2026-06-01 09:13:30.804354278
W167,implant,energy_kev,51.4085,2026-06-01 09:38:33.710858374
W141,deposition,uniformity_pct,98.317,2026-06-01 08:58:59.409407799
W101,litho,dose_mj,29.7571,2026-06-01 08:00:00.000000000
W291,deposition,thickness_nm,100.6274,2026-06-01 09:11:06.663848824
W165,etch,time_sec,61.966,2026-06-01 08:13:08.442207353
W068,litho,focus_um,-0.1489,2026-06-01 08:00:00.000000000
W191,deposition,uniformity_pct,95.8098,2026-06-01 09:09:13.510571417
W131,final_test,pct,94.8259,2026-06-01 11:12:09.637477945
W091,deposition,thickness_nm,100.6909,2026-06-01 08:28:23.086934009
W270,etch,rate_nm_min,48.0932,2026-06-01 08:12:51.506998102
W131,implant,tilt_deg,6.9775,2026-06-01 10:13:24.575962671
W001,deposition,thickness_nm,100.6032,2026-06-01 08:43:55.531604293
W063,litho,dose_mj,31.1636,2026-06-01 08:00:00.000000000
W030,etch,time_sec,60.7627,2026-06-01 08:11:43.555465294
W149,implant,dose_e14,5.0773,2026-06-01 09:48:53.062051599
W184,implant,energy_kev,50.5973,2026-06-01 10:14:53.254420251
W148,litho,dose_mj,28.3493,2026-06-01 08:00:00.000000000
W279,etch,rate_nm_min,48.8739,2026-06-01 08:07:09.127367859
W100,etch,pressure_torr,4.8506,2026-06-01 08:05:54.429434187
W226,final_test,leakage_na,1.163,2026-06-01 10:26:01.826101551
W145,deposition,uniformity_pct,94.0,2026-06-01 08:48:02.808550674
W231,implant,dose_e14,4.9498,2026-06-01 09:36:48.108677461
W087,etch,pressure_torr,4.9444,2026-06-01 08:08:00.728419822
W236,final_test,pct,92.2297,2026-06-01 11:02:33.095604671
W251,etch,rate_nm_min,46.0703,2026-06-01 08:11:07.528289009
W144,implant,dose_e14,4.9465,2026-06-01 09:15:45.571311013
W013,final_test,speed_mhz,816.1187,2026-06-01 10:01:40.541979487
W156,final_test,pct,71.8545,2026-06-01 10:01:15.813074737
W177,implant,dose_e14,4.9675,2026-06-01 09:39:32.530015674
W259,deposition,temp_c,400.9685,2026-06-01 09:09:54.436793163
W164,deposition,thickness_nm,99.0116,2026-06-01 08:43:34.980021176
W203,final_test,leakage_na,1.0386,2026-06-01 09:47:03.165504351
W299,litho,focus_um,-0.0129,2026-06-01 08:00:00.000000000
W076,etch,pressure_torr,4.9134,2026-06-01 08:06:28.719150741
W164,deposition,temp_c,399.4657,2026-06-01 08:43:34.980021176
W298,deposition,thickness_nm,101.7316,2026-06-01 08:46:25.925444834
W015,final_test,pct,71.1803,2026-06-01 10:33:35.300977502
W235,deposition,temp_c,399.9797,2026-06-01 09:06:24.504497605
W088,implant,energy_kev,48.8928,2026-06-01 09:27:12.729753571
W039,etch,rate_nm_min,48.0879,2026-06-01 08:05:50.738819039
W101,etch,rate_nm_min,50.3334,2026-06-01 08:11:48.351465400
W133,etch,rate_nm_min,47.2013,2026-06-01 08:12:37.862903068
W028,final_test,leakage_na,0.7126,2026-06-01 10:13:55.746381239
W209,implant,dose_e14,4.914,2026-06-01 09:31:17.897395697
W074,implant,dose_e14,5.0286,2026-06-01 10:12:44.500622945
W018,litho,dose_mj,29.5884,2026-06-01 08:00:00.000000000
W020,implant,energy_kev,50.6184,2026-06-01 09:00:48.366649217
W105,implant,dose_e14,5.151,2026-06-01 09:35:43.641804083
W135,litho,focus_um,-0.0584,2026-06-01 08:00:00.000000000
W247,final_test,speed_mhz,808.4442,2026-06-01 10:40:57.778755699
W278,final_test,speed_mhz,807.3293,2026-06-01 10:24:17.188582802
W197,final_test,speed_mhz,816.2887,2026-06-01 10:20:16.021898642
W253,deposition,thickness_nm,99.5073,2026-06-01 08:38:20.795947057
W048,deposition,uniformity_pct,96.8431,2026-06-01 08:52:51.517566494
W182,litho,focus_um,-0.0446,2026-06-01 08:00:00.000000000
W119,implant,energy_kev,49.3759,2026-06-01 09:22:28.441910747
W168,implant,energy_kev,48.2003,2026-06-01 09:53:29.034192618
W214,litho,cd_nm,81.0215,2026-06-01 08:00:00.000000000
W030,final_test,speed_mhz,812.3271,2026-06-01 10:02:19.901623237
W125,final_test,leakage_na,0.5847,2026-06-01 09:54:39.164181897
W140,final_test,speed_mhz,813.6546,2026-06-01 10:34:48.124366704
W064,final_test,leakage_na,1.212,2026-06-01 10:18:02.212132852
W093,implant,tilt_deg,6.8567,2026-06-01 09:45:33.580883054
W044,implant,dose_e14,4.9135,2026-06-01 09:08:03.919698865
W295,etch,rate_nm_min,54.4252,2026-06-01 08:14:53.507079877
W283,deposition,uniformity_pct,97.3156,2026-06-01 08:58:12.315881079
W185,implant,tilt_deg,6.9994,2026-06-01 09:47:40.696275349
W108,implant,tilt_deg,7.1748,2026-06-01 09:00:15.073211374
W028,deposition,thickness_nm,99.3522,2026-06-01 08:53:26.157631810
W229,implant,dose_e14,4.9438,2026-06-01 10:03:30.621743210
W127,litho,dose_mj,30.6871,2026-06-01 08:00:00.000000000
W248,final_test,pct,70.2034,2026-06-01 10:22:44.254069426
W299,etch,time_sec,59.9201,2026-06-01 08:12:31.477716878
W104,deposition,uniformity_pct,95.7717,2026-06-01 09:08:52.810969063
W290,final_test,pct,70.7793,2026-06-01 10:22:04.991612240
W194,deposition,uniformity_pct,97.9843,2026-06-01 09:03:32.220661428
W029,implant,energy_kev,49.3816,2026-06-01 10:05:27.017633118
W193,etch,time_sec,60.3537,2026-06-01 08:11:26.869604479
W167,implant,tilt_deg,7.1896,2026-06-01 09:38:33.710858374
W155,implant,dose_e14,5.132,2026-06-01 10:09:37.618740727
W079,deposition,thickness_nm,100.9137,2026-06-01 08:53:47.056258093
W181,deposition,uniformity_pct,98.6527,2026-06-01 09:12:28.866740423
W299,implant,energy_kev,50.3727,2026-06-01 09:38:38.109423136
W179,litho,dose_mj,30.7459,2026-06-01 08:00:00.000000000
W007,final_test,pct,93.0406,2026-06-01 10:22:20.941216990
W167,deposition,temp_c,401.7877,2026-06-01 08:54:26.009860467
W085,etch,rate_nm_min,54.338,2026-06-01 08:11:50.957203410
W236,deposition,thickness_nm,101.2905,2026-06-01 09:06:20.019034473
W171,implant,tilt_deg,7.0541,2026-06-01 09:14:03.744589655
W166,implant,dose_e14,4.8651,2026-06-01 10:10:50.519419222
W150,etch,rate_nm_min,45.3281,2026-06-01 08:07:48.469063284
W179,implant,energy_kev,50.4058,2026-06-01 10:04:47.438099647
W244,litho,dose_mj,30.6736,2026-06-01 08:00:00.000000000
W234,litho,dose_mj,30.7441,2026-06-01 08:00:00.000000000
W098,final_test,pct,96.6795,2026-06-01 10:54:05.099956390
W223,implant,tilt_deg,7.0641,2026-06-01 10:06:55.416608970
W184,etch,time_sec,58.8103,2026-06-01 08:14:40.433259570
W216,etch,time_sec,58.3265,2026-06-01 08:12:42.424367226
W272,etch,time_sec,59.2886,2026-06-01 08:09:58.434930189
W071,final_test,speed_mhz,763.9519,2026-06-01 10:40:01.349908511
W201,deposition,temp_c,399.2423,2026-06-01 08:55:22.145103855
W055,deposition,temp_c,399.6598,2026-06-01 09:03:48.036285313
W096,etch,time_sec,60.3222,2026-06-01 08:06:45.731946605
W169,final_test,speed_mhz,759.2964,2026-06-01 09:57:26.655914473
W055,deposition,thickness_nm,98.9472,2026-06-01 09:03:48.036285313
W241,etch,time_sec,59.5228,2026-06-01 08:13:54.498471022
W026,deposition,thickness_nm,98.972,2026-06-01 08:44:13.191168392
W116,final_test,speed_mhz,817.2436,2026-06-01 10:23:09.948664054
W248,implant,energy_kev,50.2369,2026-06-01 09:41:40.436185036
W118,final_test,speed_mhz,810.6804,2026-06-01 10:05:09.940690121
W149,deposition,temp_c,401.5354,2026-06-01 09:01:59.226960100
W289,implant,tilt_deg,7.1752,2026-06-01 09:46:39.943766766
W058,implant,dose_e14,5.0608,2026-06-01 08:59:30.135134910
W269,litho,focus_um,0.0186,2026-06-01 08:00:00.000000000
W172,litho,focus_um,0.0801,2026-06-01 08:00:00.000000000
W037,final_test,speed_mhz,805.525,2026-06-01 10:25:49.751374940
W078,etch,time_sec,59.7744,2026-06-01 08:12:12.565882963
W081,final_test,leakage_na,1.0694,2026-06-01 10:27:03.869258138
W292,implant,energy_kev,50.8573,2026-06-01 09:17:51.242264634
W279,implant,tilt_deg,6.9893,2026-06-01 09:06:13.660811107
W123,etch,rate_nm_min,52.8843,2026-06-01 08:14:10.679544304
W205,etch,pressure_torr,4.9005,2026-06-01 08:13:49.236358495
W265,deposition,thickness_nm,99.1264,2026-06-01 08:42:52.444841065
W050,final_test,leakage_na,0.726,2026-06-01 09:35:10.360213890
W231,final_test,leakage_na,1.0754,2026-06-01 10:23:56.953887849
W096,final_test,pct,96.3714,2026-06-01 10:18:45.162631588
W058,implant,tilt_deg,6.836,2026-06-01 08:59:30.135134910
W051,litho,dose_mj,31.6943,2026-06-01 08:00:00.000000000
W247,final_test,leakage_na,1.4828,2026-06-01 10:40:57.778755699
W154,etch,time_sec,60.3911,2026-06-01 08:14:54.359845968
W234,deposition,uniformity_pct,95.6516,2026-06-01 08:38:11.584847531
W135,deposition,temp_c,400.7291,2026-06-01 09:07:49.749600015
W049,implant,dose_e14,4.9197,2026-06-01 10:04:58.709171773
W236,deposition,uniformity_pct,94.0933,2026-06-01 09:06:20.019034473
W134,implant,dose_e14,5.0634,2026-06-01 09:22:57.414709938
W229,deposition,uniformity_pct,97.1893,2026-06-01 08:58:35.154102742
W161,etch,time_sec,60.2713,2026-06-01 08:11:31.049990212
W190,litho,focus_um,0.1401,2026-06-01 08:00:00.000000000
W075,litho,cd_nm,90.3938,2026-06-01 08:00:00.000000000
W228,litho,dose_mj,31.5387,2026-06-01 08:00:00.000000000
W024,litho,focus_um,-0.0505,2026-06-01 08:00:00.000000000
W124,final_test,speed_mhz,808.2235,2026-06-01 10:40:14.906707256
W217,etch,rate_nm_min,50.8084,2026-06-01 08:08:42.835395431
W281,deposition,uniformity_pct,95.4804,2026-06-01 08:38:14.023657242
W039,deposition,temp_c,398.7473,2026-06-01 08:37:23.661749633
W271,implant,energy_kev,49.1508,2026-06-01 09:15:41.790934847
W195,deposition,temp_c,401.6006,2026-06-01 09:25:22.661096563
W260,litho,dose_mj,31.9182,2026-06-01 08:00:00.000000000
W150,final_test,pct,93.6946,2026-06-01 10:49:00.526413721
W230,deposition,temp_c,401.2891,2026-06-01 09:03:32.017263027
W012,final_test,leakage_na,0.5997,2026-06-01 10:01:43.880039974
W264,etch,time_sec,59.2092,2026-06-01 08:07:59.486161115
W135,etch,pressure_torr,4.8923,2026-06-01 08:05:08.531064981
W139,deposition,temp_c,400.1523,2026-06-01 09:09:16.197233700
W123,implant,dose_e14,4.9103,2026-06-01 10:00:37.847763098
W041,etch,time_sec,61.412,2026-06-01 08:08:10.534734023
W095,etch,rate_nm_min,49.1156,2026-06-01 08:05:27.185761844
W002,implant,energy_kev,49.4725,2026-06-01 10:02:01.400398347
W044,final_test,leakage_na,1.2587,2026-06-01 10:03:43.920909901
W180,implant,dose_e14,4.9521,2026-06-01 10:00:54.595580876
W258,final_test,leakage_na,1.0751,2026-06-01 10:50:58.838757369
W012,deposition,temp_c,399.8068,2026-06-01 08:31:05.764801944
W253,deposition,temp_c,400.8412,2026-06-01 08:38:20.795947057
W023,litho,focus_um,0.0063,2026-06-01 08:00:00.000000000
W023,final_test,pct,70.9875,2026-06-01 10:31:00.715339132
W174,litho,focus_um,-0.0719,2026-06-01 08:00:00.000000000
W259,litho,dose_mj,31.2866,2026-06-01 08:00:00.000000000
W073,deposition,temp_c,400.2349,2026-06-01 08:42:48.565491857
W032,final_test,speed_mhz,809.4901,2026-06-01 09:55:50.726282281
W049,deposition,uniformity_pct,97.4148,2026-06-01 08:57:17.252084464
W228,etch,time_sec,59.1656,2026-06-01 08:08:31.434297697
W066,litho,focus_um,0.1374,2026-06-01 08:00:00.000000000
W092,final_test,leakage_na,1.3278,2026-06-01 11:17:15.267368777
W162,litho,focus_um,0.0236,2026-06-01 08:00:00.000000000
W259,deposition,uniformity_pct,98.7102,2026-06-01 09:09:54.436793163
W240,etch,pressure_torr,5.13,2026-06-01 08:10:22.968127816
W087,implant,dose_e14,5.1933,2026-06-01 09:43:16.596841485
W162,implant,tilt_deg,6.8629,2026-06-01 09:38:15.973494827
W277,etch,rate_nm_min,46.1704,2026-06-01 08:10:40.927441943
W229,final_test,leakage_na,1.1514,2026-06-01 11:03:14.363086983
W162,litho,cd_nm,92.9592,2026-06-01 08:00:00.000000000
W107,etch,rate_nm_min,54.3769,2026-06-01 08:07:50.613419067
W166,litho,focus_um,-0.0964,2026-06-01 08:00:00.000000000
