wafer_id,station,param_name,value,timestamp
W296,final_test,yield_pct,96.5501,2026-06-01 13:43:00
W245,final_test,speed_mhz,806.8429,2026-06-01 13:10:00
W058,implant,energy_kev,48.0929,2026-06-01 11:51:00
W258,etch,etch_time_sec,58.9068,2026-06-01 10:04:00
W061,deposition,temp_c,400.9834,2026-06-01 10:57:00
W156,final_test,speed_mhz,815.8719,2026-06-01 12:38:00
W056,implant,energy_kev,51.6125,2026-06-01 13:10:00
W024,final_test,leakage_na,1.3082,2026-06-01 12:54:00
W235,litho,focus_um,0.9132,2026-06-01 09:26:00
W020,final_test,speed_mhz,812.9672,2026-06-01 13:13:00
W067,final_test,leakage_na,0.5846,2026-06-01 12:44:00
W109,deposition,uniformity_pct,94.1707,2026-06-01 10:39:00
W125,implant,tilt_deg,7.0334,2026-06-01 11:51:00
W292,implant,tilt_deg,6.9183,2026-06-01 11:09:00
W051,implant,tilt_deg,7.1447,2026-06-01 11:42:00
W130,litho,focus_um,1.1921,2026-06-01 09:26:00
W217,deposition,thickness_nm,100.868,2026-06-01 10:41:00
W116,etch,etch_time_sec,58.1729,2026-06-01 09:41:00
W091,implant,energy_kev,48.4217,2026-06-01 11:44:00
W203,deposition,temp_c,398.8689,2026-06-01 10:32:00
W212,deposition,temp_c,400.8806,2026-06-01 10:52:00
W253,implant,dose_e14,5.1191,2026-06-01 11:45:00
W117,deposition,thickness_nm,101.6909,2026-06-01 10:55:00
W162,implant,energy_kev,50.4978,2026-06-01 11:59:00
W141,litho,focus_um,1.0877,2026-06-01 09:08:00
W206,implant,energy_kev,49.9676,2026-06-01 11:49:00
W008,etch,etch_rate_nm_min,50.8879,2026-06-01 09:16:00
W218,etch,etch_time_sec,61.5105,2026-06-01 09:48:00
W085,final_test,yield_pct,95.2524,2026-06-01 12:30:00
W004,final_test,leakage_na,0.556,2026-06-01 12:42:00
W006,litho,focus_um,1.0811,2026-06-01 09:10:00
W250,etch,etch_time_sec,59.2972,2026-06-01 10:26:00
W025,deposition,temp_c,399.5728,2026-06-01 10:59:00
W254,deposition,thickness_nm,101.7136,2026-06-01 10:09:00
W053,etch,pressure_torr,5.0583,2026-06-01 09:31:00
W267,deposition,uniformity_pct,95.0464,2026-06-01 10:46:00
W089,final_test,speed_mhz,766.0395,2026-06-01 13:52:00
W172,implant,tilt_deg,6.9774,2026-06-01 12:09:00
W098,final_test,leakage_na,1.2953,2026-06-01 12:10:00
W258,litho,focus_um,1.1232,2026-06-01 08:40:00
W226,final_test,speed_mhz,806.786,2026-06-01 12:39:00
W149,deposition,uniformity_pct,95.5509,2026-06-01 09:59:00
W294,final_test,speed_mhz,802.9983,2026-06-01 12:14:00
W123,etch,pressure_torr,4.8346,2026-06-01 09:38:00
W278,litho,focus_um,0.8858,2026-06-01 08:44:00
W061,implant,energy_kev,51.6608,2026-06-01 11:58:00
W009,etch,etch_time_sec,61.5129,2026-06-01 09:57:00
W251,implant,energy_kev,50.3712,2026-06-01 12:46:00
W187,etch,etch_time_sec,59.4683,2026-06-01 10:02:00
W189,implant,dose_e14,5.0754,2026-06-01 11:16:00
W079,deposition,temp_c,401.0764,2026-06-01 11:22:00
W255,implant,dose_e14,5.1841,2026-06-01 11:59:00
W299,final_test,leakage_na,1.3694,2026-06-01 13:23:00
W030,deposition,uniformity_pct,98.4041,2026-06-01 11:02:00
W166,final_test,leakage_na,1.3377,2026-06-01 13:19:00
W256,deposition,temp_c,401.4527,2026-06-01 10:47:00
W188,implant,energy_kev,49.7987,2026-06-01 11:56:00
W116,etch,etch_rate_nm_min,48.1868,2026-06-01 09:41:00
W103,etch,etch_time_sec,58.0183,2026-06-01 09:39:00
W022,implant,dose_e14,5.1634,2026-06-01 11:38:00
W167,implant,energy_kev,51.2246,2026-06-01 11:42:00
W141,deposition,uniformity_pct,98.0704,2026-06-01 11:08:00
W101,litho,dose_mj,29.1748,2026-06-01 09:06:00
W291,deposition,thickness_nm,99.2325,2026-06-01 10:40:00
W165,etch,etch_time_sec,61.692,2026-06-01 09:59:00
W068,litho,focus_um,0.9711,2026-06-01 08:30:00
W191,deposition,uniformity_pct,94.5341,2026-06-01 10:40:00
W131,final_test,yield_pct,95.2301,2026-06-01 13:40:00
W091,deposition,thickness_nm,100.5498,2026-06-01 10:59:00
W270,etch,etch_rate_nm_min,50.3395,2026-06-01 09:57:00
W131,implant,tilt_deg,6.8184,2026-06-01 12:19:00
W001,deposition,thickness_nm,99.1963,2026-06-01 10:35:00
W063,litho,dose_mj,30.0755,2026-06-01 09:01:00
W030,etch,etch_time_sec,58.5521,2026-06-01 09:50:00
W149,implant,dose_e14,4.8041,2026-06-01 11:05:00
W184,implant,energy_kev,50.8204,2026-06-01 12:47:00
W148,litho,dose_mj,29.6413,2026-06-01 08:37:00
W279,etch,etch_rate_nm_min,47.2283,2026-06-01 10:15:00
W100,etch,pressure_torr,5.0088,2026-06-01 09:44:00
W226,final_test,leakage_na,0.6581,2026-06-01 12:39:00
W145,deposition,uniformity_pct,96.7108,2026-06-01 10:56:00
W231,implant,dose_e14,4.804,2026-06-01 11:56:00
W087,etch,pressure_torr,5.0775,2026-06-01 09:21:00
W236,final_test,yield_pct,97.7542,2026-06-01 12:26:00
W251,etch,etch_rate_nm_min,51.5352,2026-06-01 10:16:00
W144,implant,dose_e14,4.8853,2026-06-01 11:37:00
W013,final_test,speed_mhz,808.2909,2026-06-01 12:43:00
W156,final_test,yield_pct,97.8136,2026-06-01 12:38:00
W177,implant,dose_e14,4.8994,2026-06-01 11:31:00
W259,deposition,temp_c,399.9107,2026-06-01 10:10:00
W164,deposition,thickness_nm,101.1749,2026-06-01 11:41:00
W203,final_test,leakage_na,1.1209,2026-06-01 13:11:00
W299,litho,focus_um,1.1922,2026-06-01 09:15:00
W076,etch,pressure_torr,5.0772,2026-06-01 10:50:00
W164,deposition,temp_c,400.3926,2026-06-01 11:41:00
W298,deposition,thickness_nm,99.5956,2026-06-01 10:56:00
W015,final_test,yield_pct,96.161,2026-06-01 14:03:00
W235,deposition,temp_c,401.5062,2026-06-01 11:30:00
W088,implant,energy_kev,48.8424,2026-06-01 12:08:00
W039,etch,etch_rate_nm_min,45.9519,2026-06-01 09:23:00
W101,etch,etch_rate_nm_min,48.9809,2026-06-01 10:04:00
W133,etch,etch_rate_nm_min,49.7177,2026-06-01 10:27:00
W028,final_test,leakage_na,0.9983,2026-06-01 12:11:00
W209,implant,dose_e14,5.054,2026-06-01 12:59:00
W074,implant,dose_e14,4.9953,2026-06-01 12:22:00
W018,litho,dose_mj,30.1095,2026-06-01 08:32:00
W020,implant,energy_kev,50.9076,2026-06-01 12:06:00
W105,implant,dose_e14,5.1872,2026-06-01 12:04:00
W135,litho,focus_um,0.9447,2026-06-01 08:56:00
W247,final_test,speed_mhz,812.8898,2026-06-01 13:06:00
W278,final_test,speed_mhz,803.0135,2026-06-01 13:33:00
W197,final_test,speed_mhz,813.2726,2026-06-01 13:03:00
W253,deposition,thickness_nm,101.0745,2026-06-01 11:09:00
W048,deposition,uniformity_pct,98.0985,2026-06-01 12:03:00
W182,litho,focus_um,0.854,2026-06-01 09:19:00
W119,implant,energy_kev,49.2009,2026-06-01 13:01:00
W168,implant,energy_kev,50.931,2026-06-01 12:40:00
W214,litho,cd_nm,91.7057,2026-06-01 08:49:00
W030,final_test,speed_mhz,808.6441,2026-06-01 13:19:00
W125,final_test,leakage_na,0.7962,2026-06-01 13:14:00
W140,final_test,speed_mhz,814.5466,2026-06-01 12:18:00
W064,final_test,leakage_na,0.5167,2026-06-01 13:11:00
W093,implant,tilt_deg,6.8492,2026-06-01 12:41:00
W044,implant,dose_e14,5.1018,2026-06-01 12:47:00
W295,etch,etch_rate_nm_min,54.0153,2026-06-01 10:24:00
W283,deposition,uniformity_pct,94.1015,2026-06-01 10:58:00
W185,implant,tilt_deg,7.1687,2026-06-01 12:31:00
W108,implant,tilt_deg,7.1859,2026-06-01 10:57:00
W028,deposition,thickness_nm,99.9477,2026-06-01 10:13:00
W229,implant,dose_e14,5.1515,2026-06-01 12:09:00
W127,litho,dose_mj,28.3702,2026-06-01 09:03:00
W248,final_test,yield_pct,97.2238,2026-06-01 13:01:00
W299,etch,etch_time_sec,59.627,2026-06-01 10:07:00
W104,deposition,uniformity_pct,98.6341,2026-06-01 10:51:00
W290,final_test,yield_pct,96.8291,2026-06-01 12:26:00
W194,deposition,uniformity_pct,95.4998,2026-06-01 11:09:00
W029,implant,energy_kev,51.4343,2026-06-01 11:05:00
W193,etch,etch_time_sec,58.8711,2026-06-01 09:57:00
W167,implant,tilt_deg,6.8303,2026-06-01 11:42:00
W155,implant,dose_e14,4.8694,2026-06-01 11:40:00
W079,deposition,thickness_nm,98.4735,2026-06-01 11:22:00
W181,deposition,uniformity_pct,96.6914,2026-06-01 10:44:00
W299,implant,energy_kev,50.0023,2026-06-01 12:04:00
W179,litho,dose_mj,29.5089,2026-06-01 08:55:00
W007,final_test,yield_pct,96.5106,2026-06-01 12:38:00
W167,deposition,temp_c,398.4134,2026-06-01 10:55:00
W085,etch,etch_rate_nm_min,47.1489,2026-06-01 10:20:00
W236,deposition,thickness_nm,101.9899,2026-06-01 10:31:00
W171,implant,tilt_deg,7.1891,2026-06-01 12:54:00
W166,implant,dose_e14,4.8053,2026-06-01 12:09:00
W150,etch,etch_rate_nm_min,49.5235,2026-06-01 09:50:00
W179,implant,energy_kev,51.0847,2026-06-01 12:10:00
W244,litho,dose_mj,28.0045,2026-06-01 08:44:00
W234,litho,dose_mj,29.6699,2026-06-01 09:20:00
W098,final_test,yield_pct,97.3428,2026-06-01 12:10:00
W223,implant,tilt_deg,6.8726,2026-06-01 12:57:00
W184,etch,etch_time_sec,58.4576,2026-06-01 10:52:00
W216,etch,etch_time_sec,61.1365,2026-06-01 10:24:00
W272,etch,etch_time_sec,60.973,2026-06-01 09:53:00
W071,final_test,speed_mhz,759.6476,2026-06-01 12:54:00
W201,deposition,temp_c,399.0311,2026-06-01 11:24:00
W055,deposition,temp_c,400.4031,2026-06-01 11:54:00
W096,etch,etch_time_sec,61.8794,2026-06-01 10:38:00
W169,final_test,speed_mhz,808.7843,2026-06-01 12:48:00
W055,deposition,thickness_nm,100.3289,2026-06-01 11:54:00
W241,etch,etch_time_sec,60.3416,2026-06-01 10:00:00
W026,deposition,thickness_nm,98.3248,2026-06-01 10:39:00
W116,final_test,speed_mhz,811.6157,2026-06-01 12:36:00
W248,implant,energy_kev,51.7326,2026-06-01 11:50:00
W118,final_test,speed_mhz,809.9307,2026-06-01 11:29:00
W149,deposition,temp_c,401.4131,2026-06-01 09:59:00
W289,implant,tilt_deg,6.9026,2026-06-01 11:46:00
W058,implant,dose_e14,4.9193,2026-06-01 11:51:00
W269,litho,focus_um,0.9578,2026-06-01 08:53:00
W172,litho,focus_um,1.0309,2026-06-01 09:11:00
W037,final_test,speed_mhz,810.1081,2026-06-01 11:57:00
W078,etch,etch_time_sec,59.8929,2026-06-01 09:32:00
W081,final_test,leakage_na,0.7553,2026-06-01 13:04:00
W292,implant,energy_kev,50.8437,2026-06-01 11:09:00
W279,implant,tilt_deg,7.051,2026-06-01 11:56:00
W123,etch,etch_rate_nm_min,48.08,2026-06-01 09:38:00
W205,etch,pressure_torr,4.9692,2026-06-01 09:48:00
W265,deposition,thickness_nm,100.686,2026-06-01 11:26:00
W050,final_test,leakage_na,0.5748,2026-06-01 12:34:00
W231,final_test,leakage_na,1.1419,2026-06-01 12:53:00
W096,final_test,yield_pct,96.7242,2026-06-01 13:34:00
W058,implant,tilt_deg,6.8961,2026-06-01 11:51:00
W051,litho,dose_mj,28.8144,2026-06-01 08:56:00
W247,final_test,leakage_na,0.7235,2026-06-01 13:06:00
W154,etch,etch_time_sec,60.9011,2026-06-01 09:45:00
W234,deposition,uniformity_pct,98.6205,2026-06-01 11:18:00
W135,deposition,temp_c,401.381,2026-06-01 10:35:00
W049,implant,dose_e14,5.1041,2026-06-01 11:58:00
W236,deposition,uniformity_pct,95.6363,2026-06-01 10:31:00
W134,implant,dose_e14,4.8533,2026-06-01 11:43:00
W229,deposition,uniformity_pct,97.6854,2026-06-01 11:37:00
W161,etch,etch_time_sec,60.6144,2026-06-01 10:10:00
W190,litho,focus_um,1.1519,2026-06-01 09:14:00
W075,litho,cd_nm,91.6028,2026-06-01 09:00:00
W228,litho,dose_mj,29.2649,2026-06-01 08:57:00
W024,litho,focus_um,0.8665,2026-06-01 09:15:00
W124,final_test,speed_mhz,809.3729,2026-06-01 13:14:00
W217,etch,etch_rate_nm_min,53.7128,2026-06-01 10:05:00
W281,deposition,uniformity_pct,94.157,2026-06-01 11:24:00
W039,deposition,temp_c,400.3689,2026-06-01 10:20:00
W271,implant,energy_kev,51.5613,2026-06-01 12:38:00
W195,deposition,temp_c,400.244,2026-06-01 11:34:00
W260,litho,dose_mj,28.0107,2026-06-01 08:32:00
W150,final_test,yield_pct,70.488,2026-06-01 13:28:00
W230,deposition,temp_c,398.7097,2026-06-01 10:30:00
W012,final_test,leakage_na,0.9963,2026-06-01 13:37:00
W264,etch,etch_time_sec,58.6595,2026-06-01 09:59:00
W135,etch,pressure_torr,4.9249,2026-06-01 09:30:00
W139,deposition,temp_c,401.1814,2026-06-01 10:04:00
W123,implant,dose_e14,4.8346,2026-06-01 11:03:00
W041,etch,etch_time_sec,59.3166,2026-06-01 09:25:00
W095,etch,etch_rate_nm_min,50.247,2026-06-01 09:59:00
W002,implant,energy_kev,49.2383,2026-06-01 12:34:00
W044,final_test,leakage_na,0.6424,2026-06-01 14:02:00
W180,implant,dose_e14,4.9846,2026-06-01 11:51:00
W258,final_test,leakage_na,0.7917,2026-06-01 12:51:00
W012,deposition,temp_c,401.4107,2026-06-01 11:32:00
W253,deposition,temp_c,398.016,2026-06-01 11:09:00
W023,litho,focus_um,0.8409,2026-06-01 08:32:00
W023,final_test,yield_pct,97.8898,2026-06-01 13:07:00
W174,litho,focus_um,1.0329,2026-06-01 09:18:00
W259,litho,dose_mj,28.2371,2026-06-01 08:32:00
W073,deposition,temp_c,399.3422,2026-06-01 11:49:00
W032,final_test,speed_mhz,807.6127,2026-06-01 13:00:00
W049,deposition,uniformity_pct,97.4864,2026-06-01 11:00:00
W228,etch,etch_time_sec,59.0141,2026-06-01 10:11:00
W066,litho,focus_um,0.9239,2026-06-01 08:46:00
W092,final_test,leakage_na,1.4689,2026-06-01 12:57:00
W162,litho,focus_um,0.8801,2026-06-01 09:23:00
W259,deposition,uniformity_pct,96.9923,2026-06-01 10:10:00
W240,etch,pressure_torr,5.0809,2026-06-01 10:16:00
W087,implant,dose_e14,5.0732,2026-06-01 10:48:00
W162,implant,tilt_deg,6.9454,2026-06-01 11:59:00
W277,etch,etch_rate_nm_min,47.6536,2026-06-01 09:40:00
W229,final_test,leakage_na,0.9803,2026-06-01 13:15:00
W162,litho,cd_nm,88.7908,2026-06-01 09:23:00
W107,etch,etch_rate_nm_min,53.0921,2026-06-01 09:23:00
W166,litho,focus_um,0.9966,2026-06-01 09:20:00
W256,implant,energy_kev,48.5659,2026-06-01 12:05:00
W138,etch,etch_time_sec,60.7952,2026-06-01 09:40:00
W108,deposition,thickness_nm,98.7457,2026-06-01 10:26:00
W195,final_test,yield_pct,92.0887,2026-06-01 13:24:00
W286,final_test,leakage_na,1.3443,2026-06-01 12:14:00
W104,litho,cd_nm,87.4088,2026-06-01 08:34:00
W173,implant,dose_e14,4.8264,2026-06-01 12:42:00
W086,etch,etch_rate_nm_min,47.4489,2026-06-01 10:02:00
W279,implant,energy_kev,48.6573,2026-06-01 11:56:00
W212,final_test,speed_mhz,804.2675,2026-06-01 12:41:00
W154,implant,dose_e14,5.0159,2026-06-01 11:13:00
W005,deposition,uniformity_pct,95.2892,2026-06-01 11:04:00
W114,implant,energy_kev,51.282,2026-06-01 11:19:00
W015,implant,tilt_deg,6.8104,2026-06-01 12:43:00
W264,litho,cd_nm,89.2937,2026-06-01 08:51:00
W108,implant,energy_kev,51.829,2026-06-01 10:57:00
W229,final_test,yield_pct,93.7567,2026-06-01 13:15:00
W291,litho,cd_nm,88.7115,2026-06-01 08:58:00
W006,final_test,leakage_na,0.9416,2026-06-01 13:19:00
W214,final_test,yield_pct,94.1319,2026-06-01 13:31:00
W154,final_test,yield_pct,71.3338,2026-06-01 12:11:00
W235,etch,pressure_torr,4.902,2026-06-01 10:19:00
W201,deposition,uniformity_pct,95.9276,2026-06-01 11:24:00
W176,final_test,speed_mhz,802.4366,2026-06-01 13:20:00
W142,litho,dose_mj,28.2671,2026-06-01 08:55:00
W099,etch,etch_time_sec,58.0188,2026-06-01 09:55:00
W274,deposition,uniformity_pct,98.8024,2026-06-01 10:50:00
W182,deposition,thickness_nm,101.792,2026-06-01 10:29:00
W077,etch,etch_rate_nm_min,53.1869,2026-06-01 10:22:00
W027,deposition,uniformity_pct,94.4843,2026-06-01 10:59:00
W113,implant,tilt_deg,6.9123,2026-06-01 11:19:00
W240,final_test,leakage_na,0.8654,2026-06-01 13:13:00
W239,final_test,leakage_na,1.0007,2026-06-01 13:53:00
W151,etch,etch_time_sec,58.1479,2026-06-01 10:20:00
W094,etch,etch_rate_nm_min,45.8521,2026-06-01 10:04:00
W121,final_test,leakage_na,0.6919,2026-06-01 13:06:00
W074,litho,focus_um,0.8845,2026-06-01 09:28:00
W218,final_test,speed_mhz,804.4722,2026-06-01 11:54:00
W091,litho,cd_nm,98.1085,2026-06-01 08:50:00
W205,etch,etch_time_sec,58.7602,2026-06-01 09:48:00
W066,etch,etch_time_sec,61.135,2026-06-01 09:17:00
W019,final_test,leakage_na,1.4231,2026-06-01 14:10:00
W087,deposition,temp_c,400.3047,2026-06-01 09:52:00
W060,final_test,leakage_na,0.7254,2026-06-01 13:22:00
W216,final_test,yield_pct,97.2587,2026-06-01 13:32:00
W255,litho,focus_um,1.1714,2026-06-01 08:42:00
W253,etch,etch_rate_nm_min,47.1206,2026-06-01 10:35:00
W041,final_test,leakage_na,1.1312,2026-06-01 12:59:00
W205,deposition,thickness_nm,100.3301,2026-06-01 11:02:00
W116,deposition,uniformity_pct,98.1774,2026-06-01 10:38:00
W140,litho,focus_um,0.8194,2026-06-01 08:46:00
W029,etch,etch_rate_nm_min,53.9044,2026-06-01 09:05:00
W248,etch,etch_rate_nm_min,47.1475,2026-06-01 09:54:00
W115,implant,tilt_deg,7.0003,2026-06-01 11:58:00
W286,litho,focus_um,0.8135,2026-06-01 09:23:00
W056,final_test,speed_mhz,762.344,2026-06-01 14:15:00
W034,etch,pressure_torr,5.1128,2026-06-01 10:47:00
W237,implant,tilt_deg,7.0566,2026-06-01 12:49:00
W114,litho,dose_mj,31.1723,2026-06-01 08:50:00
W037,implant,dose_e14,4.9292,2026-06-01 11:27:00
W038,litho,dose_mj,31.7681,2026-06-01 09:13:00
W215,implant,energy_kev,50.2814,2026-06-01 10:53:00
W139,implant,energy_kev,51.2271,2026-06-01 10:41:00
W159,etch,etch_time_sec,59.6623,2026-06-01 09:31:00
W015,deposition,temp_c,399.1872,2026-06-01 11:29:00
W165,etch,pressure_torr,4.8028,2026-06-01 09:59:00
W227,implant,energy_kev,48.3076,2026-06-01 11:35:00
W076,final_test,leakage_na,1.218,2026-06-01 13:26:00
W014,final_test,speed_mhz,810.686,2026-06-01 13:33:00
W172,implant,energy_kev,48.0108,2026-06-01 12:09:00
W139,final_test,leakage_na,1.2704,2026-06-01 11:58:00
W140,final_test,yield_pct,96.2718,2026-06-01 12:18:00
W037,implant,energy_kev,50.4517,2026-06-01 11:27:00
W095,final_test,speed_mhz,804.9707,2026-06-01 13:32:00
W186,final_test,speed_mhz,809.8434,2026-06-01 13:04:00
W194,litho,dose_mj,31.1717,2026-06-01 09:13:00
W064,etch,etch_rate_nm_min,45.437,2026-06-01 10:06:00
W287,implant,dose_e14,4.9158,2026-06-01 12:36:00
W169,final_test,yield_pct,95.2198,2026-06-01 12:48:00
W036,deposition,uniformity_pct,95.9617,2026-06-01 11:06:00
W264,etch,etch_rate_nm_min,53.2296,2026-06-01 09:59:00
W210,litho,cd_nm,101.7398,2026-06-01 08:44:00
W210,litho,dose_mj,30.749,2026-06-01 08:44:00
W125,litho,dose_mj,29.1891,2026-06-01 08:39:00
W189,etch,etch_rate_nm_min,49.2113,2026-06-01 09:44:00
W043,implant,dose_e14,4.9577,2026-06-01 11:26:00
W291,litho,dose_mj,30.0708,2026-06-01 08:58:00
W261,litho,dose_mj,28.9245,2026-06-01 09:24:00
W001,litho,cd_nm,94.5828,2026-06-01 08:34:00
W171,etch,etch_time_sec,59.642,2026-06-01 10:27:00
W295,etch,pressure_torr,5.0887,2026-06-01 10:24:00
W191,deposition,thickness_nm,99.1252,2026-06-01 10:40:00
W257,litho,focus_um,1.1503,2026-06-01 08:30:00
W101,litho,focus_um,0.8197,2026-06-01 09:06:00
W017,deposition,uniformity_pct,95.5462,2026-06-01 10:39:00
W198,deposition,uniformity_pct,97.068,2026-06-01 11:18:00
W154,final_test,speed_mhz,761.4008,2026-06-01 12:11:00
W110,final_test,yield_pct,69.6189,2026-06-01 11:59:00
W258,final_test,speed_mhz,805.0198,2026-06-01 12:51:00
W193,deposition,thickness_nm,99.7735,2026-06-01 11:25:00
W235,final_test,speed_mhz,814.6121,2026-06-01 13:33:00
W112,deposition,uniformity_pct,96.831,2026-06-01 11:03:00
W133,deposition,temp_c,398.9495,2026-06-01 11:08:00
W213,litho,focus_um,0.9956,2026-06-01 09:04:00
W166,implant,tilt_deg,7.0554,2026-06-01 12:09:00
W218,implant,dose_e14,4.8196,2026-06-01 11:14:00
W225,deposition,temp_c,400.0316,2026-06-01 10:30:00
W114,etch,etch_rate_nm_min,50.2515,2026-06-01 09:44:00
W241,final_test,leakage_na,1.1839,2026-06-01 13:15:00
W019,deposition,temp_c,399.2301,2026-06-01 11:32:00
W064,deposition,uniformity_pct,98.0044,2026-06-01 11:12:00
W293,implant,energy_kev,48.9785,2026-06-01 11:15:00
W252,deposition,temp_c,399.3486,2026-06-01 11:45:00
W179,etch,etch_rate_nm_min,49.6407,2026-06-01 10:19:00
W101,final_test,yield_pct,70.4927,2026-06-01 12:56:00
W195,deposition,uniformity_pct,96.4231,2026-06-01 11:34:00
W209,deposition,temp_c,398.3921,2026-06-01 11:36:00
W196,etch,etch_time_sec,58.3328,2026-06-01 09:33:00
W283,final_test,speed_mhz,811.9718,2026-06-01 12:51:00
W160,final_test,speed_mhz,815.1225,2026-06-01 11:33:00
W137,final_test,leakage_na,0.5689,2026-06-01 13:30:00
W155,litho,dose_mj,31.5282,2026-06-01 08:32:00
W011,etch,pressure_torr,5.0768,2026-06-01 09:33:00
W156,etch,pressure_torr,4.9655,2026-06-01 10:04:00
W066,implant,energy_kev,50.6463,2026-06-01 11:05:00
W106,final_test,leakage_na,0.5383,2026-06-01 13:43:00
W138,litho,dose_mj,31.8159,2026-06-01 09:02:00
W194,final_test,leakage_na,0.6065,2026-06-01 13:20:00
W066,deposition,thickness_nm,101.6942,2026-06-01 09:55:00
W138,final_test,yield_pct,95.2152,2026-06-01 12:31:00
W117,etch,etch_rate_nm_min,51.4446,2026-06-01 10:11:00
W291,etch,etch_time_sec,58.73,2026-06-01 09:54:00
W289,etch,pressure_torr,4.9813,2026-06-01 09:26:00
W134,deposition,uniformity_pct,96.4921,2026-06-01 10:43:00
W160,etch,etch_rate_nm_min,49.9316,2026-06-01 09:07:00
W236,implant,dose_e14,4.882,2026-06-01 11:49:00
W130,litho,dose_mj,30.4652,2026-06-01 09:26:00
W123,final_test,yield_pct,97.4059,2026-06-01 11:55:00
W246,implant,dose_e14,4.8993,2026-06-01 11:49:00
W098,litho,dose_mj,29.1517,2026-06-01 08:53:00
W101,implant,dose_e14,5.1836,2026-06-01 11:44:00
W094,litho,cd_nm,89.0437,2026-06-01 08:58:00
W271,implant,dose_e14,5.1054,2026-06-01 12:38:00
W203,implant,tilt_deg,7.1998,2026-06-01 11:51:00
W100,final_test,speed_mhz,807.0515,2026-06-01 11:54:00
W047,implant,energy_kev,48.6152,2026-06-01 11:07:00
W146,deposition,thickness_nm,101.294,2026-06-01 11:17:00
W043,final_test,speed_mhz,810.1496,2026-06-01 12:01:00
W196,final_test,yield_pct,93.1342,2026-06-01 13:23:00
W094,implant,energy_kev,49.4958,2026-06-01 11:58:00
W062,final_test,speed_mhz,803.8512,2026-06-01 13:55:00
W115,etch,etch_time_sec,60.6542,2026-06-01 09:39:00
W153,litho,dose_mj,29.8581,2026-06-01 08:46:00
W200,deposition,thickness_nm,99.2306,2026-06-01 09:49:00
W017,deposition,thickness_nm,99.9129,2026-06-01 10:39:00
W293,litho,cd_nm,90.7414,2026-06-01 08:43:00
W153,deposition,temp_c,399.2572,2026-06-01 11:12:00
W062,deposition,temp_c,401.3284,2026-06-01 11:13:00
W227,final_test,yield_pct,96.1524,2026-06-01 12:08:00
W080,litho,cd_nm,86.3794,2026-06-01 08:41:00
W018,final_test,leakage_na,1.1823,2026-06-01 12:42:00
W045,implant,dose_e14,4.9404,2026-06-01 12:14:00
W196,deposition,uniformity_pct,98.3443,2026-06-01 10:40:00
W123,deposition,uniformity_pct,95.5689,2026-06-01 10:27:00
W202,final_test,speed_mhz,760.9807,2026-06-01 13:43:00
W202,deposition,thickness_nm,98.5482,2026-06-01 11:15:00
W261,deposition,uniformity_pct,98.5502,2026-06-01 11:28:00
W164,final_test,yield_pct,70.3533,2026-06-01 13:02:00
W188,litho,cd_nm,88.4846,2026-06-01 09:03:00
W044,etch,etch_rate_nm_min,49.6079,2026-06-01 10:14:00
W037,etch,etch_rate_nm_min,53.5684,2026-06-01 09:55:00
W226,implant,dose_e14,5.0335,2026-06-01 11:45:00
W111,implant,dose_e14,5.1313,2026-06-01 12:28:00
W201,litho,dose_mj,29.6943,2026-06-01 09:09:00
W018,etch,etch_time_sec,58.173,2026-06-01 09:42:00
W104,final_test,yield_pct,94.8524,2026-06-01 13:07:00
W222,etch,pressure_torr,5.1821,2026-06-01 10:16:00
W062,final_test,yield_pct,94.0296,2026-06-01 13:55:00
W041,final_test,yield_pct,95.7106,2026-06-01 12:59:00
W103,final_test,leakage_na,0.8374,2026-06-01 11:50:00
W069,etch,etch_rate_nm_min,46.106,2026-06-01 09:54:00
W234,deposition,thickness_nm,100.6356,2026-06-01 11:18:00
W077,final_test,yield_pct,94.1034,2026-06-01 12:59:00
W015,implant,dose_e14,4.9509,2026-06-01 12:43:00
W259,deposition,thickness_nm,101.4208,2026-06-01 10:10:00
W033,etch,pressure_torr,4.9371,2026-06-01 09:34:00
W229,implant,energy_kev,48.8695,2026-06-01 12:09:00
W132,deposition,thickness_nm,98.1622,2026-06-01 10:50:00
W018,etch,etch_rate_nm_min,46.2776,2026-06-01 09:42:00
W290,etch,etch_rate_nm_min,45.7241,2026-06-01 09:52:00
W026,implant,tilt_deg,6.8298,2026-06-01 11:44:00
W057,deposition,uniformity_pct,97.7115,2026-06-01 11:09:00
W213,deposition,temp_c,400.3626,2026-06-01 11:01:00
W241,litho,focus_um,1.0264,2026-06-01 08:52:00
W170,final_test,yield_pct,92.7841,2026-06-01 13:21:00
W099,deposition,uniformity_pct,95.8098,2026-06-01 11:03:00
W250,final_test,speed_mhz,807.3866,2026-06-01 13:42:00
W224,etch,pressure_torr,5.0811,2026-06-01 10:15:00
W037,final_test,leakage_na,1.09,2026-06-01 11:57:00
W083,etch,etch_rate_nm_min,47.7954,2026-06-01 10:36:00
W227,etch,pressure_torr,5.0396,2026-06-01 10:03:00
W136,etch,etch_time_sec,59.0875,2026-06-01 09:06:00
W235,implant,dose_e14,4.8433,2026-06-01 12:54:00
W211,final_test,yield_pct,96.805,2026-06-01 13:02:00
W222,deposition,thickness_nm,100.7657,2026-06-01 10:53:00
