timestamp,sensor_value,equipment_id,location
2025-01-19 19:00:00,96.32,SENSOR_001,Production Line A
2025-01-19 20:00:00,96.49,SENSOR_001,Production Line A
2025-01-19 21:00:00,100.34,SENSOR_001,Production Line A
2025-01-19 22:00:00,104.78,SENSOR_001,Production Line A
2025-01-19 23:00:00,104.33,SENSOR_001,Production Line A
2025-01-20 00:00:00,111.34,SENSOR_001,Production Line A
2025-01-20 01:00:00,110.44,SENSOR_001,Production Line A
2025-01-20 02:00:00,115.7,SENSOR_001,Production Line A
2025-01-20 03:00:00,116.1,SENSOR_001,Production Line A
2025-01-20 04:00:00,119.61,SENSOR_001,Production Line A
2025-01-20 05:00:00,116.28,SENSOR_001,Production Line A
2025-01-20 06:00:00,122.06,SENSOR_001,Production Line A
2025-01-20 07:00:00,115.98,SENSOR_001,Production Line A
2025-01-20 08:00:00,117.95,SENSOR_001,Production Line A
2025-01-20 09:00:00,116.94,SENSOR_001,Production Line A
2025-01-20 10:00:00,113.94,SENSOR_001,Production Line A
2025-01-20 11:00:00,112.92,SENSOR_001,Production Line A
2025-01-20 12:00:00,109.61,SENSOR_001,Production Line A
2025-01-20 13:00:00,107.21,SENSOR_001,Production Line A
2025-01-20 14:00:00,103.01,SENSOR_001,Production Line A
2025-01-20 15:00:00,101.44,SENSOR_001,Production Line A
2025-01-20 16:00:00,98.76,SENSOR_001,Production Line A
2025-01-20 17:00:00,98.1,SENSOR_001,Production Line A
2025-01-20 18:00:00,105.22,SENSOR_001,Production Line A
2025-01-20 19:00:00,99.91,SENSOR_001,Production Line A
2025-01-20 20:00:00,100.27,SENSOR_001,Production Line A
2025-01-20 21:00:00,99.06,SENSOR_001,Production Line A
2025-01-20 22:00:00,103.76,SENSOR_001,Production Line A
2025-01-20 23:00:00,105.87,SENSOR_001,Production Line A
2025-01-21 00:00:00,114.03,SENSOR_001,Production Line A
2025-01-21 01:00:00,117.29,SENSOR_001,Production Line A
2025-01-21 02:00:00,119.24,SENSOR_001,Production Line A
2025-01-21 03:00:00,117.55,SENSOR_001,Production Line A
2025-01-21 04:00:00,125.28,SENSOR_001,Production Line A
2025-01-21 05:00:00,126.52,SENSOR_001,Production Line A
2025-01-21 06:00:00,122.19,SENSOR_001,Production Line A
2025-01-21 07:00:00,123.43,SENSOR_001,Production Line A
2025-01-21 08:00:00,124.95,SENSOR_001,Production Line A
2025-01-21 09:00:00,118.32,SENSOR_001,Production Line A
2025-01-21 10:00:00,115.03,SENSOR_001,Production Line A
2025-01-21 11:00:00,113.58,SENSOR_001,Production Line A
2025-01-21 12:00:00,115.96,SENSOR_001,Production Line A
2025-01-21 13:00:00,113.17,SENSOR_001,Production Line A
2025-01-21 14:00:00,107.46,SENSOR_001,Production Line A
2025-01-21 15:00:00,106.55,SENSOR_001,Production Line A
2025-01-21 16:00:00,104.68,SENSOR_001,Production Line A
2025-01-21 17:00:00,102.9,SENSOR_001,Production Line A
2025-01-21 18:00:00,104.57,SENSOR_001,Production Line A
2025-01-21 19:00:00,107.86,SENSOR_001,Production Line A
2025-01-21 20:00:00,103.74,SENSOR_001,Production Line A
2025-01-21 21:00:00,107.31,SENSOR_001,Production Line A
2025-01-21 22:00:00,111.25,SENSOR_001,Production Line A
2025-01-21 23:00:00,109.44,SENSOR_001,Production Line A
2025-01-22 00:00:00,116.1,SENSOR_001,Production Line A
2025-01-22 01:00:00,119.82,SENSOR_001,Production Line A
2025-01-22 02:00:00,117.97,SENSOR_001,Production Line A
2025-01-22 03:00:00,124.91,SENSOR_001,Production Line A
2025-01-22 04:00:00,126.74,SENSOR_001,Production Line A
2025-01-22 05:00:00,128.54,SENSOR_001,Production Line A
2025-01-22 06:00:00,126.46,SENSOR_001,Production Line A
2025-01-22 07:00:00,124.03,SENSOR_001,Production Line A
2025-01-22 08:00:00,124.57,SENSOR_001,Production Line A
2025-01-22 09:00:00,121.94,SENSOR_001,Production Line A
2025-01-22 10:00:00,121.2,SENSOR_001,Production Line A
2025-01-22 11:00:00,118.64,SENSOR_001,Production Line A
2025-01-22 12:00:00,111.98,SENSOR_001,Production Line A
2025-01-22 13:00:00,113.19,SENSOR_001,Production Line A
2025-01-22 14:00:00,110.15,SENSOR_001,Production Line A
2025-01-22 15:00:00,108.32,SENSOR_001,Production Line A
2025-01-22 16:00:00,104.46,SENSOR_001,Production Line A
2025-01-22 17:00:00,103.61,SENSOR_001,Production Line A
2025-01-22 18:00:00,105.44,SENSOR_001,Production Line A
2025-01-22 19:00:00,108.44,SENSOR_001,Production Line A
2025-01-22 20:00:00,104.65,SENSOR_001,Production Line A
2025-01-22 21:00:00,105.64,SENSOR_001,Production Line A
2025-01-22 22:00:00,112.86,SENSOR_001,Production Line A
2025-01-22 23:00:00,113.15,SENSOR_001,Production Line A
2025-01-23 00:00:00,115.66,SENSOR_001,Production Line A
2025-01-23 01:00:00,113.69,SENSOR_001,Production Line A
2025-01-23 02:00:00,119.22,SENSOR_001,Production Line A
2025-01-23 03:00:00,122.11,SENSOR_001,Production Line A
2025-01-23 04:00:00,120.11,SENSOR_001,Production Line A
2025-01-23 05:00:00,122.98,SENSOR_001,Production Line A
2025-01-23 06:00:00,122.76,SENSOR_001,Production Line A
2025-01-23 07:00:00,119.42,SENSOR_001,Production Line A
2025-01-23 08:00:00,119.25,SENSOR_001,Production Line A
2025-01-23 09:00:00,117.04,SENSOR_001,Production Line A
2025-01-23 10:00:00,119.2,SENSOR_001,Production Line A
2025-01-23 11:00:00,114.89,SENSOR_001,Production Line A
2025-01-23 12:00:00,112.14,SENSOR_001,Production Line A
2025-01-23 13:00:00,109.19,SENSOR_001,Production Line A
2025-01-23 14:00:00,109.62,SENSOR_001,Production Line A
2025-01-23 15:00:00,104.36,SENSOR_001,Production Line A
2025-01-23 16:00:00,106.97,SENSOR_001,Production Line A
2025-01-23 17:00:00,105.05,SENSOR_001,Production Line A
2025-01-23 18:00:00,102.07,SENSOR_001,Production Line A
2025-01-23 19:00:00,100.7,SENSOR_001,Production Line A
2025-01-23 20:00:00,105.01,SENSOR_001,Production Line A
2025-01-23 21:00:00,108.82,SENSOR_001,Production Line A
2025-01-23 22:00:00,104.97,SENSOR_001,Production Line A
2025-01-23 23:00:00,109.9,SENSOR_001,Production Line A
2025-01-24 00:00:00,105.04,SENSOR_001,Production Line A
2025-01-24 01:00:00,108.68,SENSOR_001,Production Line A
2025-01-24 02:00:00,119.25,SENSOR_001,Production Line A
2025-01-24 03:00:00,113.7,SENSOR_001,Production Line A
2025-01-24 04:00:00,119.2,SENSOR_001,Production Line A
2025-01-24 05:00:00,116.97,SENSOR_001,Production Line A
2025-01-24 06:00:00,114.41,SENSOR_001,Production Line A
2025-01-24 07:00:00,118.02,SENSOR_001,Production Line A
2025-01-24 08:00:00,118.06,SENSOR_001,Production Line A
2025-01-24 09:00:00,114.93,SENSOR_001,Production Line A
2025-01-24 10:00:00,113.13,SENSOR_001,Production Line A
2025-01-24 11:00:00,110.1,SENSOR_001,Production Line A
2025-01-24 12:00:00,111.15,SENSOR_001,Production Line A
2025-01-24 13:00:00,107.95,SENSOR_001,Production Line A
2025-01-24 14:00:00,106.42,SENSOR_001,Production Line A
2025-01-24 15:00:00,102.78,SENSOR_001,Production Line A
2025-01-24 16:00:00,100.67,SENSOR_001,Production Line A
2025-01-24 17:00:00,97.36,SENSOR_001,Production Line A
2025-01-24 18:00:00,99.73,SENSOR_001,Production Line A
2025-01-24 19:00:00,97.55,SENSOR_001,Production Line A
2025-01-24 20:00:00,98.8,SENSOR_001,Production Line A
2025-01-24 21:00:00,135.11,SENSOR_001,Production Line A
2025-01-24 22:00:00,103.0,SENSOR_001,Production Line A
2025-01-24 23:00:00,104.14,SENSOR_001,Production Line A
2025-01-25 00:00:00,106.53,SENSOR_001,Production Line A
2025-01-25 01:00:00,108.34,SENSOR_001,Production Line A
2025-01-25 02:00:00,114.23,SENSOR_001,Production Line A
2025-01-25 03:00:00,114.22,SENSOR_001,Production Line A
2025-01-25 04:00:00,115.09,SENSOR_001,Production Line A
2025-01-25 05:00:00,114.94,SENSOR_001,Production Line A
2025-01-25 06:00:00,116.93,SENSOR_001,Production Line A
2025-01-25 07:00:00,116.82,SENSOR_001,Production Line A
2025-01-25 08:00:00,118.95,SENSOR_001,Production Line A
2025-01-25 09:00:00,113.43,SENSOR_001,Production Line A
2025-01-25 10:00:00,111.54,SENSOR_001,Production Line A
2025-01-25 11:00:00,104.94,SENSOR_001,Production Line A
2025-01-25 12:00:00,108.26,SENSOR_001,Production Line A
2025-01-25 13:00:00,102.78,SENSOR_001,Production Line A
2025-01-25 14:00:00,98.97,SENSOR_001,Production Line A
2025-01-25 15:00:00,100.62,SENSOR_001,Production Line A
2025-01-25 16:00:00,100.6,SENSOR_001,Production Line A
2025-01-25 17:00:00,93.99,SENSOR_001,Production Line A
2025-01-25 18:00:00,97.38,SENSOR_001,Production Line A
2025-01-25 19:00:00,96.16,SENSOR_001,Production Line A
2025-01-25 20:00:00,99.28,SENSOR_001,Production Line A
2025-01-25 21:00:00,99.16,SENSOR_001,Production Line A
2025-01-25 22:00:00,104.31,SENSOR_001,Production Line A
2025-01-25 23:00:00,106.7,SENSOR_001,Production Line A
2025-01-26 00:00:00,107.73,SENSOR_001,Production Line A
2025-01-26 01:00:00,112.45,SENSOR_001,Production Line A
2025-01-26 02:00:00,116.03,SENSOR_001,Production Line A
2025-01-26 03:00:00,110.82,SENSOR_001,Production Line A
2025-01-26 04:00:00,116.59,SENSOR_001,Production Line A
2025-01-26 05:00:00,116.19,SENSOR_001,Production Line A
2025-01-26 06:00:00,120.5,SENSOR_001,Production Line A
2025-01-26 07:00:00,115.69,SENSOR_001,Production Line A
2025-01-26 08:00:00,118.96,SENSOR_001,Production Line A
2025-01-26 09:00:00,115.38,SENSOR_001,Production Line A
2025-01-26 10:00:00,112.91,SENSOR_001,Production Line A
2025-01-26 11:00:00,109.4,SENSOR_001,Production Line A
2025-01-26 12:00:00,105.95,SENSOR_001,Production Line A
2025-01-26 13:00:00,105.16,SENSOR_001,Production Line A
2025-01-26 14:00:00,104.08,SENSOR_001,Production Line A
2025-01-26 15:00:00,97.48,SENSOR_001,Production Line A
2025-01-26 16:00:00,97.84,SENSOR_001,Production Line A
2025-01-26 17:00:00,97.28,SENSOR_001,Production Line A
2025-01-26 18:00:00,99.07,SENSOR_001,Production Line A
2025-01-26 19:00:00,,SENSOR_001,Production Line A
2025-01-26 20:00:00,97.45,SENSOR_001,Production Line A
2025-01-26 21:00:00,100.73,SENSOR_001,Production Line A
2025-01-26 22:00:00,108.88,SENSOR_001,Production Line A
2025-01-26 23:00:00,106.72,SENSOR_001,Production Line A
2025-01-27 00:00:00,111.6,SENSOR_001,Production Line A
2025-01-27 01:00:00,116.12,SENSOR_001,Production Line A
2025-01-27 02:00:00,117.21,SENSOR_001,Production Line A
2025-01-27 03:00:00,121.57,SENSOR_001,Production Line A
2025-01-27 04:00:00,121.14,SENSOR_001,Production Line A
2025-01-27 05:00:00,120.3,SENSOR_001,Production Line A
2025-01-27 06:00:00,123.78,SENSOR_001,Production Line A
2025-01-27 07:00:00,126.44,SENSOR_001,Production Line A
2025-01-27 08:00:00,126.94,SENSOR_001,Production Line A
2025-01-27 09:00:00,119.78,SENSOR_001,Production Line A
2025-01-27 10:00:00,115.55,SENSOR_001,Production Line A
2025-01-27 11:00:00,109.91,SENSOR_001,Production Line A
2025-01-27 12:00:00,111.52,SENSOR_001,Production Line A
2025-01-27 13:00:00,109.21,SENSOR_001,Production Line A
2025-01-27 14:00:00,107.32,SENSOR_001,Production Line A
2025-01-27 15:00:00,103.2,SENSOR_001,Production Line A
2025-01-27 16:00:00,105.42,SENSOR_001,Production Line A
2025-01-27 17:00:00,101.21,SENSOR_001,Production Line A
2025-01-27 18:00:00,102.62,SENSOR_001,Production Line A
2025-01-27 19:00:00,102.46,SENSOR_001,Production Line A
2025-01-27 20:00:00,103.36,SENSOR_001,Production Line A
2025-01-27 21:00:00,106.32,SENSOR_001,Production Line A
2025-01-27 22:00:00,103.88,SENSOR_001,Production Line A
2025-01-27 23:00:00,111.58,SENSOR_001,Production Line A
2025-01-28 00:00:00,118.31,SENSOR_001,Production Line A
2025-01-28 01:00:00,117.92,SENSOR_001,Production Line A
2025-01-28 02:00:00,122.55,SENSOR_001,Production Line A
2025-01-28 03:00:00,124.52,SENSOR_001,Production Line A
2025-01-28 04:00:00,123.81,SENSOR_001,Production Line A
2025-01-28 05:00:00,125.44,SENSOR_001,Production Line A
2025-01-28 06:00:00,123.35,SENSOR_001,Production Line A
2025-01-28 07:00:00,128.68,SENSOR_001,Production Line A
2025-01-28 08:00:00,125.63,SENSOR_001,Production Line A
2025-01-28 09:00:00,122.09,SENSOR_001,Production Line A
2025-01-28 10:00:00,123.46,SENSOR_001,Production Line A
2025-01-28 11:00:00,119.0,SENSOR_001,Production Line A
2025-01-28 12:00:00,116.02,SENSOR_001,Production Line A
2025-01-28 13:00:00,113.47,SENSOR_001,Production Line A
2025-01-28 14:00:00,113.61,SENSOR_001,Production Line A
2025-01-28 15:00:00,109.02,SENSOR_001,Production Line A
2025-01-28 16:00:00,110.31,SENSOR_001,Production Line A
2025-01-28 17:00:00,106.17,SENSOR_001,Production Line A
2025-01-28 18:00:00,106.26,SENSOR_001,Production Line A
2025-01-28 19:00:00,109.06,SENSOR_001,Production Line A
2025-01-28 20:00:00,108.39,SENSOR_001,Production Line A
2025-01-28 21:00:00,111.07,SENSOR_001,Production Line A
2025-01-28 22:00:00,110.01,SENSOR_001,Production Line A
2025-01-28 23:00:00,117.12,SENSOR_001,Production Line A
2025-01-29 00:00:00,120.68,SENSOR_001,Production Line A
2025-01-29 01:00:00,118.99,SENSOR_001,Production Line A
2025-01-29 02:00:00,121.82,SENSOR_001,Production Line A
2025-01-29 03:00:00,123.4,SENSOR_001,Production Line A
2025-01-29 04:00:00,125.82,SENSOR_001,Production Line A
2025-01-29 05:00:00,129.58,SENSOR_001,Production Line A
2025-01-29 06:00:00,129.09,SENSOR_001,Production Line A
2025-01-29 07:00:00,125.24,SENSOR_001,Production Line A
2025-01-29 08:00:00,129.22,SENSOR_001,Production Line A
2025-01-29 09:00:00,126.03,SENSOR_001,Production Line A
2025-01-29 10:00:00,125.74,SENSOR_001,Production Line A
2025-01-29 11:00:00,121.83,SENSOR_001,Production Line A
2025-01-29 12:00:00,119.73,SENSOR_001,Production Line A
2025-01-29 13:00:00,114.58,SENSOR_001,Production Line A
2025-01-29 14:00:00,115.93,SENSOR_001,Production Line A
2025-01-29 15:00:00,112.39,SENSOR_001,Production Line A
2025-01-29 16:00:00,104.44,SENSOR_001,Production Line A
2025-01-29 17:00:00,108.08,SENSOR_001,Production Line A
2025-01-29 18:00:00,108.6,SENSOR_001,Production Line A
2025-01-29 19:00:00,110.48,SENSOR_001,Production Line A
2025-01-29 20:00:00,110.25,SENSOR_001,Production Line A
2025-01-29 21:00:00,113.15,SENSOR_001,Production Line A
2025-01-29 22:00:00,111.82,SENSOR_001,Production Line A
2025-01-29 23:00:00,114.97,SENSOR_001,Production Line A
2025-01-30 00:00:00,115.22,SENSOR_001,Production Line A
2025-01-30 01:00:00,119.58,SENSOR_001,Production Line A
2025-01-30 02:00:00,120.77,SENSOR_001,Production Line A
2025-01-30 03:00:00,120.98,SENSOR_001,Production Line A
2025-01-30 04:00:00,124.07,SENSOR_001,Production Line A
2025-01-30 05:00:00,126.11,SENSOR_001,Production Line A
2025-01-30 06:00:00,123.65,SENSOR_001,Production Line A
2025-01-30 07:00:00,125.34,SENSOR_001,Production Line A
2025-01-30 08:00:00,123.66,SENSOR_001,Production Line A
2025-01-30 09:00:00,124.33,SENSOR_001,Production Line A
2025-01-30 10:00:00,120.38,SENSOR_001,Production Line A
2025-01-30 11:00:00,118.44,SENSOR_001,Production Line A
2025-01-30 12:00:00,116.4,SENSOR_001,Production Line A
2025-01-30 13:00:00,114.06,SENSOR_001,Production Line A
2025-01-30 14:00:00,112.01,SENSOR_001,Production Line A
2025-01-30 15:00:00,,SENSOR_001,Production Line A
2025-01-30 16:00:00,107.01,SENSOR_001,Production Line A
2025-01-30 17:00:00,107.86,SENSOR_001,Production Line A
2025-01-30 18:00:00,107.47,SENSOR_001,Production Line A
2025-01-30 19:00:00,108.58,SENSOR_001,Production Line A
2025-01-30 20:00:00,106.64,SENSOR_001,Production Line A
2025-01-30 21:00:00,109.35,SENSOR_001,Production Line A
2025-01-30 22:00:00,112.74,SENSOR_001,Production Line A
2025-01-30 23:00:00,112.95,SENSOR_001,Production Line A
2025-01-31 00:00:00,114.72,SENSOR_001,Production Line A
2025-01-31 01:00:00,112.94,SENSOR_001,Production Line A
2025-01-31 02:00:00,158.49,SENSOR_001,Production Line A
2025-01-31 03:00:00,118.46,SENSOR_001,Production Line A
2025-01-31 04:00:00,124.02,SENSOR_001,Production Line A
2025-01-31 05:00:00,119.64,SENSOR_001,Production Line A
2025-01-31 06:00:00,122.85,SENSOR_001,Production Line A
2025-01-31 07:00:00,124.52,SENSOR_001,Production Line A
2025-01-31 08:00:00,120.82,SENSOR_001,Production Line A
2025-01-31 09:00:00,121.14,SENSOR_001,Production Line A
2025-01-31 10:00:00,116.22,SENSOR_001,Production Line A
2025-01-31 11:00:00,119.77,SENSOR_001,Production Line A
2025-01-31 12:00:00,114.4,SENSOR_001,Production Line A
2025-01-31 13:00:00,111.26,SENSOR_001,Production Line A
2025-01-31 14:00:00,110.79,SENSOR_001,Production Line A
2025-01-31 15:00:00,107.24,SENSOR_001,Production Line A
2025-01-31 16:00:00,109.64,SENSOR_001,Production Line A
2025-01-31 17:00:00,102.85,SENSOR_001,Production Line A
2025-01-31 18:00:00,102.7,SENSOR_001,Production Line A
2025-01-31 19:00:00,101.96,SENSOR_001,Production Line A
2025-01-31 20:00:00,102.85,SENSOR_001,Production Line A
2025-01-31 21:00:00,107.97,SENSOR_001,Production Line A
2025-01-31 22:00:00,110.84,SENSOR_001,Production Line A
2025-01-31 23:00:00,111.45,SENSOR_001,Production Line A
2025-02-01 00:00:00,113.32,SENSOR_001,Production Line A
2025-02-01 01:00:00,111.32,SENSOR_001,Production Line A
2025-02-01 02:00:00,116.69,SENSOR_001,Production Line A
2025-02-01 03:00:00,121.76,SENSOR_001,Production Line A
2025-02-01 04:00:00,120.47,SENSOR_001,Production Line A
2025-02-01 05:00:00,127.13,SENSOR_001,Production Line A
2025-02-01 06:00:00,124.47,SENSOR_001,Production Line A
2025-02-01 07:00:00,119.72,SENSOR_001,Production Line A
2025-02-01 08:00:00,120.62,SENSOR_001,Production Line A
2025-02-01 09:00:00,118.13,SENSOR_001,Production Line A
2025-02-01 10:00:00,114.95,SENSOR_001,Production Line A
2025-02-01 11:00:00,115.86,SENSOR_001,Production Line A
2025-02-01 12:00:00,114.56,SENSOR_001,Production Line A
2025-02-01 13:00:00,109.77,SENSOR_001,Production Line A
2025-02-01 14:00:00,108.67,SENSOR_001,Production Line A
2025-02-01 15:00:00,108.35,SENSOR_001,Production Line A
2025-02-01 16:00:00,105.36,SENSOR_001,Production Line A
2025-02-01 17:00:00,103.75,SENSOR_001,Production Line A
2025-02-01 18:00:00,103.54,SENSOR_001,Production Line A
2025-02-01 19:00:00,104.34,SENSOR_001,Production Line A
2025-02-01 20:00:00,106.69,SENSOR_001,Production Line A
2025-02-01 21:00:00,107.17,SENSOR_001,Production Line A
2025-02-01 22:00:00,113.28,SENSOR_001,Production Line A
2025-02-01 23:00:00,112.82,SENSOR_001,Production Line A
2025-02-02 00:00:00,114.25,SENSOR_001,Production Line A
2025-02-02 01:00:00,117.53,SENSOR_001,Production Line A
2025-02-02 02:00:00,123.44,SENSOR_001,Production Line A
2025-02-02 03:00:00,121.01,SENSOR_001,Production Line A
2025-02-02 04:00:00,121.47,SENSOR_001,Production Line A
2025-02-02 05:00:00,125.06,SENSOR_001,Production Line A
2025-02-02 06:00:00,123.36,SENSOR_001,Production Line A
2025-02-02 07:00:00,127.42,SENSOR_001,Production Line A
2025-02-02 08:00:00,122.64,SENSOR_001,Production Line A
2025-02-02 09:00:00,123.05,SENSOR_001,Production Line A
2025-02-02 10:00:00,120.67,SENSOR_001,Production Line A
2025-02-02 11:00:00,114.73,SENSOR_001,Production Line A
2025-02-02 12:00:00,118.78,SENSOR_001,Production Line A
2025-02-02 13:00:00,114.15,SENSOR_001,Production Line A
2025-02-02 14:00:00,111.33,SENSOR_001,Production Line A
2025-02-02 15:00:00,110.8,SENSOR_001,Production Line A
2025-02-02 16:00:00,104.99,SENSOR_001,Production Line A
2025-02-02 17:00:00,107.64,SENSOR_001,Production Line A
2025-02-02 18:00:00,104.55,SENSOR_001,Production Line A
2025-02-02 19:00:00,104.44,SENSOR_001,Production Line A
2025-02-02 20:00:00,107.31,SENSOR_001,Production Line A
2025-02-02 21:00:00,109.48,SENSOR_001,Production Line A
2025-02-02 22:00:00,115.46,SENSOR_001,Production Line A
2025-02-02 23:00:00,115.51,SENSOR_001,Production Line A
2025-02-03 00:00:00,120.82,SENSOR_001,Production Line A
2025-02-03 01:00:00,124.19,SENSOR_001,Production Line A
2025-02-03 02:00:00,129.48,SENSOR_001,Production Line A
2025-02-03 03:00:00,128.16,SENSOR_001,Production Line A
2025-02-03 04:00:00,127.55,SENSOR_001,Production Line A
2025-02-03 05:00:00,131.25,SENSOR_001,Production Line A
2025-02-03 06:00:00,133.8,SENSOR_001,Production Line A
2025-02-03 07:00:00,135.23,SENSOR_001,Production Line A
2025-02-03 08:00:00,132.28,SENSOR_001,Production Line A
2025-02-03 09:00:00,128.25,SENSOR_001,Production Line A
2025-02-03 10:00:00,127.12,SENSOR_001,Production Line A
2025-02-03 11:00:00,122.0,SENSOR_001,Production Line A
2025-02-03 12:00:00,120.26,SENSOR_001,Production Line A
2025-02-03 13:00:00,121.42,SENSOR_001,Production Line A
2025-02-03 14:00:00,116.04,SENSOR_001,Production Line A
2025-02-03 15:00:00,118.86,SENSOR_001,Production Line A
2025-02-03 16:00:00,112.95,SENSOR_001,Production Line A
2025-02-03 17:00:00,112.11,SENSOR_001,Production Line A
2025-02-03 18:00:00,113.2,SENSOR_001,Production Line A
2025-02-03 19:00:00,113.9,SENSOR_001,Production Line A
2025-02-03 20:00:00,113.03,SENSOR_001,Production Line A
2025-02-03 21:00:00,113.39,SENSOR_001,Production Line A
2025-02-03 22:00:00,121.92,SENSOR_001,Production Line A
2025-02-03 23:00:00,121.33,SENSOR_001,Production Line A
2025-02-04 00:00:00,132.97,SENSOR_001,Production Line A
2025-02-04 01:00:00,131.47,SENSOR_001,Production Line A
2025-02-04 02:00:00,135.07,SENSOR_001,Production Line A
2025-02-04 03:00:00,133.17,SENSOR_001,Production Line A
2025-02-04 04:00:00,135.55,SENSOR_001,Production Line A
2025-02-04 05:00:00,137.51,SENSOR_001,Production Line A
2025-02-04 06:00:00,,SENSOR_001,Production Line A
2025-02-04 07:00:00,137.15,SENSOR_001,Production Line A
2025-02-04 08:00:00,136.21,SENSOR_001,Production Line A
2025-02-04 09:00:00,135.04,SENSOR_001,Production Line A
2025-02-04 10:00:00,134.3,SENSOR_001,Production Line A
2025-02-04 11:00:00,129.01,SENSOR_001,Production Line A
2025-02-04 12:00:00,127.86,SENSOR_001,Production Line A
2025-02-04 13:00:00,127.81,SENSOR_001,Production Line A
2025-02-04 14:00:00,125.41,SENSOR_001,Production Line A
2025-02-04 15:00:00,120.18,SENSOR_001,Production Line A
2025-02-04 16:00:00,123.2,SENSOR_001,Production Line A
2025-02-04 17:00:00,121.88,SENSOR_001,Production Line A
2025-02-04 18:00:00,118.51,SENSOR_001,Production Line A
2025-02-04 19:00:00,121.51,SENSOR_001,Production Line A
2025-02-04 20:00:00,118.49,SENSOR_001,Production Line A
2025-02-04 21:00:00,,SENSOR_001,Production Line A
2025-02-04 22:00:00,121.61,SENSOR_001,Production Line A
2025-02-04 23:00:00,128.2,SENSOR_001,Production Line A
2025-02-05 00:00:00,129.79,SENSOR_001,Production Line A
2025-02-05 01:00:00,134.31,SENSOR_001,Production Line A
2025-02-05 02:00:00,137.09,SENSOR_001,Production Line A
2025-02-05 03:00:00,137.15,SENSOR_001,Production Line A
2025-02-05 04:00:00,137.76,SENSOR_001,Production Line A
2025-02-05 05:00:00,141.62,SENSOR_001,Production Line A
2025-02-05 06:00:00,,SENSOR_001,Production Line A
2025-02-05 07:00:00,141.89,SENSOR_001,Production Line A
2025-02-05 08:00:00,139.51,SENSOR_001,Production Line A
2025-02-05 09:00:00,136.84,SENSOR_001,Production Line A
2025-02-05 10:00:00,134.45,SENSOR_001,Production Line A
2025-02-05 11:00:00,133.23,SENSOR_001,Production Line A
2025-02-05 12:00:00,132.94,SENSOR_001,Production Line A
2025-02-05 13:00:00,127.1,SENSOR_001,Production Line A
2025-02-05 14:00:00,127.76,SENSOR_001,Production Line A
2025-02-05 15:00:00,126.46,SENSOR_001,Production Line A
2025-02-05 16:00:00,121.57,SENSOR_001,Production Line A
2025-02-05 17:00:00,122.67,SENSOR_001,Production Line A
2025-02-05 18:00:00,120.34,SENSOR_001,Production Line A
2025-02-05 19:00:00,124.11,SENSOR_001,Production Line A
2025-02-05 20:00:00,124.95,SENSOR_001,Production Line A
2025-02-05 21:00:00,125.43,SENSOR_001,Production Line A
2025-02-05 22:00:00,128.9,SENSOR_001,Production Line A
2025-02-05 23:00:00,128.7,SENSOR_001,Production Line A
2025-02-06 00:00:00,133.96,SENSOR_001,Production Line A
2025-02-06 01:00:00,132.98,SENSOR_001,Production Line A
2025-02-06 02:00:00,138.52,SENSOR_001,Production Line A
2025-02-06 03:00:00,138.19,SENSOR_001,Production Line A
2025-02-06 04:00:00,136.72,SENSOR_001,Production Line A
2025-02-06 05:00:00,142.25,SENSOR_001,Production Line A
2025-02-06 06:00:00,138.2,SENSOR_001,Production Line A
2025-02-06 07:00:00,137.72,SENSOR_001,Production Line A
2025-02-06 08:00:00,139.85,SENSOR_001,Production Line A
2025-02-06 09:00:00,138.87,SENSOR_001,Production Line A
2025-02-06 10:00:00,137.36,SENSOR_001,Production Line A
2025-02-06 11:00:00,136.08,SENSOR_001,Production Line A
2025-02-06 12:00:00,131.15,SENSOR_001,Production Line A
2025-02-06 13:00:00,129.0,SENSOR_001,Production Line A
2025-02-06 14:00:00,125.15,SENSOR_001,Production Line A
2025-02-06 15:00:00,126.66,SENSOR_001,Production Line A
2025-02-06 16:00:00,128.08,SENSOR_001,Production Line A
2025-02-06 17:00:00,122.2,SENSOR_001,Production Line A
2025-02-06 18:00:00,122.76,SENSOR_001,Production Line A
2025-02-06 19:00:00,118.94,SENSOR_001,Production Line A
2025-02-06 20:00:00,124.2,SENSOR_001,Production Line A
2025-02-06 21:00:00,123.66,SENSOR_001,Production Line A
2025-02-06 22:00:00,129.1,SENSOR_001,Production Line A
2025-02-06 23:00:00,129.54,SENSOR_001,Production Line A
2025-02-07 00:00:00,131.9,SENSOR_001,Production Line A
2025-02-07 01:00:00,132.4,SENSOR_001,Production Line A
2025-02-07 02:00:00,131.82,SENSOR_001,Production Line A
2025-02-07 03:00:00,135.15,SENSOR_001,Production Line A
2025-02-07 04:00:00,136.23,SENSOR_001,Production Line A
2025-02-07 05:00:00,141.39,SENSOR_001,Production Line A
2025-02-07 06:00:00,140.15,SENSOR_001,Production Line A
2025-02-07 07:00:00,138.61,SENSOR_001,Production Line A
2025-02-07 08:00:00,135.72,SENSOR_001,Production Line A
2025-02-07 09:00:00,137.44,SENSOR_001,Production Line A
2025-02-07 10:00:00,132.71,SENSOR_001,Production Line A
2025-02-07 11:00:00,131.42,SENSOR_001,Production Line A
2025-02-07 12:00:00,130.16,SENSOR_001,Production Line A
2025-02-07 13:00:00,125.37,SENSOR_001,Production Line A
