batch_id,line,shift,operator,temperature_c,pressure_bar,humidity_pct,line_speed_mpm,equipment_age_years,yield_pct
B0226,L3,night,Alice,188.52249667459014,3.0738005134923854,40.56979116133129,10.73339413998247,5.076481907846482,85.5697794028273
B0227,L3,night,Dave,201.57315971401067,3.0616376574610493,41.83344127340361,8.930161516806976,9.17488378891898,86.60162286490285
B0228,L1,night,Eve,198.00253667352516,2.944980268081154,49.71866612377487,11.516744233362784,9.503284846849255,86.07989187044717
B0229,L1,day,Dave,200.16976340913632,2.920691550062422,50.6499619916723,10.87328860904094,11.707491870743269,86.46485119619255
B0230,L3,night,Carol,199.86167717379365,3.1800565829881617,52.37805014064613,8.74973823784385,8.649359120181137,83.04002570608166
B0231,L3,night,Bob,193.14952997824352,2.903215879641771,43.407569408944155,8.71260521317302,8.61326634551375,83.50276304437989
B0232,L2,night,Bob,195.179384356999,2.9054796031430694,52.18718070074536,8.745631954231072,5.503191866125337,84.10116653957564
B0233,L2,day,Dave,191.14905855622592,3.1328253098672207,50.71730758083966,8.327160566451337,3.0336768667134963,84.71971476686379
B0234,L1,night,Dave,199.93660399819146,3.1385545023071457,43.616205560294176,10.146520740049873,9.76267470830263,85.56764330226521
B0235,L1,day,Alice,203.08111543698385,3.0720171247445918,44.41118445279198,9.390555373682083,7.812047670039886,84.61891444907472
B0236,L1,day,Eve,176.35825624834976,3.017350794551534,54.16211682184,9.337895399529732,6.072943314172774,83.10788138293702
B0237,L3,day,Alice,182.656451535332,3.105231701341049,41.72390194450921,10.199340780373978,8.77277006818169,84.51946257375799
B0238,L3,day,Alice,177.82399939042622,3.12350668895004,53.3550545939719,9.970034651473851,6.235672192724417,86.64890797769236
B0239,L3,night,Dave,211.66183704279246,2.9289669889961796,55.99205734011874,10.106105740849298,10.298769044677595,82.44252459725843
B0240,L1,night,Bob,212.9847760503528,2.96251930813855,47.21201340746278,10.01610154888061,5.25309461616119,82.72864736266942
B0241,L3,night,Alice,209.1214409290161,2.9224331456138497,46.63188636870372,9.354393652653917,8.524534072235967,84.08917063235495
B0242,L1,day,Alice,204.3985916267086,2.918343423791093,42.15581714621019,8.650407846088273,9.336482936264115,84.02483827487899
B0243,L3,day,Eve,180.36768326429623,2.8740621742234658,45.17075228575869,8.795291478437736,5.8551941027613275,84.93410545157255
B0244,L1,day,Dave,211.67697354672993,2.874568875407032,56.02578415562425,10.469558006572584,4.577691471884939,83.30747840524768
B0245,L1,night,Bob,184.40953991659418,3.0710670130426125,55.90682401075148,8.676201873935877,10.540308117966074,84.30027084652372
B0246,L2,night,Bob,202.9996433394292,3.0724019681628425,45.269088560370484,11.4343286646459,11.627589572705041,82.46493564708864
B0247,L2,night,Bob,171.3598026712321,2.848697432417845,56.13538763826581,8.326766061784376,7.5377691465874115,86.22565600792528
B0248,L2,day,Alice,215.61884836579281,3.182901611711935,53.74641603501773,8.273300816462145,9.725227554073708,82.81416189241622
B0249,L2,day,Eve,205.31220226465652,3.1859111209319715,43.237920446681294,11.290094692183175,6.836635307372166,84.10548098976446
B0250,L2,day,Bob,181.03418573310134,3.051468479078056,55.408984338901156,8.522761046478657,6.983033617057691,84.53039780800499
B0251,L2,day,Eve,193.37825954664274,2.85084389168932,43.35439644590048,10.918497954591299,2.618878529422168,84.12047274986926
B0252,L3,night,Eve,162.762902508146,3.1652949747808754,54.12544485476465,9.152223206846028,6.869263464735254,83.66372012225303
B0253,L2,day,Carol,200.95818256883464,2.969591893508821,41.418107238633226,9.622256550220637,7.42825514152237,84.53773823310898
B0254,L1,night,Eve,188.8495558085674,2.990911408113156,40.969767225687654,9.793419078194425,8.285510731416984,83.35686906502417
B0255,L1,day,Alice,162.8636067243099,2.9611319609790514,52.55982040305027,8.751049129733994,6.088446029463412,83.3309519716062
B0256,L2,day,Eve,190.52201220026453,2.8650957875319354,56.776117914951186,9.902842599925375,5.451252722959018,84.64715428588308
B0257,L2,night,Carol,175.39441914806366,2.8009954134606434,46.161017467279656,10.675097164840752,10.544037091371099,81.83059879605204
B0258,L2,night,Eve,188.39289607991432,2.98753703202018,58.80368710688356,9.641998099228696,8.699329153757054,86.15943905310257
B0259,L2,night,Dave,190.40334835616673,2.9456302987696508,47.20502190028317,11.866247572403617,3.370441605059074,83.97912265869152
B0260,L1,day,Bob,212.44414506713736,3.136813728935094,55.369930921956104,10.727913663391298,2.1327270655646173,84.07633266893438
B0261,L2,night,Bob,173.44323887230712,2.813657321303422,55.65420180011424,8.252168421915403,6.927241836868519,85.01061827086676
B0262,L3,day,Bob,174.35844155195863,2.879225583895521,52.0353028888361,11.441159667706708,9.037955525328428,83.3639564760803
B0263,L3,night,Alice,216.8686256544498,3.088825613616379,41.79258537760519,11.502420589510338,8.829312822148992,79.94881486890304
B0264,L2,night,Carol,177.35122691561685,3.0905902518353683,46.74470099462244,9.911330377895661,5.833638659461915,85.08437013275017
B0265,L3,night,Alice,212.6762850634024,3.0072396551021505,54.23933430194134,11.890667053616427,2.811425618603553,84.33716795487693
B0266,L3,night,Bob,166.08483599906978,2.9514349800968023,57.1240372542799,9.416565991016247,3.261713394871725,83.96126608265284
B0267,L1,day,Alice,195.17836986250165,2.8023459455003303,54.00601363799497,9.69565479178931,11.331526068923464,86.25082112111292
B0268,L3,day,Carol,188.71427395331926,3.1700239683141085,58.52633831301241,9.399138199892887,6.935126829461991,85.70588120548828
B0269,L3,day,Bob,171.5099630032849,2.8190232729654565,47.5534437190708,10.439069633228241,8.105937799390478,83.9625478623492
B0270,L2,night,Eve,209.0726427442428,3.1775829932615753,54.38443187266174,9.937833872040978,4.113741810496749,83.33920318021885
B0271,L3,day,Eve,175.61935325009452,2.9899129551885144,40.6323225437697,10.30858954583776,8.518987885674441,85.85440982288398
B0272,L1,day,Dave,210.79935785680485,2.870774897272305,49.49385352404575,10.767854749181774,7.105250695551708,83.85993396671117
B0273,L2,night,Bob,177.03481535497815,3.1913230824324685,47.08227955126686,10.45518705544104,6.5283570043019665,85.80005915668323
B0274,L1,night,Carol,179.67427749880792,3.169461592949774,40.262929733377156,11.562425008158236,3.831614657094869,84.60999295747341
B0275,L3,day,Carol,189.69078323425433,2.9525670903761436,46.206160338127034,9.409561984646961,10.45970111806285,84.99567416574237
B0276,L3,night,Carol,167.10183699157983,2.814220923921012,56.281497930550664,9.88264295944727,2.5501177172045857,84.66820366024552
B0277,L2,day,Bob,191.60258657319469,3.086178683608531,47.205982009707945,11.524689837606124,4.172295696495049,86.69640685111021
B0278,L2,day,Alice,206.14534110507265,3.021550713291035,49.39999873250584,10.473437890350779,8.684469589138825,84.2310681820618
B0279,L1,day,Dave,166.94309655788445,2.9474567826711917,55.58533549418001,11.069870506759948,6.696744775808492,83.17955837977317
B0280,L3,night,Eve,166.91901776322467,3.138083298770691,40.830235849881085,8.010761361630328,11.996102317204702,79.09110671512012
B0281,L1,night,Alice,161.3854313388943,2.9330705660527743,41.10195818310434,9.773801240142618,4.546622919018427,84.96973351599787
B0282,L1,night,Bob,179.30279463083056,2.915037522449072,56.152426227957754,8.200997828376499,8.208595199039946,86.40223608082272
B0283,L2,day,Dave,196.44455055726917,2.961887983553195,41.1626057173103,8.585200333538992,3.0493254368122438,85.36699581115934
B0284,L1,night,Dave,172.61829423801643,3.0806170715860945,45.23470918875103,8.175737241709873,10.807890697259083,81.47656365902772
B0285,L2,night,Bob,174.16543500233786,3.133505124413025,42.118410711753434,10.172501699038447,2.3558586475575156,84.80937687489379
B0286,L3,night,Bob,168.27617643970513,3.0811947971582385,56.0120311955162,9.92054856826855,10.975780250656578,82.7742459532676
B0287,L1,night,Dave,205.98911787323482,2.8804560015328975,41.335472715141485,11.30619304913303,6.756318367275211,83.68265846989199
B0288,L2,night,Alice,215.1685427650561,3.037196731530152,41.85212945107685,10.480780851318595,5.705707559440699,84.55813926282036
B0289,L1,day,Dave,198.8153295522477,3.0081002688844567,53.51253669807103,9.572264839677736,3.6783375527053,86.4183252463091
B0290,L3,night,Alice,181.86826194703247,3.18733128133174,51.66657035968302,10.095613633379637,6.003681134456354,84.36130151298269
B0291,L1,night,Bob,206.9816156717567,2.825089014711658,51.324575627949855,8.017380184365894,4.096822093029177,83.49671341030476
B0292,L1,day,Eve,178.20408488463588,3.1723825353632917,57.168242823419966,8.70444824503032,3.727106565065464,85.19070179884761
B0293,L3,night,Carol,208.0518062747044,2.895073977746328,42.47374312506658,11.853067204951929,4.427715106313137,83.61845073252353
B0294,L3,night,Eve,198.20027836823505,2.994838808351449,56.97704948593613,11.642711614515036,4.32923368159967,86.50616756054
B0295,L1,day,Dave,203.07651502302704,3.084829184502647,42.29343915845752,8.263597335267349,8.044534637024393,82.96552647080064
B0296,L1,day,Bob,168.65851785720645,3.131329179687847,41.82615987929676,8.881927698688546,10.844692325380935,80.16337402764367
B0297,L2,night,Bob,193.994978461918,3.1371297092277284,49.4204325361411,10.530976571527436,6.685179774473668,83.24126890207805
B0298,L1,night,Carol,174.8049642444531,3.1806157748528823,42.063548577661344,10.141452760234046,7.182281498847773,85.91726862713948
B0299,L3,day,Dave,197.5573115340086,2.840734554138112,59.11457519483135,9.43946445966127,4.215341060912836,86.60022959209309
B0300,L1,night,Carol,211.33413085783158,2.973340553429502,58.571528271169335,8.213041219928128,8.545956858374403,83.29797140499271
B0301,L1,day,Carol,213.47516677193158,3.0376565631120873,54.28308503148567,11.841063061537938,6.234831484667069,83.16105208555629
B0302,L3,night,Bob,206.4353898884516,3.104847192952534,47.96639660881632,11.445799463951678,9.004320185393869,82.91771287997969
B0303,L3,day,Carol,189.09220204287078,2.800854302197387,57.097173757958515,10.329448358735215,6.444712317473734,86.58271810643821
B0304,L3,night,Bob,173.45466299785295,2.908084263208314,59.93151766995237,9.465562780925078,9.204837186222825,85.04773295603434
B0305,L3,night,Alice,200.24470908240482,2.8295798595825157,52.313121332670335,10.277376377130976,3.900545551004875,83.74380043316529
B0306,L2,day,Dave,207.3531757467154,2.967981816678908,53.876389182205095,8.407562270191143,6.231150567944204,82.8969648113527
B0307,L1,night,Eve,172.96453892042229,2.892291051429526,41.49327122710823,8.880446305664346,7.825244839215561,84.09490277522379
B0308,L1,night,Bob,176.81773247564865,3.0656734403004187,56.56144115509501,11.749669546339252,5.6078593778660375,86.75120153309346
B0309,L2,night,Carol,218.93898430237215,2.921244641606421,51.786853173216116,8.724197486878994,6.973915503157871,82.88865441623169
B0310,L1,day,Carol,161.04661728074018,3.026478544298669,46.732728623993275,9.174369110743307,8.694014275021397,83.40779473888485
B0311,L2,day,Bob,185.7536087342519,2.8442279191529276,40.91582504019038,11.247120551685931,10.154228299752933,83.82018968933771
B0312,L2,night,Carol,192.03577278060055,2.859103480523165,40.25042121292722,8.120549552425999,5.514764728956175,86.91038903398577
B0313,L2,day,Bob,186.1907434924775,3.155888608202571,52.08091467607653,9.287088364895634,5.795801876615138,85.96438754534734
B0314,L2,day,Alice,196.16418139208352,3.1682634752971057,49.79644572442842,8.519956289524302,6.009883687243101,86.83612936375158
B0315,L2,night,Bob,175.31636809650777,2.952607918092363,52.07491863610857,9.18119412191273,2.75432280039505,86.2316801961631
B0316,L2,night,Carol,193.66468912220296,3.1165421860033704,50.073739692813064,8.366461128984882,4.199824786500865,84.28434155363168
B0317,L3,night,Dave,197.59871470333744,2.9566142181161807,51.737007637043305,10.188313044905174,2.476638575337928,83.42408890830173
B0318,L3,day,Eve,182.21021979179469,3.068369814738566,43.94946151327278,8.691208723192897,4.719478766807444,83.41085683230718
B0319,L3,day,Eve,171.25373589039935,3.125449210473262,42.38846192126683,10.78636996731069,7.039497256388241,83.85407372552898
B0320,L2,day,Alice,165.6929656333168,3.045197034959772,43.23244373951616,10.014519620389821,3.218264705054053,82.64206247198202
B0321,L3,night,Eve,160.69748067389133,2.8498716343629305,57.22567002870806,10.806884931807447,9.917848032750895,80.51622644138332
B0322,L2,day,Carol,205.7158905558479,3.149540499595757,43.64024716222806,10.974116997209011,8.461719165113568,82.62974092284226
B0323,L1,night,Dave,172.57414410292853,2.98526991228073,58.657144847388025,11.632426327289801,11.827832087795704,82.74922725967924
B0324,L1,day,Alice,167.2331290798296,3.149868839350427,53.733509697546644,10.635910829050495,2.8548396883494638,82.13683518968963
B0325,L3,night,Carol,167.92612556760412,3.001089296898552,57.13371495488181,9.642570898336665,7.389413288657202,85.99535963478155
B0326,L1,day,Carol,197.45574845903872,2.9207195559031103,44.26605295761535,8.522535028932994,9.162021570034376,85.86905538548609
B0327,L2,night,Carol,189.64992115390186,2.8488941413406703,54.28093545902601,10.104989520896986,6.919034976891071,84.39366185372332
B0328,L1,night,Bob,197.119711551797,3.076301772619155,57.219339691403654,11.040169256585202,4.651160088883733,85.13287646812107
B0329,L2,day,Bob,208.40790671286035,2.8546502045525703,44.68327101041227,11.08895355593141,9.802937410409939,83.62301366375141
B0330,L1,night,Bob,174.71338852788648,2.9123127088561707,44.323241690579565,9.495137785713098,10.15721943539854,81.77728716355242
B0331,L2,night,Carol,183.2836807666984,3.1877955671315594,56.900972775594084,11.419502694299293,10.75457935425349,84.82560401322884
B0332,L3,night,Carol,212.16064417895242,3.0221927462880047,50.152832446867926,8.812130983894011,6.486516999131145,82.78751022074215
B0333,L2,night,Alice,167.42134621383576,3.0858043851751287,41.06109344990524,8.699557669193121,4.541794425847762,85.07191761486983
B0334,L3,night,Alice,202.35614706194679,2.9277009044530993,57.26221441239873,10.46819771871968,3.8445366078792413,86.74827218380584
B0335,L3,night,Bob,208.68298942678243,3.105963475924908,55.817556262699156,9.632288891082345,9.657599066468983,81.6398983685708
B0336,L1,night,Carol,196.87951952724617,2.8023011351095106,59.98737168299452,8.709847512637797,2.091190290073274,83.77456810843205
B0337,L2,day,Carol,176.77239182603944,3.117232028379374,42.101420239796695,10.327247464230576,5.686378896292863,85.13258567162282
B0338,L2,night,Bob,177.7112235123945,3.010059060614907,59.79822296097261,10.73752037084789,8.722472080953096,85.69400090018479
B0339,L1,day,Carol,186.4160382209211,3.163829964895932,51.29748246089745,8.060204865738744,3.936639108315643,86.5532076535958
B0340,L1,day,Bob,179.0407617049011,2.9855043894856768,50.84337062292664,10.829139263207548,8.450683635837798,83.35380429405788
B0341,L1,day,Alice,209.33101812290423,3.1726058911182924,51.1231782685557,11.952156948694686,5.261791822498069,83.83604876011222
B0342,L3,night,Eve,216.23685186335598,2.914140771552056,49.23606818738752,10.843939939982608,3.9360684229105365,84.54769200022344
B0343,L1,night,Carol,214.41879908312438,2.948120536037777,53.08924096019405,8.871349712363138,5.228131501710362,85.59925365307684
B0344,L2,night,Eve,187.20132472063108,3.1029399496054264,59.45891072909341,11.985723203383662,11.042107337634084,85.9120294096589
B0345,L2,night,Alice,189.21699418212742,3.128201917995543,40.44364153511659,8.078268735605846,3.88087841266827,86.66320769553366
B0346,L3,night,Dave,172.0682917610589,3.0384063458537,53.41435846433768,8.365086387298847,2.562177416123758,83.60690656641832
B0347,L1,day,Alice,200.7233104714545,2.9545363465635357,46.089017851103605,9.043432937302367,7.001386184259684,84.91699342365013
B0348,L2,night,Dave,166.76808022605462,2.9595480009689425,51.80930179960689,8.936544115753748,5.574916944409972,82.47814428623244
B0349,L3,day,Bob,206.01780920006715,3.1864388138696116,54.294141850048774,8.671020652698925,3.145006378714304,86.15495352993554
B0350,L1,day,Dave,194.83350758124024,2.9821038825124964,52.20336631203645,10.504230560012259,7.662598623514442,83.83477546111892
B0351,L3,day,Alice,206.9662967158628,2.9831464846264324,52.89565348266423,8.276952932590262,8.462903914411672,85.71067102586346
B0352,L1,night,Dave,219.31850166550163,2.922127232345061,58.845812126675646,9.701553480728037,6.412823709632424,82.18412421127456
B0353,L1,night,Alice,164.36033473009994,2.9743152164689706,56.81553335002378,9.375311031320766,6.8333097534491625,83.95587373505244
B0354,L1,night,Eve,203.18750712324254,2.812598955806371,40.90973883954226,8.75123155635151,4.5899059465099725,83.88251828106029
B0355,L1,night,Dave,209.96071314639494,3.065421641482935,56.469967735416006,9.758478302948275,10.327714562283198,81.41663995091065
B0356,L2,night,Dave,212.198191583074,2.854187865043782,40.13531600652475,8.85816477449243,8.671117286996813,82.92138050213762
B0357,L2,night,Bob,162.38930272520787,3.168999515585065,47.360300562799445,10.927927366330296,6.765640957363156,83.19242592222328
B0358,L3,day,Eve,208.6035954542869,3.177822972937722,45.58576212505217,11.38441549939314,3.221726107276485,82.88028011288432
B0359,L3,night,Alice,218.70399620592931,3.0997387980079503,42.89599563354475,8.993510658261053,10.679200817104709,80.83643069714444
B0360,L1,day,Alice,187.28831442257237,3.0281972092615845,41.74082027413319,8.064128525031586,8.68612241355754,86.9323027184198
B0361,L1,night,Dave,194.29602346954562,3.1689191611701473,58.6271960264213,9.21853593543282,4.83699083196737,84.19328695995424
B0362,L2,day,Dave,204.04921918197473,3.0003431438491144,52.5278814103607,10.477638246796635,8.06555200011204,85.89852074876647
B0363,L1,day,Dave,169.7473344174262,3.108028456560445,44.42607100763314,11.031198875587165,5.462083949111561,84.23389722464952
B0364,L3,day,Bob,206.25741714344912,3.1643088762748026,47.08775040982282,8.945576006556855,7.518710773912645,86.42279611741948
B0365,L2,night,Carol,208.52878948667583,3.0091617247110807,51.179573932305665,11.652173553313656,7.852477958605583,84.17981505627137
B0366,L2,day,Alice,208.4984806297378,2.859620308449963,56.253515149970255,10.467794970551907,11.99860607260218,80.85001536720436
B0367,L1,night,Alice,203.996100797147,3.185226125676937,40.32940613040361,11.641251633496639,7.08334691500684,83.85760783676214
B0368,L2,night,Dave,176.4196886688027,3.130259095134921,43.29494683197671,8.616642395395719,9.073167833035614,82.70518911863682
B0369,L1,night,Carol,172.89314575494424,2.961794866127924,41.49346646228663,9.153607997401934,9.635664237157433,83.39994489610886
B0370,L1,day,Dave,164.30176153801276,2.9274733923081997,40.99702364761539,9.614837588680523,9.841945849280854,80.43827844714
B0371,L2,day,Bob,195.21605720261118,2.8172863187320423,42.44520708516797,9.331923175123222,5.700214362481521,85.80915108212878
B0372,L2,night,Carol,170.73770534174855,2.8582451626331307,40.86748179184373,9.631908683549888,9.018260455483613,82.62615015451146
B0373,L2,day,Alice,194.0559375716854,2.8019851134275884,44.870906554957934,9.817780983692908,2.980337625276425,86.44835100549322
B0374,L1,day,Eve,200.9993406218635,3.1341929458448714,50.733276393706326,10.10846837991987,8.351043114261461,84.70953399307842
B0375,L3,day,Dave,211.06737657472254,3.1307366979480613,54.22048627927421,10.523090950689733,11.686705344458725,82.31187258567624
B0376,L2,day,Bob,189.65169030112486,3.1759981023973345,59.83262018305444,8.846908211269863,4.0657155713491,86.45079706510882
B0377,L2,day,Dave,190.04975437076646,3.141979247603052,54.86175385232843,11.889133654395879,7.388968248638041,83.04490661914824
B0378,L2,night,Dave,192.5239800148924,3.1962398973125548,59.28685154592776,11.63022369780814,2.5130664119098483,84.90737720242252
B0379,L2,day,Eve,167.73911976971183,3.007020632019069,53.59359654311004,8.348546892458007,5.461164816940057,83.54205548267994
B0380,L1,night,Bob,172.36913964409445,2.901555062644962,42.57155445106009,10.006583947598562,2.359781972267028,85.02784631981837
B0381,L2,day,Eve,185.14783885549372,3.056204898874337,53.111776066688876,10.180280988742084,9.228854039340659,86.35410031191006
B0382,L3,day,Alice,214.56546101068838,2.881206951781322,47.627019000501875,11.401556799968063,11.566330749078022,80.46680440789721
B0383,L2,day,Bob,200.45042051899924,3.1522917063424076,48.20625648987782,9.093647781732194,5.61644696543766,85.22989527898321
B0384,L3,night,Dave,170.71822914710245,2.948068889442181,53.624969223581644,9.50890585159839,8.872593132763862,81.70130513595714
B0385,L3,day,Alice,174.69334955458174,2.927019337136109,49.08625932406005,9.856283061428513,6.7549181156252125,84.9478617391193
B0386,L3,day,Carol,179.98583423778317,3.05778594784433,40.91367272915424,8.341612419095735,7.837643112089949,85.34054760418186
B0387,L1,night,Bob,214.46838027224862,2.957967986005821,56.600234648864145,10.983641236710309,2.258389878893225,83.64152784700681
B0388,L1,night,Alice,163.10642127637018,2.989649299923153,50.00462986234812,11.514207627486995,6.19311619811757,84.6480358799936
B0389,L2,night,Dave,210.78045655486483,3.169089854095135,55.68691668743553,8.996899839520765,10.31037645730705,82.49801867760898
B0390,L1,night,Carol,172.43970659375213,3.02806685327796,48.6603559422026,8.952962144082921,8.2627053878298,82.87378554323428
B0391,L3,night,Dave,210.86420797284387,2.8830988076884894,43.01797303997006,10.85011723409557,2.4749993579213174,84.85304179864275
B0392,L2,day,Eve,201.1988400506396,2.81572676806853,54.83040212532838,11.084708606066648,11.216542745437838,85.97760301512555
B0393,L2,day,Alice,211.94591432510205,2.9537675348740042,45.890019022726385,10.244930899448347,10.085909052216632,80.41835158803062
B0394,L1,night,Bob,186.08234214817762,2.894202524275818,52.376469669795156,11.804895371459413,5.518960342944583,86.52024017463087
B0395,L2,day,Alice,174.21506818936692,2.8852713844398914,45.497710753096946,10.995447385517933,4.278984450235615,85.30158700384692
B0396,L3,day,Carol,173.60057757440583,3.094324742784211,58.93848394039487,10.238450594653592,10.941736674319872,83.01925050605634
B0397,L2,night,Dave,189.90831511600445,2.8928624214713965,48.093792652620465,9.164588112842267,5.533837417141773,85.06229250958339
B0398,L3,night,Alice,191.36583500779827,3.1691183348068295,50.641214413713676,11.824941532529923,8.128891199891653,85.05464833189048
B0399,L1,day,Alice,192.90882232238604,3.1521632599724185,54.52752793264232,8.456866784779532,4.179345414434158,84.8338881011435
B0400,L2,day,Alice,186.1927660883932,2.814601847945319,54.5524539249921,9.686855346745826,2.0570576426052782,85.7319378509671
B0401,L2,day,Alice,164.40026259088177,2.8125454192378867,47.26848593207117,11.375178918488128,4.2352312326249795,84.30624825292847
B0402,L2,day,Dave,161.6271295689564,3.0878153366965986,46.931832986430045,10.09206427135639,8.900680019424637,79.98162631816776
B0403,L2,day,Carol,201.62698279719845,3.190734272203659,54.85141931822388,8.015647550299413,7.639080452338185,84.51724772736206
B0404,L2,day,Eve,168.78697458693586,2.9763727816897303,46.20376350483077,8.197193833856552,8.360823488830947,83.05136031672068
B0405,L2,day,Eve,164.42771029606502,2.8515226993347618,57.06556866144019,11.092358658520778,2.0265051691063034,85.08455829464913
B0406,L2,day,Eve,194.57040118277368,3.195612457465765,40.20571311178243,10.590277441201563,7.304413527794375,86.55480535777765
B0407,L2,night,Bob,200.98035324338088,2.9330116067761782,55.05271333828589,9.846191792144086,2.158702370249315,86.62927783372494
B0408,L2,night,Eve,184.17459356535193,2.8169580366095666,41.011128507142445,11.582721321393572,7.114474419387597,86.3427125426814
B0409,L1,night,Dave,202.05054541835116,3.092274465167423,46.009042890469644,9.758344530777569,5.045550924722923,84.40955774365247
B0410,L2,day,Dave,161.11281932718194,3.1002347719701357,51.33046648477477,8.774602974637075,10.00828026631623,79.1174697207739
B0411,L2,night,Alice,217.6287227289013,2.9803469778322826,58.49852521227485,8.030975114229665,4.4269405569938165,84.44348886739257
B0412,L2,day,Eve,218.60977420176098,3.1810074665076504,40.03529470724383,11.250103884185991,10.846334328941213,80.13500345531885
B0413,L1,night,Dave,170.65493204050102,3.020813263559574,52.583839517610144,10.001515605397802,4.2343525957489465,83.93243665433339
B0414,L2,day,Dave,172.6730543922627,3.178803024031858,57.24821571838751,10.032561946783352,2.969765316195479,82.89889901863646
B0415,L3,day,Alice,194.43814562272252,2.9130698440027447,42.03601336739063,10.08385058679089,7.227851631493195,84.44855798174798
B0416,L2,night,Alice,166.40602400017156,2.8572838572288615,52.133940483762444,9.805949235778087,4.154507296267797,84.07973910939883
B0417,L1,night,Dave,215.21766239079716,3.136064082562779,49.047059983532904,8.559546227974042,11.213411194690174,81.65458059417847
B0418,L1,night,Eve,195.67208379977018,3.031827963692223,56.38445413308526,9.636123466583546,8.907822240421268,86.86128506587359
B0419,L2,day,Dave,178.80838851958572,2.9062454720556654,52.46555668607482,9.464250325105931,5.875854715853731,83.88447639232504
B0420,L2,day,Alice,166.3018569061947,2.8253779544846633,42.322763465952335,8.302871495548777,5.364761550269735,83.65102446741038
B0421,L3,night,Alice,196.44094796096763,2.956771483127435,58.70547063110769,10.153120852107804,3.6663507518312715,83.40234550663929
B0422,L2,night,Eve,164.46365403437588,3.1998480592451317,52.97625351641366,9.372987287158544,9.201608140937637,82.43985432268903
B0423,L3,night,Carol,171.12223731725555,2.8994620921769942,48.928174623516234,8.35780923545951,5.504470046252633,83.23147215562554
B0424,L2,day,Bob,172.6363674019897,2.9731155128745868,49.47743283170886,8.200975505959683,2.5101135303288107,86.40862335370642
B0425,L2,night,Carol,176.8841106944993,2.9200874934929004,46.935720920326595,11.779186510828268,3.167218178204016,84.25269236306264
B0426,L3,day,Eve,218.30187668775977,2.971641751664873,52.43980347974262,11.022925571870047,5.127474347256976,85.51198211000099
B0427,L2,night,Alice,204.079288858223,3.092542382913105,57.54772094990572,8.635934406637503,11.02949950695654,84.02632291654007
B0428,L3,night,Alice,214.47487754477973,3.1712038423821025,45.11490225748698,10.27158628316969,3.514578650331911,85.85238685675242
B0429,L1,night,Dave,163.44023869079027,2.9730639522001447,45.542978434170124,11.612282719836447,6.233459549516523,85.2822686659465
B0430,L1,night,Eve,172.3329711270966,2.882625063489062,45.20418786458252,8.23159395005508,10.446599192379749,83.89734239618663
B0431,L3,day,Bob,217.97179762244676,2.879436727175188,40.64493283267925,8.539805223718403,6.888979206129715,84.54932672581586
B0432,L1,day,Bob,169.0581444439862,3.078454198065956,58.92734437059682,9.394779897339115,8.240419914253119,81.24488280494278
B0433,L3,night,Alice,162.37119282587403,2.905773673069047,59.556302697488576,11.563323140149134,2.460150827920086,82.06613489979402
B0434,L1,night,Carol,162.6823666242406,2.8265523116683484,40.73969242009578,9.432631962416231,2.4328141588689083,85.60697699143503
B0435,L3,night,Dave,181.75126760180427,3.0373085600767955,50.31152224872526,8.462103017234478,9.639537210031932,83.5503500131012
B0436,L3,night,Alice,189.06574142058165,3.1753170953919994,45.28385965401674,11.792021063361622,11.119155761426729,86.16969891127572
B0437,L3,night,Eve,174.11720023018324,2.9758772792237425,51.77169573424781,8.679670072626738,4.821414824408878,82.5893742857849
B0438,L2,day,Carol,188.77149901479092,2.8431884706222523,42.76504167256391,8.606624117383134,7.90661925640826,83.62003309069367
B0439,L1,night,Alice,200.27782961775503,3.082213662613774,51.88119004180641,8.938038350354656,6.198758591451883,83.4495452378068
B0440,L2,night,Alice,161.41504855001932,3.0833134123994843,48.050785352840066,9.530188605523112,2.029516995147646,82.79043092048065
B0441,L2,day,Eve,199.096136411929,3.0935991597223396,57.87631797469938,10.930312956845622,8.335450387135825,85.49203829729812
B0442,L2,night,Carol,206.95159486205065,2.9682404692991544,51.47427860931393,10.31958471157892,6.624540987469928,85.04176764871866
B0443,L1,night,Carol,190.23945412458045,2.9074872660023816,41.63140500991513,11.101355109546445,8.233797526216053,86.49100161781263
B0444,L3,night,Eve,181.47418205498195,2.855916545339728,55.21118432243715,11.202878783908131,9.589250993670836,86.34500159538251
B0445,L3,night,Bob,204.02621482653353,2.851134453283101,58.19916881213401,9.677698634105125,5.52644058400271,83.50498925054292
B0446,L2,night,Bob,173.2882581873722,3.05523163099057,46.427054030190696,11.486392654596907,8.705665037466368,82.69133536109838
B0447,L2,night,Dave,177.27793435719423,3.023763793993323,50.179663488431316,9.905902330427724,7.181471517729062,82.80675964950741
B0448,L3,day,Dave,161.86901041915252,2.9711269374688483,42.01113600912611,9.496410689818429,5.981770521870137,83.40821474028496
B0449,L1,night,Bob,184.42153614270168,3.136578052902655,56.52070668371386,11.621286050756924,4.3709208614902275,83.75779395298238
B0450,L3,day,Eve,195.96157561459523,3.196870770484065,40.34813804037382,11.559802966735194,5.139314987826129,83.79453009853289
B0451,L3,night,Alice,172.51375971165615,3.1991594364647145,52.909227526483356,8.591311202414055,7.9956336579920375,84.6199160602631
